station,fold,horizon_steps,method,condition,ramp_direction,n,coverage,undercoverage_error,mean_width,normalized_width,mean_interval_score
CSGS7,q4_2020,1,clean_condition_cqr,recent_power_outage,up,285,0.5719298245614035,0.3280701754385965,16.844209671020508,0.5614736676216125,42.6856689453125
CSGS7,q4_2020,1,clean_condition_cqr,weather_outage,down,283,0.38515901060070673,0.5148409893992933,8.841678619384766,0.29472261667251587,42.06881332397461
CSGS7,q4_2020,1,clean_condition_cqr,weather_outage,up,285,0.5263157894736842,0.37368421052631584,9.154842376708984,0.30516141653060913,29.730680465698242
CSGS7,q4_2020,1,lgbm_condition_cqr,clean,down,283,0.5441696113074205,0.35583038869257955,10.532655715942383,0.3510885238647461,29.466707229614258
CSGS7,q4_2020,1,lgbm_condition_cqr,clean,up,285,0.6,0.30000000000000004,10.951778411865234,0.3650592863559723,25.393268585205078
CSGS7,q4_2020,1,lgbm_condition_cqr,combined_outage,down,283,0.9540636042402827,0.0,18.4929256439209,0.6164308786392212,19.18714141845703
CSGS7,q4_2020,1,lgbm_condition_cqr,combined_outage,up,285,0.712280701754386,0.18771929824561406,18.657852172851562,0.6219283938407898,35.57182693481445
CSGS7,q4_2020,1,lgbm_condition_cqr,irradiance_outage,down,283,0.5618374558303887,0.33816254416961133,11.470678329467773,0.3823559582233429,26.152996063232422
CSGS7,q4_2020,1,lgbm_condition_cqr,irradiance_outage,up,285,0.6596491228070176,0.24035087719298243,11.232708930969238,0.374423623085022,22.6975154876709
CSGS7,q4_2020,1,lgbm_condition_cqr,recent_power_outage,down,283,0.9575971731448764,0.0,18.268693923950195,0.6089564561843872,19.01753044128418
CSGS7,q4_2020,1,lgbm_condition_cqr,recent_power_outage,up,285,0.7087719298245614,0.19122807017543864,18.599123001098633,0.6199707388877869,34.85911560058594
CSGS7,q4_2020,1,lgbm_condition_cqr,weather_outage,down,283,0.5371024734982333,0.36289752650176677,10.449722290039062,0.34832409024238586,29.770883560180664
CSGS7,q4_2020,1,lgbm_condition_cqr,weather_outage,up,285,0.5964912280701754,0.3035087719298246,10.795945167541504,0.35986483097076416,26.108169555664062
CSGS7,q4_2020,1,oracle_ramp_mondrian,clean,down,283,0.8692579505300353,0.030742049469964727,15.610085487365723,0.5203362107276917,21.824953079223633
CSGS7,q4_2020,1,oracle_ramp_mondrian,clean,up,285,0.9087719298245615,0.0,15.730403900146484,0.5243467688560486,18.689132690429688
CSGS7,q4_2020,1,oracle_ramp_mondrian,combined_outage,down,283,0.8798586572438163,0.020141342756183733,16.609281539916992,0.5536426901817322,22.88319206237793
CSGS7,q4_2020,1,oracle_ramp_mondrian,combined_outage,up,285,0.9122807017543859,0.0,15.802833557128906,0.5267611145973206,18.036697387695312
CSGS7,q4_2020,1,oracle_ramp_mondrian,irradiance_outage,down,283,0.8657243816254417,0.03427561837455828,15.574384689331055,0.5191461443901062,21.624526977539062
CSGS7,q4_2020,1,oracle_ramp_mondrian,irradiance_outage,up,285,0.9052631578947369,0.0,15.769647598266602,0.5256549119949341,18.404542922973633
CSGS7,q4_2020,1,oracle_ramp_mondrian,recent_power_outage,down,283,0.872791519434629,0.027208480565371063,16.61444854736328,0.5538149476051331,22.0342960357666
CSGS7,q4_2020,1,oracle_ramp_mondrian,recent_power_outage,up,285,0.9333333333333333,0.0,16.57285499572754,0.5524284839630127,17.813425064086914
CSGS7,q4_2020,1,oracle_ramp_mondrian,weather_outage,down,283,0.8586572438162544,0.04134275618374561,15.472965240478516,0.5157654881477356,22.352611541748047
CSGS7,q4_2020,1,oracle_ramp_mondrian,weather_outage,up,285,0.8771929824561403,0.02280701754385972,15.52113151550293,0.5173710584640503,18.871063232421875
CSGS7,q4_2020,1,persistence_condition_cqr,clean,down,283,0.34275618374558303,0.557243816254417,8.525907516479492,0.2841969132423401,53.374855041503906
CSGS7,q4_2020,1,persistence_condition_cqr,clean,up,285,0.4245614035087719,0.4754385964912281,8.309224128723145,0.2769741415977478,44.04274368286133
CSGS7,q4_2020,1,persistence_condition_cqr,combined_outage,down,283,0.8480565371024735,0.05194346289752649,20.47063446044922,0.6823545098304749,32.63702392578125
CSGS7,q4_2020,1,persistence_condition_cqr,combined_outage,up,285,0.7473684210526316,0.15263157894736845,18.443153381347656,0.6147717833518982,32.701541900634766
CSGS7,q4_2020,1,persistence_condition_cqr,irradiance_outage,down,283,0.34275618374558303,0.557243816254417,8.525907516479492,0.2841969132423401,53.374855041503906
CSGS7,q4_2020,1,persistence_condition_cqr,irradiance_outage,up,285,0.4245614035087719,0.4754385964912281,8.309224128723145,0.2769741415977478,44.04274368286133
CSGS7,q4_2020,1,persistence_condition_cqr,recent_power_outage,down,283,0.8480565371024735,0.05194346289752649,20.47063446044922,0.6823545098304749,32.63702392578125
CSGS7,q4_2020,1,persistence_condition_cqr,recent_power_outage,up,285,0.7473684210526316,0.15263157894736845,18.443153381347656,0.6147717833518982,32.701541900634766
CSGS7,q4_2020,1,persistence_condition_cqr,weather_outage,down,283,0.34275618374558303,0.557243816254417,8.525907516479492,0.2841969132423401,53.374855041503906
CSGS7,q4_2020,1,persistence_condition_cqr,weather_outage,up,285,0.4245614035087719,0.4754385964912281,8.309224128723145,0.2769741415977478,44.04274368286133
CSGS7,q4_2020,1,robust_condition_cqr,clean,down,283,0.5229681978798587,0.3770318021201413,10.049455642700195,0.33498185873031616,31.56648826599121
CSGS7,q4_2020,1,robust_condition_cqr,clean,up,285,0.6035087719298246,0.29649122807017547,10.281133651733398,0.3427044451236725,25.33059310913086
CSGS7,q4_2020,1,robust_condition_cqr,combined_outage,down,283,0.696113074204947,0.20388692579505308,12.30811882019043,0.410270631313324,27.32155418395996
CSGS7,q4_2020,1,robust_condition_cqr,combined_outage,up,285,0.7894736842105263,0.1105263157894737,11.522552490234375,0.384085088968277,19.60128402709961
CSGS7,q4_2020,1,robust_condition_cqr,irradiance_outage,down,283,0.5830388692579506,0.31696113074204946,10.302369117736816,0.343412309885025,29.243160247802734
CSGS7,q4_2020,1,robust_condition_cqr,irradiance_outage,up,285,0.6210526315789474,0.2789473684210526,10.573006629943848,0.35243356227874756,24.494367599487305
CSGS7,q4_2020,1,robust_condition_cqr,recent_power_outage,down,283,0.5936395759717314,0.3063604240282686,10.799086570739746,0.3599695563316345,30.480199813842773
CSGS7,q4_2020,1,robust_condition_cqr,recent_power_outage,up,285,0.6736842105263158,0.22631578947368425,10.831748962402344,0.3610582947731018,22.250869750976562
CSGS7,q4_2020,1,robust_condition_cqr,weather_outage,down,283,0.5371024734982333,0.36289752650176677,10.02650260925293,0.33421674370765686,31.825326919555664
CSGS7,q4_2020,1,robust_condition_cqr,weather_outage,up,285,0.5789473684210527,0.32105263157894737,10.181034088134766,0.3393678069114685,26.540420532226562
CSGS7,q4_2020,1,robust_local_cqr,clean,down,283,0.6537102473498233,0.24628975265017672,11.465843200683594,0.38219478726387024,27.896484375
CSGS7,q4_2020,1,robust_local_cqr,clean,up,285,0.7017543859649122,0.19824561403508778,11.556564331054688,0.3852187991142273,23.368120193481445
CSGS7,q4_2020,1,robust_local_cqr,combined_outage,down,283,0.734982332155477,0.16501766784452299,13.328798294067383,0.4442932903766632,27.378681182861328
CSGS7,q4_2020,1,robust_local_cqr,combined_outage,up,285,0.8,0.09999999999999998,12.517334938049316,0.41724449396133423,18.715871810913086
CSGS7,q4_2020,1,robust_local_cqr,irradiance_outage,down,283,0.6996466431095406,0.2003533568904594,11.832085609436035,0.3944028615951538,26.037092208862305
CSGS7,q4_2020,1,robust_local_cqr,irradiance_outage,up,285,0.7052631578947368,0.1947368421052632,12.03498363494873,0.4011661112308502,21.764007568359375
CSGS7,q4_2020,1,robust_local_cqr,recent_power_outage,down,283,0.6784452296819788,0.22155477031802118,12.186722755432129,0.4062241017818451,26.80417251586914
CSGS7,q4_2020,1,robust_local_cqr,recent_power_outage,up,285,0.7543859649122807,0.1456140350877193,12.417283058166504,0.4139094352722168,19.490854263305664
CSGS7,q4_2020,1,robust_local_cqr,weather_outage,down,283,0.6537102473498233,0.24628975265017672,11.462061882019043,0.3820687234401703,28.147573471069336
CSGS7,q4_2020,1,robust_local_cqr,weather_outage,up,285,0.6771929824561403,0.22280701754385968,11.535161018371582,0.38450536131858826,24.156042098999023
CSGS7,q4_2020,1,robust_risk_mondrian,clean,down,283,0.6607773851590106,0.2392226148409894,11.741646766662598,0.3913882374763489,27.191356658935547
CSGS7,q4_2020,1,robust_risk_mondrian,clean,up,285,0.7228070175438597,0.17719298245614035,11.973018646240234,0.3991006314754486,22.322824478149414
CSGS7,q4_2020,1,robust_risk_mondrian,combined_outage,down,283,0.7809187279151943,0.11908127208480568,13.850225448608398,0.46167418360710144,24.673870086669922
CSGS7,q4_2020,1,robust_risk_mondrian,combined_outage,up,285,0.8245614035087719,0.07543859649122808,13.2129487991333,0.4404316246509552,18.74190902709961
CSGS7,q4_2020,1,robust_risk_mondrian,irradiance_outage,down,283,0.7173144876325088,0.1826855123674912,11.99807357788086,0.399935781955719,25.72185516357422
CSGS7,q4_2020,1,robust_risk_mondrian,irradiance_outage,up,285,0.7333333333333333,0.16666666666666674,12.209875106811523,0.40699583292007446,21.33401107788086
CSGS7,q4_2020,1,robust_risk_mondrian,recent_power_outage,down,283,0.6784452296819788,0.22155477031802118,12.319302558898926,0.41064342856407166,26.911109924316406
CSGS7,q4_2020,1,robust_risk_mondrian,recent_power_outage,up,285,0.7684210526315789,0.13157894736842113,12.579922676086426,0.41933074593544006,19.27932357788086
CSGS7,q4_2020,1,robust_risk_mondrian,weather_outage,down,283,0.6678445229681979,0.23215547703180217,11.767544746398926,0.39225149154663086,27.60172462463379
CSGS7,q4_2020,1,robust_risk_mondrian,weather_outage,up,285,0.7017543859649122,0.19824561403508778,11.863226890563965,0.3954409062862396,22.88067054748535
CSGS7,q4_2020,1,robust_rolling_cqr,clean,down,283,0.5335689045936396,0.36643109540636043,10.238150596618652,0.34127169847488403,31.34137535095215
CSGS7,q4_2020,1,robust_rolling_cqr,clean,up,285,0.624561403508772,0.27543859649122804,10.461970329284668,0.3487323522567749,24.799715042114258
CSGS7,q4_2020,1,robust_rolling_cqr,combined_outage,down,283,0.6501766784452296,0.24982332155477038,12.014703750610352,0.4004901349544525,29.322555541992188
CSGS7,q4_2020,1,robust_rolling_cqr,combined_outage,up,285,0.775438596491228,0.12456140350877198,11.22364616394043,0.3741215467453003,19.89620590209961
CSGS7,q4_2020,1,robust_rolling_cqr,irradiance_outage,down,283,0.6007067137809188,0.29929328621908124,10.536535263061523,0.3512178361415863,28.80146026611328
CSGS7,q4_2020,1,robust_rolling_cqr,irradiance_outage,up,285,0.6350877192982456,0.26491228070175443,10.799413681030273,0.3599804639816284,23.82282257080078
CSGS7,q4_2020,1,robust_rolling_cqr,recent_power_outage,down,283,0.6007067137809188,0.29929328621908124,11.1365385055542,0.3712179362773895,29.992881774902344
CSGS7,q4_2020,1,robust_rolling_cqr,recent_power_outage,up,285,0.6912280701754386,0.2087719298245614,11.152262687683105,0.3717420995235443,21.297346115112305
CSGS7,q4_2020,1,robust_rolling_cqr,weather_outage,down,283,0.5547703180212014,0.34522968197879866,10.16984748840332,0.33899492025375366,31.74998664855957
CSGS7,q4_2020,1,robust_rolling_cqr,weather_outage,up,285,0.5964912280701754,0.3035087719298246,10.3267822265625,0.34422606229782104,26.196247100830078
CSGS7,q4_2020,4,clean_condition_cqr,clean,down,514,0.7334630350194552,0.16653696498054482,9.347474098205566,0.31158247590065,24.53179359436035
CSGS7,q4_2020,4,clean_condition_cqr,clean,up,513,0.7563352826510721,0.14366471734892794,10.126252174377441,0.33754172921180725,19.384361267089844
CSGS7,q4_2020,4,clean_condition_cqr,combined_outage,down,514,0.9980544747081712,0.0,14.319561958312988,0.47731873393058777,14.32589054107666
CSGS7,q4_2020,4,clean_condition_cqr,combined_outage,up,513,0.8323586744639376,0.06764132553606239,17.929567337036133,0.5976522564888,27.544790267944336
CSGS7,q4_2020,4,clean_condition_cqr,irradiance_outage,down,514,0.8132295719844358,0.08677042801556423,10.327848434448242,0.34426161646842957,18.098615646362305
CSGS7,q4_2020,4,clean_condition_cqr,irradiance_outage,up,513,0.7641325536062378,0.13586744639376225,11.465563774108887,0.3821854591369629,19.95822525024414
CSGS7,q4_2020,4,clean_condition_cqr,recent_power_outage,down,514,0.9824902723735408,0.0,13.059708595275879,0.4353236258029938,13.243095397949219
CSGS7,q4_2020,4,clean_condition_cqr,recent_power_outage,up,513,0.7699805068226121,0.13001949317738792,14.383970260620117,0.47946566343307495,27.471891403198242
CSGS7,q4_2020,4,clean_condition_cqr,weather_outage,down,514,0.7334630350194552,0.16653696498054482,9.036813735961914,0.3012271225452423,24.9716739654541
CSGS7,q4_2020,4,clean_condition_cqr,weather_outage,up,513,0.7387914230019493,0.1612085769980507,10.94046401977539,0.364682137966156,20.760404586791992
CSGS7,q4_2020,4,lgbm_condition_cqr,clean,down,514,0.791828793774319,0.108171206225681,10.581282615661621,0.35270941257476807,16.774438858032227
CSGS7,q4_2020,4,lgbm_condition_cqr,clean,up,513,0.8245614035087719,0.07543859649122808,13.01287841796875,0.4337626099586487,16.427494049072266
CSGS7,q4_2020,4,lgbm_condition_cqr,combined_outage,down,514,1.0,0.0,15.852949142456055,0.5284316539764404,15.852949142456055
CSGS7,q4_2020,4,lgbm_condition_cqr,combined_outage,up,513,0.9688109161793372,0.0,17.122631072998047,0.57075434923172,17.700143814086914
CSGS7,q4_2020,4,lgbm_condition_cqr,irradiance_outage,down,514,0.8268482490272373,0.07315175097276272,11.386853218078613,0.37956178188323975,14.960052490234375
CSGS7,q4_2020,4,lgbm_condition_cqr,irradiance_outage,up,513,0.8538011695906432,0.046198830409356795,13.226495742797852,0.44088318943977356,15.627037048339844
CSGS7,q4_2020,4,lgbm_condition_cqr,recent_power_outage,down,514,0.9688715953307393,0.0,13.41899585723877,0.44729986786842346,13.8916654586792
CSGS7,q4_2020,4,lgbm_condition_cqr,recent_power_outage,up,513,0.9337231968810916,0.0,15.253726959228516,0.5084575414657593,16.507347106933594
CSGS7,q4_2020,4,lgbm_condition_cqr,weather_outage,down,514,0.8210116731517509,0.07898832684824908,10.530941009521484,0.3510313630104065,16.558353424072266
CSGS7,q4_2020,4,lgbm_condition_cqr,weather_outage,up,513,0.7582846003898636,0.14171539961013646,12.79248046875,0.4264160096645355,16.85563087463379
CSGS7,q4_2020,4,oracle_ramp_mondrian,clean,down,514,0.9182879377431906,0.0,13.724772453308105,0.4574924111366272,17.774309158325195
CSGS7,q4_2020,4,oracle_ramp_mondrian,clean,up,513,0.9707602339181286,0.0,14.799295425415039,0.4933098554611206,15.322966575622559
CSGS7,q4_2020,4,oracle_ramp_mondrian,combined_outage,down,514,0.8891050583657587,0.010894941634241317,13.894508361816406,0.463150292634964,19.247840881347656
CSGS7,q4_2020,4,oracle_ramp_mondrian,combined_outage,up,513,0.9766081871345029,0.0,14.953682899475098,0.49845609068870544,15.469563484191895
CSGS7,q4_2020,4,oracle_ramp_mondrian,irradiance_outage,down,514,0.9260700389105059,0.0,13.796268463134766,0.45987561345100403,16.522327423095703
CSGS7,q4_2020,4,oracle_ramp_mondrian,irradiance_outage,up,513,0.9668615984405458,0.0,14.602757453918457,0.48675858974456787,15.279881477355957
CSGS7,q4_2020,4,oracle_ramp_mondrian,recent_power_outage,down,514,0.9124513618677043,0.0,14.077581405639648,0.46925270557403564,18.480560302734375
CSGS7,q4_2020,4,oracle_ramp_mondrian,recent_power_outage,up,513,0.9785575048732943,0.0,15.580995559692383,0.5193665027618408,16.03910255432129
CSGS7,q4_2020,4,oracle_ramp_mondrian,weather_outage,down,514,0.9105058365758755,0.0,13.458366394042969,0.4486122131347656,18.09272003173828
CSGS7,q4_2020,4,oracle_ramp_mondrian,weather_outage,up,513,0.9688109161793372,0.0,14.290313720703125,0.4763437807559967,14.915250778198242
CSGS7,q4_2020,4,persistence_condition_cqr,clean,down,514,0.32684824902723736,0.5731517509727626,14.992158889770508,0.4997386336326599,55.4202880859375
CSGS7,q4_2020,4,persistence_condition_cqr,clean,up,513,0.32748538011695905,0.572514619883041,12.423931121826172,0.4141310453414917,44.54592514038086
CSGS7,q4_2020,4,persistence_condition_cqr,combined_outage,down,514,0.6089494163424124,0.2910505836575876,23.234594345092773,0.7744864821434021,49.876495361328125
CSGS7,q4_2020,4,persistence_condition_cqr,combined_outage,up,513,0.6237816764132553,0.2762183235867447,16.697771072387695,0.5565923452377319,37.561614990234375
CSGS7,q4_2020,4,persistence_condition_cqr,irradiance_outage,down,514,0.32684824902723736,0.5731517509727626,14.992158889770508,0.4997386336326599,55.4202880859375
CSGS7,q4_2020,4,persistence_condition_cqr,irradiance_outage,up,513,0.32748538011695905,0.572514619883041,12.423931121826172,0.4141310453414917,44.54592514038086
CSGS7,q4_2020,4,persistence_condition_cqr,recent_power_outage,down,514,0.6089494163424124,0.2910505836575876,23.234594345092773,0.7744864821434021,49.876495361328125
CSGS7,q4_2020,4,persistence_condition_cqr,recent_power_outage,up,513,0.6237816764132553,0.2762183235867447,16.697771072387695,0.5565923452377319,37.561614990234375
CSGS7,q4_2020,4,persistence_condition_cqr,weather_outage,down,514,0.32684824902723736,0.5731517509727626,14.992158889770508,0.4997386336326599,55.4202880859375
CSGS7,q4_2020,4,persistence_condition_cqr,weather_outage,up,513,0.32748538011695905,0.572514619883041,12.423931121826172,0.4141310453414917,44.54592514038086
CSGS7,q4_2020,4,robust_condition_cqr,clean,down,514,0.791828793774319,0.108171206225681,9.428537368774414,0.3142845928668976,20.66071891784668
CSGS7,q4_2020,4,robust_condition_cqr,clean,up,513,0.847953216374269,0.05204678362573101,9.944071769714355,0.3314690589904785,14.143095016479492
CSGS7,q4_2020,4,robust_condition_cqr,combined_outage,down,514,0.791828793774319,0.108171206225681,10.27407455444336,0.34246915578842163,22.0273494720459
CSGS7,q4_2020,4,robust_condition_cqr,combined_outage,up,513,0.8596491228070176,0.04035087719298247,10.802791595458984,0.36009305715560913,14.509428977966309
CSGS7,q4_2020,4,robust_condition_cqr,irradiance_outage,down,514,0.8249027237354085,0.0750972762645915,10.181973457336426,0.339399129152298,18.115955352783203
CSGS7,q4_2020,4,robust_condition_cqr,irradiance_outage,up,513,0.8421052631578947,0.05789473684210533,10.553482055664062,0.35178273916244507,14.587138175964355
CSGS7,q4_2020,4,robust_condition_cqr,recent_power_outage,down,514,0.7937743190661478,0.1062256809338522,9.965362548828125,0.3321787416934967,21.347366333007812
CSGS7,q4_2020,4,robust_condition_cqr,recent_power_outage,up,513,0.8538011695906432,0.046198830409356795,10.86782455444336,0.3622608184814453,14.720290184020996
CSGS7,q4_2020,4,robust_condition_cqr,weather_outage,down,514,0.7976653696498055,0.10233463035019452,9.316533088684082,0.31055110692977905,20.6671085357666
CSGS7,q4_2020,4,robust_condition_cqr,weather_outage,up,513,0.8362573099415205,0.06374269005847955,9.590616226196289,0.31968721747398376,14.045146942138672
CSGS7,q4_2020,4,robust_local_cqr,clean,down,514,0.8190661478599222,0.08093385214007787,10.442091941833496,0.3480697274208069,20.268020629882812
CSGS7,q4_2020,4,robust_local_cqr,clean,up,513,0.8362573099415205,0.06374269005847955,11.027326583862305,0.36757755279541016,15.292882919311523
CSGS7,q4_2020,4,robust_local_cqr,combined_outage,down,514,0.8249027237354085,0.0750972762645915,11.680930137634277,0.3893643319606781,22.818653106689453
CSGS7,q4_2020,4,robust_local_cqr,combined_outage,up,513,0.8187134502923976,0.0812865497076024,11.476347923278809,0.38254493474960327,16.081518173217773
CSGS7,q4_2020,4,robust_local_cqr,irradiance_outage,down,514,0.8540856031128404,0.04591439688715959,11.154180526733398,0.3718060255050659,18.178682327270508
CSGS7,q4_2020,4,robust_local_cqr,irradiance_outage,up,513,0.8070175438596491,0.09298245614035094,11.141264915466309,0.37137550115585327,15.73709774017334
CSGS7,q4_2020,4,robust_local_cqr,recent_power_outage,down,514,0.8326848249027238,0.06731517509727625,11.283600807189941,0.37612003087997437,21.122682571411133
CSGS7,q4_2020,4,robust_local_cqr,recent_power_outage,up,513,0.834307992202729,0.06569200779727102,11.292158126831055,0.376405268907547,15.241116523742676
CSGS7,q4_2020,4,robust_local_cqr,weather_outage,down,514,0.8326848249027238,0.06731517509727625,10.450246810913086,0.34834155440330505,20.136180877685547
CSGS7,q4_2020,4,robust_local_cqr,weather_outage,up,513,0.8460038986354775,0.053996101364522486,10.927766799926758,0.36425888538360596,14.95993423461914
CSGS7,q4_2020,4,robust_risk_mondrian,clean,down,514,0.8365758754863813,0.06342412451361867,10.826394081115723,0.3608798086643219,19.55075454711914
CSGS7,q4_2020,4,robust_risk_mondrian,clean,up,513,0.9083820662768031,0.0,11.54143238067627,0.38471442461013794,13.942591667175293
CSGS7,q4_2020,4,robust_risk_mondrian,combined_outage,down,514,0.8035019455252919,0.09649805447470816,10.725190162658691,0.35750633478164673,22.182785034179688
CSGS7,q4_2020,4,robust_risk_mondrian,combined_outage,up,513,0.8732943469785575,0.026705653021442566,11.1268892288208,0.3708963096141815,14.361644744873047
CSGS7,q4_2020,4,robust_risk_mondrian,irradiance_outage,down,514,0.8618677042801557,0.038132295719844334,11.554262161254883,0.385142058134079,17.74472999572754
CSGS7,q4_2020,4,robust_risk_mondrian,irradiance_outage,up,513,0.9103313840155945,0.0,12.251663208007812,0.40838876366615295,14.484124183654785
CSGS7,q4_2020,4,robust_risk_mondrian,recent_power_outage,down,514,0.8249027237354085,0.0750972762645915,10.801508903503418,0.3600502908229828,20.536556243896484
CSGS7,q4_2020,4,robust_risk_mondrian,recent_power_outage,up,513,0.8966861598440545,0.003313840155945491,11.849679946899414,0.39498934149742126,14.542635917663574
CSGS7,q4_2020,4,robust_risk_mondrian,weather_outage,down,514,0.8463035019455253,0.05369649805447474,10.764556884765625,0.35881856083869934,19.70088005065918
CSGS7,q4_2020,4,robust_risk_mondrian,weather_outage,up,513,0.9025341130604289,0.0,11.184000968933105,0.3728000223636627,13.841178894042969
CSGS7,q4_2020,4,robust_rolling_cqr,clean,down,514,0.7684824902723736,0.13151750972762644,9.030644416809082,0.3010214865207672,21.18645668029785
CSGS7,q4_2020,4,robust_rolling_cqr,clean,up,513,0.8362573099415205,0.06374269005847955,9.468511581420898,0.31561705470085144,14.146270751953125
CSGS7,q4_2020,4,robust_rolling_cqr,combined_outage,down,514,0.7704280155642024,0.12957198443579765,9.740316390991211,0.3246771991252899,22.401187896728516
CSGS7,q4_2020,4,robust_rolling_cqr,combined_outage,up,513,0.8187134502923976,0.0812865497076024,10.115288734436035,0.33717629313468933,14.360265731811523
CSGS7,q4_2020,4,robust_rolling_cqr,irradiance_outage,down,514,0.7976653696498055,0.10233463035019452,9.648272514343262,0.3216090798377991,18.382492065429688
CSGS7,q4_2020,4,robust_rolling_cqr,irradiance_outage,up,513,0.7992202729044834,0.10077972709551664,9.912358283996582,0.3304119408130646,14.728620529174805
CSGS7,q4_2020,4,robust_rolling_cqr,recent_power_outage,down,514,0.7801556420233463,0.11984435797665371,9.676082611083984,0.32253608107566833,21.429933547973633
CSGS7,q4_2020,4,robust_rolling_cqr,recent_power_outage,up,513,0.8460038986354775,0.053996101364522486,10.518303871154785,0.3506101369857788,14.543243408203125
CSGS7,q4_2020,4,robust_rolling_cqr,weather_outage,down,514,0.7859922178988327,0.11400778210116735,9.185823440551758,0.30619412660598755,20.80604362487793
CSGS7,q4_2020,4,robust_rolling_cqr,weather_outage,up,513,0.8382066276803118,0.06179337231968818,9.402033805847168,0.31340113282203674,13.877293586730957
CSGS8,q1_2020,1,clean_condition_cqr,clean,down,78,0.46153846153846156,0.43846153846153846,5.93788480758667,0.1979294866323471,16.692819595336914
CSGS8,q1_2020,1,clean_condition_cqr,clean,up,58,0.22413793103448276,0.6758620689655173,5.168917655944824,0.17229725420475006,24.17975616455078
CSGS8,q1_2020,1,clean_condition_cqr,combined_outage,down,78,0.9358974358974359,0.0,19.58045768737793,0.6526819467544556,20.31166648864746
CSGS8,q1_2020,1,clean_condition_cqr,combined_outage,up,58,0.6379310344827587,0.26206896551724135,20.12801742553711,0.6709339022636414,36.67469787597656
CSGS8,q1_2020,1,clean_condition_cqr,irradiance_outage,down,78,0.9871794871794872,0.0,13.481874465942383,0.4493958055973053,13.538057327270508
CSGS8,q1_2020,1,clean_condition_cqr,irradiance_outage,up,58,0.05172413793103448,0.8482758620689655,10.881462097167969,0.36271539330482483,43.16423797607422
CSGS8,q1_2020,1,clean_condition_cqr,recent_power_outage,down,78,0.9102564102564102,0.0,17.157888412475586,0.5719296336174011,25.867298126220703
CSGS8,q1_2020,1,clean_condition_cqr,recent_power_outage,up,58,0.5344827586206896,0.3655172413793104,17.204029083251953,0.5734676122665405,44.6854248046875
CSGS8,q1_2020,1,clean_condition_cqr,weather_outage,down,78,0.5,0.4,5.871336936950684,0.19571122527122498,15.447702407836914
CSGS8,q1_2020,1,clean_condition_cqr,weather_outage,up,58,0.1724137931034483,0.7275862068965517,5.03493070602417,0.16783101856708527,26.095561981201172
CSGS8,q1_2020,1,lgbm_condition_cqr,clean,down,78,0.7051282051282052,0.19487179487179485,7.08744478225708,0.2362481653690338,11.034476280212402
CSGS8,q1_2020,1,lgbm_condition_cqr,clean,up,58,0.2413793103448276,0.6586206896551724,6.516816139221191,0.21722720563411713,24.041948318481445
CSGS8,q1_2020,1,lgbm_condition_cqr,combined_outage,down,78,0.9615384615384616,0.0,19.83834457397461,0.6612781286239624,20.300567626953125
CSGS8,q1_2020,1,lgbm_condition_cqr,combined_outage,up,58,0.6379310344827587,0.26206896551724135,20.14718246459961,0.671572744846344,35.48860549926758
CSGS8,q1_2020,1,lgbm_condition_cqr,irradiance_outage,down,78,0.9487179487179487,0.0,7.721499919891357,0.2573833167552948,8.081929206848145
CSGS8,q1_2020,1,lgbm_condition_cqr,irradiance_outage,up,58,0.08620689655172414,0.8137931034482759,6.703551769256592,0.22345171868801117,40.19754409790039
CSGS8,q1_2020,1,lgbm_condition_cqr,recent_power_outage,down,78,0.9487179487179487,0.0,19.330184936523438,0.6443395018577576,20.128774642944336
CSGS8,q1_2020,1,lgbm_condition_cqr,recent_power_outage,up,58,0.6206896551724138,0.2793103448275862,19.893720626831055,0.6631240248680115,35.970340728759766
CSGS8,q1_2020,1,lgbm_condition_cqr,weather_outage,down,78,0.717948717948718,0.18205128205128207,7.007948875427246,0.23359829187393188,10.700852394104004
CSGS8,q1_2020,1,lgbm_condition_cqr,weather_outage,up,58,0.1896551724137931,0.710344827586207,6.430748462677002,0.21435828506946564,25.352033615112305
CSGS8,q1_2020,1,oracle_ramp_mondrian,clean,down,78,0.8333333333333334,0.06666666666666665,8.532784461975098,0.28442615270614624,10.70604133605957
CSGS8,q1_2020,1,oracle_ramp_mondrian,clean,up,58,0.7068965517241379,0.19310344827586212,7.444443702697754,0.2481481283903122,12.40185832977295
CSGS8,q1_2020,1,oracle_ramp_mondrian,combined_outage,down,78,0.8461538461538461,0.05384615384615388,9.605247497558594,0.320174902677536,11.89775276184082
CSGS8,q1_2020,1,oracle_ramp_mondrian,combined_outage,up,58,0.6206896551724138,0.2793103448275862,7.381666660308838,0.24605555832386017,13.666543006896973
CSGS8,q1_2020,1,oracle_ramp_mondrian,irradiance_outage,down,78,0.8333333333333334,0.06666666666666665,8.399901390075684,0.27999672293663025,10.34443187713623
CSGS8,q1_2020,1,oracle_ramp_mondrian,irradiance_outage,up,58,0.603448275862069,0.29655172413793107,6.7476959228515625,0.22492319345474243,13.259990692138672
CSGS8,q1_2020,1,oracle_ramp_mondrian,recent_power_outage,down,78,0.9358974358974359,0.0,10.890562057495117,0.3630187213420868,12.130926132202148
CSGS8,q1_2020,1,oracle_ramp_mondrian,recent_power_outage,up,58,0.7931034482758621,0.10689655172413792,8.97429084777832,0.2991430163383484,12.658195495605469
