station,fold,horizon_steps,method_base,condition,ramp_group,n_base,coverage_base,coverage_error_base,mean_width_base,median_width_base,interval_score_base,mae_base,rmse_base,undercoverage_error_base,overcoverage_error_base,normalized_width_base,normalized_interval_score_base,ramp_prevalence_base,method_local,n_local,coverage_local,coverage_error_local,mean_width_local,median_width_local,interval_score_local,mae_local,rmse_local,undercoverage_error_local,overcoverage_error_local,normalized_width_local,normalized_interval_score_local,ramp_prevalence_local,undercoverage_improvement,coverage_error_improvement,interval_score_change,width_change
CSGS5,q2_2020,1,robust_condition_cqr,recent_power_outage,non_ramp,4040,0.9336633663366337,0.03366336633663369,26.26386322713374,27.95824921131134,28.82431759677855,4.309736810745366,6.407305816444368,0.0,0.03366336633663369,0.23876239297394308,0.262039250879805,,robust_local_cqr,4040,0.939108910891089,0.03910891089108903,27.29831426771882,27.639864921569824,29.158964525924446,4.309736810745366,6.407305816444368,0.0,0.03910891089108903,0.24816649334289836,0.2650814956902222,,0.0,-0.005445544554455339,0.33464692914589733,1.034451040585079
CSGS5,q2_2020,1,robust_condition_cqr,recent_power_outage,ramp,658,0.6231003039513677,0.2768996960486323,35.85601285437411,35.834473609924316,83.5526129306495,14.707736142500556,17.228982532495838,0.2768996960486323,0.0,0.3259637532215828,0.7595692084604501,0.14005959982971478,robust_local_cqr,658,0.7188449848024316,0.18115501519756838,41.217603125380165,39.620025634765625,74.56225898843768,14.707736142500556,17.228982532495838,0.18115501519756838,0.0,0.3747054829580015,0.6778387180767061,0.14005959982971478,0.09574468085106391,0.09574468085106391,-8.990353942211826,5.361590271006058
CSGS5,q2_2020,1,robust_condition_cqr,weather_outage,non_ramp,4040,0.9324257425742575,0.032425742574257455,20.81015942119348,20.81283950805664,23.00653937723589,3.206214184320352,4.868686536526207,0.0,0.032425742574257455,0.18918326746539527,0.20915035797487172,,robust_local_cqr,4040,0.9445544554455445,0.04455445544554448,23.101578619589223,21.09403419494629,24.602707313481947,3.206214184320352,4.868686536526207,0.0,0.04455445544554448,0.21001435108717476,0.2236609755771086,,0.0,-0.012128712871287028,1.596167936246058,2.2914191983957437
CSGS5,q2_2020,1,robust_condition_cqr,weather_outage,ramp,658,0.5303951367781155,0.36960486322188457,31.664757823146946,31.897953987121582,95.47882319982291,15.961830221048604,18.17918095249462,0.36960486322188457,0.0,0.28786143475588133,0.867989301816572,0.14005959982971478,robust_local_cqr,658,0.7112462006079028,0.18875379939209724,40.583620136858485,41.501261711120605,76.86075543220464,15.961830221048604,18.17918095249462,0.18875379939209724,0.0,0.36894200124416804,0.6987341402927695,0.14005959982971478,0.18085106382978733,0.18085106382978733,-18.61806776761827,8.91886231371154
CSGS5,q2_2020,4,robust_condition_cqr,clean,non_ramp,3767,0.9251393681975046,0.02513936819750462,32.95425108258223,36.10244369506836,38.08444629297807,6.976447922974936,9.794066066552567,0.0,0.02513936819750462,0.29958410075074754,0.3462222390270734,,robust_local_cqr,3767,0.9365542872312185,0.03655428723121845,35.05424261179041,37.944644927978516,39.22412798333632,6.976447922974936,9.794066066552567,0.0,0.03655428723121845,0.31867493283445825,0.3565829816666938,,0.0,-0.011414919033713833,1.1396816903582447,2.0999915292081752
CSGS5,q2_2020,4,robust_condition_cqr,clean,ramp,659,0.6934749620637329,0.2065250379362671,39.54637914854745,41.36334991455078,98.53694636565216,15.828005638849753,20.950505885847083,0.2065250379362671,0.0,0.3595125377140677,0.8957904215059287,0.14889290555806597,robust_local_cqr,659,0.7420333839150227,0.1579666160849773,43.03249330745024,42.3685302734375,89.64541602673854,15.828005638849753,20.950505885847083,0.1579666160849773,0.0,0.39120448461318397,0.814958327515805,0.14889290555806597,0.04855842185128978,0.04855842185128978,-8.891530338913611,3.4861141589027866
CSGS5,q2_2020,4,robust_condition_cqr,combined_outage,non_ramp,3767,0.964958853198832,0.06495885319883199,61.78521304358047,66.90366744995117,66.5429999609568,12.924812304707482,17.632981564457502,0.0,0.06495885319883199,0.5616837549416406,0.6049363632814255,,robust_local_cqr,3767,0.9219538093973985,0.02195380939739844,49.21287541181572,45.91381645202637,56.08027079878184,12.924812304707482,17.632981564457502,0.0,0.02195380939739844,0.44738977647105205,0.5098206436252894,,0.0,0.04300504380143355,-10.462729162174966,-12.572337631764746
CSGS5,q2_2020,4,robust_condition_cqr,combined_outage,ramp,659,0.9544764795144158,0.05447647951441581,68.29061278125359,70.18956470489502,76.5298688542748,15.133193131914993,19.3099298486354,0.0,0.05447647951441581,0.6208237525568507,0.6957260804934072,0.14889290555806597,robust_local_cqr,659,0.834597875569044,0.06540212443095605,56.48990100633625,58.022342681884766,83.27074585538584,15.133193131914993,19.3099298486354,0.06540212443095605,0.0,0.5135445546030568,0.7570067805035077,0.14889290555806597,-0.06540212443095605,-0.010925644916540245,6.740877001111045,-11.800711774917339
CSGS5,q2_2020,4,robust_condition_cqr,irradiance_outage,non_ramp,3767,0.9232811255641094,0.02328112556410933,36.703668496134625,38.71934509277344,42.07992308241948,8.823791581236186,12.046441732733232,0.0,0.02328112556410933,0.3336697136012239,0.38254475529472254,,robust_local_cqr,3767,0.9216883461640563,0.021688346164056238,37.86477859886389,39.39312744140625,43.176267439767926,8.823791581236186,12.046441732733232,0.0,0.021688346164056238,0.34422525998967174,0.3925115221797084,,0.0,0.0015927794000530904,1.0963443573484497,1.1611101027292676
CSGS5,q2_2020,4,robust_condition_cqr,irradiance_outage,ramp,659,0.7389984825493171,0.16100151745068292,41.90213514929454,43.3802547454834,90.50088620149108,14.825236548512766,19.815654726752502,0.16100151745068292,0.0,0.38092850135722306,0.8227353291044645,0.14889290555806597,robust_local_cqr,659,0.7723823975720789,0.12761760242792108,44.84599436943918,43.17705154418945,84.74022170702315,14.825236548512766,19.815654726752502,0.12761760242792108,0.0,0.40769085790399257,0.7703656518820287,0.14889290555806597,0.033383915022761834,0.033383915022761834,-5.760664494467932,2.9438592201446454
CSGS5,q2_2020,4,robust_condition_cqr,recent_power_outage,non_ramp,3767,0.9147863020971595,0.014786302097159476,37.6628475703049,39.184391021728516,43.48887733469879,9.348869572971315,12.858636365010593,0.0,0.014786302097159476,0.34238952336640815,0.39535343031544357,,robust_local_cqr,3767,0.9097425006636581,0.009742500663658116,38.48438197361142,39.67635202407837,44.089754150400125,9.348869572971315,12.858636365010593,0.0,0.009742500663658116,0.349858017941922,0.4008159468218193,,0.0,0.00504380143350136,0.6008768157013336,0.8215344033065222
CSGS5,q2_2020,4,robust_condition_cqr,recent_power_outage,ramp,659,0.7132018209408194,0.1867981790591806,42.12163030205518,42.985538482666016,94.9419525370584,15.576660351706202,20.377117991284837,0.1867981790591806,0.0,0.3829239118368653,0.8631086594278036,0.14889290555806597,robust_local_cqr,659,0.7511380880121397,0.14886191198786036,44.3828520205929,44.09595489501953,89.5169669864572,15.576660351706202,20.377117991284837,0.14886191198786036,0.0,0.4034804729144809,0.8137906089677928,0.14889290555806597,0.03793626707132025,0.03793626707132025,-5.424985550601193,2.261221718537719
CSGS5,q2_2020,4,robust_condition_cqr,weather_outage,non_ramp,3767,0.9211574196973719,0.021157419697371838,32.69837455510923,35.71148681640625,37.980650077563816,7.034024852167796,9.801723971419408,0.0,0.021157419697371838,0.297257950500993,0.34527863706876194,,robust_local_cqr,3767,0.9341651181311388,0.03416511813113876,35.066580114734364,38.044925689697266,39.23319125749351,7.034024852167796,9.801723971419408,0.0,0.03416511813113876,0.31878709195213056,0.3566653750681228,,0.0,-0.013007698433766923,1.2525411799296933,2.3682055596251317
CSGS5,q2_2020,4,robust_condition_cqr,weather_outage,ramp,659,0.6934749620637329,0.2065250379362671,39.69041243856928,41.55978965759277,99.35514326709038,15.987729322295268,21.096535107330126,0.2065250379362671,0.0,0.36082193125972073,0.9032285751553671,0.14889290555806597,robust_local_cqr,659,0.7526555386949925,0.14734446130500756,43.75720665346102,43.15076446533203,89.37729297317169,15.987729322295268,21.096535107330126,0.14734446130500756,0.0,0.39779278775873655,0.8125208452106517,0.14889290555806597,0.05918057663125953,0.05918057663125953,-9.977850293918692,4.066794214891736
CSGS5,q3_2020,1,robust_condition_cqr,clean,non_ramp,4006,0.95282076884673,0.052820768846729926,18.558672030637236,17.662266492843628,20.27216083139062,2.958707458050889,4.6737130718724895,0.0,0.052820768846729926,0.16871520027852033,0.1842923711944602,,robust_local_cqr,4006,0.9520718921617574,0.05207189216175734,19.690514686767962,17.609318733215332,21.0086515428971,2.958707458050889,4.6737130718724895,0.0,0.05207189216175734,0.17900467897061784,0.19098774129906454,,0.0,0.0007488766849725881,0.7364907115064767,1.1318426561307255
CSGS5,q3_2020,1,robust_condition_cqr,clean,ramp,588,0.6224489795918368,0.27755102040816326,32.574798152965755,32.51845169067383,81.08437815531582,14.69240078390861,17.077666981441322,0.27755102040816326,0.0,0.29613452866332507,0.737130710502871,0.1279930343926861,robust_local_cqr,588,0.7278911564625851,0.17210884353741496,37.8566270953133,38.56905555725098,72.34764381411935,14.69240078390861,17.077666981441322,0.17210884353741496,0.0,0.3441511554119391,0.6577058528556304,0.1279930343926861,0.1054421768707483,0.1054421768707483,-8.736734341196467,5.281828942347545
CSGS5,q3_2020,1,robust_condition_cqr,combined_outage,non_ramp,4006,0.9400898652021967,0.040089865202196706,30.417053481747004,31.081904888153076,34.73614483298578,6.352791685646812,8.824040667578837,0.0,0.040089865202196706,0.2765186680158819,0.3157831348453253,,robust_local_cqr,4006,0.9063904143784324,0.006390414378432352,29.498075410071834,30.45669984817505,34.27386363726754,6.352791685646812,8.824040667578837,0.0,0.006390414378432352,0.26816432190974393,0.311580578520614,,0.0,0.033699450823764354,-0.46228119571824067,-0.9189780716751699
CSGS5,q3_2020,1,robust_condition_cqr,combined_outage,ramp,588,0.7874149659863946,0.11258503401360542,39.720292261364506,39.81680488586426,68.29596525116438,13.613492887847277,16.724013588302594,0.11258503401360542,0.0,0.3610935660124046,0.6208724113742216,0.1279930343926861,robust_local_cqr,588,0.814625850340136,0.08537414965986401,42.70574462486013,42.85743808746338,65.885051900749,13.613492887847277,16.724013588302594,0.08537414965986401,0.0,0.388234042044183,0.5989550172795364,0.1279930343926861,0.027210884353741416,0.027210884353741416,-2.4109133504153704,2.985452363495625
CSGS5,q3_2020,1,robust_condition_cqr,irradiance_outage,non_ramp,4006,0.9458312531203196,0.04583125312031955,20.115684312260598,19.371667861938477,21.69612453159795,3.1099009446395702,4.728639029627819,0.0,0.04583125312031955,0.18286985738418726,0.19723749574179952,,robust_local_cqr,4006,0.972790813779331,0.07279081377933094,22.33690959917001,20.317610263824463,23.09544719110207,3.1099009446395702,4.728639029627819,0.0,0.07279081377933094,0.20306281453790917,0.20995861082820064,,0.0,-0.026959560659011395,1.3993226595041222,2.2212252869094122
CSGS5,q3_2020,1,robust_condition_cqr,irradiance_outage,ramp,588,0.6190476190476191,0.28095238095238095,33.40075691961715,32.443437576293945,80.0600913067152,15.05434493223826,17.349242828058248,0.28095238095238095,0.0,0.3036432447237923,0.727819011879229,0.1279930343926861,robust_local_cqr,588,0.7517006802721088,0.14829931972789123,39.53462373602147,39.84235763549805,69.07223753337146,15.05434493223826,17.349242828058248,0.14829931972789123,0.0,0.35940567032746795,0.6279294321215587,0.1279930343926861,0.13265306122448972,0.13265306122448972,-10.98785377334373,6.133866816404321
CSGS5,q3_2020,1,robust_condition_cqr,recent_power_outage,non_ramp,4006,0.9563155267099351,0.056315526709935115,22.385331629424417,22.59482765197754,24.303799133782224,3.848784462193095,6.255949418618076,0.0,0.056315526709935115,0.20350301481294925,0.22094362848892932,,robust_local_cqr,4006,0.964053919121318,0.06405391912131797,24.042735833713145,23.491994857788086,25.301120976845723,3.848784462193095,6.255949418618076,0.0,0.06405391912131797,0.21857032576102858,0.2300101906985975,,0.0,-0.007738392411382855,0.9973218430634994,1.6574042042887278
CSGS5,q3_2020,1,robust_condition_cqr,recent_power_outage,ramp,588,0.6547619047619048,0.24523809523809526,33.61847134836677,33.791321992874146,81.24641363474788,14.916558083222837,17.371268070628275,0.24523809523809526,0.0,0.30562246680333427,0.7386037603158898,0.1279930343926861,robust_local_cqr,588,0.7551020408163265,0.14489795918367354,38.58835807179107,38.46636962890625,72.8119068701251,14.916558083222837,17.371268070628275,0.14489795918367354,0.0,0.3508032551981006,0.6619264260920463,0.1279930343926861,0.10034013605442171,0.10034013605442171,-8.434506764622782,4.9698867234243025
CSGS5,q3_2020,1,robust_condition_cqr,weather_outage,non_ramp,4006,0.9505741387918123,0.05057413879181227,18.892762836745273,18.575881958007812,20.668019443448504,3.027755191883503,4.759703405649451,0.0,0.05057413879181227,0.17175238942495702,0.18789108584953185,,robust_local_cqr,4006,0.9518222666000998,0.05182226660009981,20.17426665905255,18.424856185913086,21.506304535116485,3.027755191883503,4.759703405649451,0.0,0.05182226660009981,0.183402424173205,0.19551185941014987,,0.0,-0.0012481278082875358,0.8382850916679807,1.2815038223072754
CSGS5,q3_2020,1,robust_condition_cqr,weather_outage,ramp,588,0.6292517006802721,0.2707482993197279,32.99241459329112,33.11180782318115,80.02677201454331,14.521736998136351,16.99186159469682,0.2707482993197279,0.0,0.29993104175719204,0.727516109223121,0.1279930343926861,robust_local_cqr,588,0.7346938775510204,0.16530612244897958,38.30674839790176,38.90371036529541,71.31331461749109,14.521736998136351,16.99186159469682,0.16530612244897958,0.0,0.34824316725365234,0.6483028601590098,0.1279930343926861,0.1054421768707483,0.1054421768707483,-8.713457397052224,5.314333804610634
CSGS5,q3_2020,4,robust_condition_cqr,clean,non_ramp,3793,0.9356709728447139,0.03567097284471388,30.475012010315986,30.77703857421875,34.21018484586075,5.815979297955332,8.398753142158052,0.0,0.03567097284471388,0.27704556373014533,0.31100168041691595,,robust_local_cqr,3793,0.948062219878724,0.048062219878723944,32.27910970722839,30.627910614013672,34.96263003206685,5.815979297955332,8.398753142158052,0.0,0.048062219878723944,0.2934464518838945,0.3178420912006077,,0.0,-0.012391247034010067,0.7524451862060957,1.8040976969124074
CSGS5,q3_2020,4,robust_condition_cqr,clean,ramp,527,0.7229601518026565,0.17703984819734353,37.496638521071404,38.20290184020996,78.65317250700558,14.972630845753924,19.0881284695472,0.17703984819734353,0.0,0.34087853200974005,0.715028840972778,0.12199074074074075,robust_local_cqr,527,0.7836812144212524,0.11631878557874764,41.82020382311697,44.02943229675293,71.9688928913629,14.972630845753924,19.0881284695472,0.11631878557874764,0.0,0.38018367111924517,0.6542626626487537,0.12199074074074075,0.06072106261859589,0.06072106261859589,-6.68427961564268,4.323565302045566
CSGS5,q3_2020,4,robust_condition_cqr,combined_outage,non_ramp,3793,0.9356709728447139,0.03567097284471388,37.79958470742084,40.504406213760376,42.895143834073394,8.322025470281913,11.752584314131168,0.0,0.03567097284471388,0.3436325882492804,0.38995585303703084,,robust_local_cqr,3793,0.9274980226733457,0.027498022673345668,38.02058491581601,39.1545774936676,42.42213182626438,8.322025470281913,11.752584314131168,0.0,0.027498022673345668,0.3456416810528728,0.38565574387513074,,0.0,0.00817295017136821,-0.473012007809011,0.22100020839516787
CSGS5,q3_2020,4,robust_condition_cqr,combined_outage,ramp,527,0.825426944971537,0.07457305502846301,42.9358594450778,46.11748123168945,76.01721662106046,14.218274675465173,18.659246063016973,0.07457305502846301,0.0,0.3903259949552528,0.6910656056460042,0.12199074074074075,robust_local_cqr,527,0.8462998102466793,0.05370018975332069,45.178848975213455,49.14351224899292,70.72846734062972,14.218274675465173,18.659246063016973,0.05370018975332069,0.0,0.4107168088655769,0.6429860667329974,0.12199074074074075,0.020872865275142316,0.020872865275142316,-5.288749280430736,2.2429895301356524
CSGS5,q3_2020,4,robust_condition_cqr,irradiance_outage,non_ramp,3793,0.9330345373055628,0.03303453730556283,34.40688286511869,36.39324426651001,37.87502711827821,6.751487714075428,9.372266091758307,0.0,0.03303453730556283,0.3127898442283517,0.34431842834798376,,robust_local_cqr,3793,0.9499077247561297,0.0499077247561297,36.50224962404199,37.46147537231445,38.70328804782129,6.751487714075428,9.372266091758307,0.0,0.0499077247561297,0.33183863294583626,0.3518480731620117,,0.0,-0.016873187450566873,0.8282609295430774,2.095366758923298
CSGS5,q3_2020,4,robust_condition_cqr,irradiance_outage,ramp,527,0.7722960151802657,0.12770398481973433,39.993388825168644,41.63649368286133,76.04936730069952,14.136323640423436,18.29924485442385,0.12770398481973433,0.0,0.3635762620469877,0.6913578845518138,0.12199074074074075,robust_local_cqr,527,0.8349146110056926,0.06508538899430738,44.00100868601048,45.33225631713867,69.14692723988581,14.136323640423436,18.29924485442385,0.06508538899430738,0.0,0.40000916987282253,0.6286084294535074,0.12199074074074075,0.06261859582542695,0.06261859582542695,-6.902440060813703,4.007619860841835
CSGS5,q3_2020,4,robust_condition_cqr,recent_power_outage,non_ramp,3793,0.9383074083838651,0.03830740838386504,32.69839601411987,33.25717067718506,36.23952778258096,6.47533793481631,9.181860054289082,0.0,0.03830740838386504,0.2972581455829079,0.3294502525689178,,robust_local_cqr,3793,0.9517532296335355,0.05175322963353546,34.43865837712577,34.51778030395508,36.87574094084397,6.47533793481631,9.181860054289082,0.0,0.05175322963353546,0.3130787125193252,0.33523400855312696,,0.0,-0.01344582124967042,0.6362131582630113,1.7402623630058969
CSGS5,q3_2020,4,robust_condition_cqr,recent_power_outage,ramp,527,0.7609108159392789,0.13908918406072113,39.33761160880101,41.624813079833984,78.4730529319601,14.55722364777632,18.46472264409474,0.13908918406072113,0.0,0.3576146509891001,0.7133913902905463,0.12199074074074075,robust_local_cqr,527,0.8007590132827325,0.09924098671726755,42.837032266993226,44.9749641418457,73.056324007389,14.55722364777632,18.46472264409474,0.09924098671726755,0.0,0.38942756606357476,0.6641484000671727,0.12199074074074075,0.03984819734345357,0.03984819734345357,-5.416728924571103,3.4994206581922143
CSGS5,q3_2020,4,robust_condition_cqr,weather_outage,non_ramp,3793,0.9393619825995254,0.03936198259952539,30.79195964964995,31.62684440612793,34.43524153508229,5.846617644936013,8.500610917891098,0.0,0.03936198259952539,0.27992690590590863,0.3130476503189299,,robust_local_cqr,3793,0.9525441602952808,0.05254416029528075,32.81924668331899,32.3135347366333,35.30194084218923,5.846617644936013,8.500610917891098,0.0,0.05254416029528075,0.2983567880301726,0.32092673492899304,,0.0,-0.01318217769575536,0.8666993071069413,2.0272870336690367
CSGS5,q3_2020,4,robust_condition_cqr,weather_outage,ramp,527,0.7286527514231499,0.17134724857685013,38.22749100509586,39.730693340301514,77.52140096016582,14.960762001531627,19.12850385735979,0.17134724857685013,0.0,0.3475226455008714,0.7047400087287802,0.12199074074074075,robust_local_cqr,527,0.7912713472485768,0.10872865275142318,42.77201249375515,44.840158462524414,70.64513101466919,14.960762001531627,19.12850385735979,0.10872865275142318,0.0,0.3888364772159559,0.6422284637697199,0.12199074074074075,0.06261859582542695,0.06261859582542695,-6.876269945496631,4.544521488659292
CSGS5,q4_2020,1,robust_condition_cqr,clean,non_ramp,3372,0.9489916963226572,0.04899169632265721,17.201807465288272,16.29633331298828,18.654839835498674,2.484570266763997,3.9356702981954195,0.0,0.04899169632265721,0.15638006786625702,0.16958945304998793,,robust_local_cqr,3372,0.9578884934756821,0.057888493475682035,18.342198430577792,16.39123272895813,19.395038295498154,2.484570266763997,3.9356702981954195,0.0,0.057888493475682035,0.1667472584597981,0.17631852995907413,,0.0,-0.008896797153024827,0.7401984599994798,1.1403909652895194
CSGS5,q4_2020,1,robust_condition_cqr,clean,ramp,297,0.5488215488215489,0.35117845117845115,31.071245178630456,31.676328659057617,87.86365255161569,15.14199693596323,17.429735704140327,0.35117845117845115,0.0,0.2824658652602769,0.7987604777419608,0.08094848732624693,robust_local_cqr,297,0.6464646464646465,0.2535353535353535,35.11273428586998,36.253883361816406,77.93335429285511,15.14199693596323,17.429735704140327,0.2535353535353535,0.0,0.31920667532609076,0.7084850390259556,0.08094848732624693,0.09764309764309764,0.09764309764309764,-9.930298258760573,4.041489107239528
CSGS5,q4_2020,1,robust_condition_cqr,combined_outage,non_ramp,3372,0.9000593119810202,5.931198102016033e-05,30.428699837338144,30.24492445588112,37.75775269781003,6.818892829367628,9.939231756898645,0.0,5.931198102016033e-05,0.27662454397580133,0.3432522972528184,,robust_local_cqr,3372,0.9086595492289442,0.008659549228944186,30.952724354054386,29.40628683567047,37.20908421351136,6.818892829367628,9.939231756898645,0.0,0.008659549228944186,0.28138840321867625,0.33826440194101237,,0.0,-0.008600237247924025,-0.5486684842986662,0.5240245167162421
CSGS5,q4_2020,1,robust_condition_cqr,combined_outage,ramp,297,0.7575757575757576,0.14242424242424245,40.37859013118477,41.84324264526367,73.56017003891996,14.934104786176071,17.70413138720083,0.14242424242424245,0.0,0.36707809210167974,0.668728818535636,0.08094848732624693,robust_local_cqr,297,0.7744107744107744,0.12558922558922558,41.74587820686074,43.15406036376953,72.32207133884381,14.934104786176071,17.70413138720083,0.12558922558922558,0.0,0.37950798369873395,0.6574733758076711,0.08094848732624693,0.01683501683501687,0.01683501683501687,-1.2380987000761507,1.3672880756759653
CSGS5,q4_2020,1,robust_condition_cqr,irradiance_outage,non_ramp,3372,0.9516607354685647,0.051660735468564645,19.48827667566507,18.723275661468506,20.637524889062934,2.632368342713414,4.013502577423201,0.0,0.051660735468564645,0.17716615159695517,0.18761386262784485,,robust_local_cqr,3372,0.9682680901542111,0.06826809015421109,21.26529530734724,19.53975474834442,21.920838950815845,2.632368342713414,4.013502577423201,0.0,0.06826809015421109,0.19332086643042948,0.19928035409832587,,0.0,-0.016607354685646447,1.283314061752911,1.7770186316821714
CSGS5,q4_2020,1,robust_condition_cqr,irradiance_outage,ramp,297,0.5757575757575758,0.3242424242424242,30.99110909182616,31.525177001953125,83.75837535569163,14.945418399592441,17.15439227319386,0.3242424242424242,0.0,0.2817373553802378,0.761439775960833,0.08094848732624693,robust_local_cqr,297,0.6936026936026936,0.20639730639730647,34.89934452455052,35.70703887939453,74.34469242288608,14.945418399592441,17.15439227319386,0.20639730639730647,0.0,0.31726676840500473,0.6758608402080553,0.08094848732624693,0.11784511784511775,0.11784511784511775,-9.413682932805543,3.9082354327243607
CSGS5,q4_2020,1,robust_condition_cqr,recent_power_outage,non_ramp,3372,0.9412811387900356,0.04128113879003559,22.998331590837807,22.74526309967041,24.330376028418495,3.4162526253173358,4.972996821827124,0.0,0.04128113879003559,0.20907574173488916,0.22118523662198633,,robust_local_cqr,3372,0.9590747330960854,0.05907473309608535,24.547692939914715,23.523141384124756,25.34191904042173,3.4162526253173358,4.972996821827124,0.0,0.05907473309608535,0.2231608449083156,0.2303810821856521,,0.0,-0.017793594306049765,1.0115430120032336,1.5493613490769071
CSGS5,q4_2020,1,robust_condition_cqr,recent_power_outage,ramp,297,0.6531986531986532,0.2468013468013468,35.488314260136,36.03614807128906,79.82110123120574,15.321764604009763,17.904265496381097,0.2468013468013468,0.0,0.3226210387285091,0.7256463748291432,0.08094848732624693,robust_local_cqr,297,0.7205387205387206,0.17946127946127943,38.479250319879064,40.418827056884766,73.41587317070174,15.321764604009763,17.904265496381097,0.17946127946127943,0.0,0.34981136654435513,0.6674170288245613,0.08094848732624693,0.06734006734006737,0.06734006734006737,-6.405228060504001,2.9909360597430634
CSGS5,q4_2020,1,robust_condition_cqr,weather_outage,non_ramp,3372,0.9460260972716489,0.04602609727164886,18.072873413035314,17.498424887657166,19.427830971625603,2.530329276223182,4.003076979145713,0.0,0.04602609727164886,0.16429884920941196,0.1766166451965964,,robust_local_cqr,3372,0.9564056939501779,0.056405693950177915,19.4569142990567,17.790767431259155,20.386210705977287,2.530329276223182,4.003076979145713,0.0,0.056405693950177915,0.17688103908233363,0.18532918823615716,,0.0,-0.010379596678529057,0.9583797343516842,1.3840408860213849
CSGS5,q4_2020,1,robust_condition_cqr,weather_outage,ramp,297,0.531986531986532,0.368013468013468,31.765840384293888,32.662715911865234,87.0432410593386,15.129007753699717,17.292431015385358,0.368013468013468,0.0,0.2887803671299444,0.7913021914485328,0.08094848732624693,robust_local_cqr,297,0.6531986531986532,0.2468013468013468,36.170163602941365,38.266197204589844,74.95628419428161,15.129007753699717,17.292431015385358,0.2468013468013468,0.0,0.32881966911764876,0.68142076540256,0.08094848732624693,0.12121212121212122,0.12121212121212122,-12.08695686505699,4.404323218647477
CSGS5,q4_2020,4,robust_condition_cqr,clean,non_ramp,2911,0.941944349020955,0.04194434902095501,28.041508627399914,26.849425077438354,31.814535308968722,5.086288315704402,7.804291743205929,0.0,0.04194434902095501,0.25492280570363557,0.28922304826335204,,robust_local_cqr,2911,0.9467536928890415,0.04675369288904152,29.274703311139266,27.601744890213013,31.6563469509508,5.086288315704402,7.804291743205929,0.0,0.04675369288904152,0.26613366646490244,0.2877849722813709,,0.0,-0.004809343868086513,-0.1581883580179202,1.2331946837393524
CSGS5,q4_2020,4,robust_condition_cqr,clean,ramp,482,0.7489626556016598,0.15103734439834027,35.029838128826924,34.12339377403259,71.19235195473021,12.85973806920388,17.26455820391214,0.15103734439834027,0.0,0.3184530738984266,0.6472031995884565,0.14205717653993516,robust_local_cqr,482,0.8070539419087137,0.09294605809128631,39.29368213954946,39.06340789794922,66.4045164244862,12.85973806920388,17.26455820391214,0.09294605809128631,0.0,0.35721529217772235,0.6036774220407837,0.14205717653993516,0.05809128630705396,0.05809128630705396,-4.78783553024401,4.263844010722536
CSGS5,q4_2020,4,robust_condition_cqr,combined_outage,non_ramp,2911,0.8814840261078667,0.01851597389213333,40.51565460867128,41.11735200881958,51.52459914076527,9.47452802306066,12.75178041326705,0.01851597389213333,0.0,0.3683241328061025,0.46840544673422974,,robust_local_cqr,2911,0.9041566472002748,0.0041566472002747545,40.29664268235144,42.13285446166992,46.91517573823655,9.47452802306066,12.75178041326705,0.0,0.0041566472002747545,0.366333115294104,0.42650159762033224,,0.01851597389213333,0.014359326691858576,-4.609423402528719,-0.2190119263198369
CSGS5,q4_2020,4,robust_condition_cqr,combined_outage,ramp,482,0.7655601659751037,0.13443983402489634,42.63282740439957,42.30668365955353,73.25459761419083,14.696682899572048,18.118677298662266,0.13443983402489634,0.0,0.38757115822181426,0.6659508874017348,0.14205717653993516,robust_local_cqr,482,0.8153526970954357,0.08464730290456435,45.14177641119128,44.336145877838135,68.5336853872436,14.696682899572048,18.118677298662266,0.08464730290456435,0.0,0.41037978555628435,0.6230335035203963,0.14205717653993516,0.049792531120331995,0.049792531120331995,-4.720912226947235,2.5089490067917097
CSGS5,q4_2020,4,robust_condition_cqr,irradiance_outage,non_ramp,2911,0.9477842665750601,0.047784266575060075,30.933265252694696,30.383472442626953,33.85976701219957,5.306728243301212,7.955875869723616,0.0,0.047784266575060075,0.2812115022972245,0.30781606374726883,,robust_local_cqr,2911,0.9570594297492271,0.057059429749227064,32.644932934334435,32.193708419799805,34.34969607747319,5.306728243301212,7.955875869723616,0.0,0.057059429749227064,0.2967721175848585,0.31226996434066534,,0.0,-0.00927516317416699,0.48992906527362123,1.7116676816397387
CSGS5,q4_2020,4,robust_condition_cqr,irradiance_outage,ramp,482,0.7946058091286307,0.10539419087136936,36.38196177607502,37.12982988357544,69.10151716689599,13.24516442133678,17.061471710325748,0.10539419087136936,0.0,0.33074510705522747,0.6281956106081453,0.14205717653993516,robust_local_cqr,482,0.8381742738589212,0.06182572614107884,40.04800118312734,41.94811570644379,65.01426908446484,13.24516442133678,17.061471710325748,0.06182572614107884,0.0,0.3640727380284304,0.5910388098587713,0.14205717653993516,0.043568464730290524,0.043568464730290524,-4.087248082431145,3.666039407052317
