station,fold,horizon_steps,condition,n,ramp_n,ramp_prevalence,roc_auc,average_precision,brier,top_decile_ramp_recall
CSGS6,q4_2020,1,weather_outage,5888,304,0.051630434782608696,0.9233435991931835,0.3902674471073993,0.062480573226172995,0.6611842105263158
CSGS6,q4_2020,4,clean,5888,940,0.15964673913043478,0.9531760092192848,0.8079710522538279,0.08584881268139802,0.5351063829787234
CSGS6,q4_2020,4,combined_outage,5888,940,0.15964673913043478,0.6706233122344725,0.28330861834589427,0.2079849911486301,0.25957446808510637
CSGS6,q4_2020,4,irradiance_outage,5888,940,0.15964673913043478,0.9132867997385576,0.6667669574755158,0.13975865187766698,0.45
CSGS6,q4_2020,4,recent_power_outage,5888,940,0.15964673913043478,0.8938787861848329,0.644296887787988,0.14751087804772697,0.43936170212765957
CSGS6,q4_2020,4,weather_outage,5888,940,0.15964673913043478,0.947364505753453,0.7978922980105547,0.09719675740335906,0.5319148936170213
CSGS7,q1_2020,1,clean,5824,584,0.10027472527472528,0.9081530050716303,0.47656029927032173,0.08681496477624784,0.4982876712328767
CSGS7,q1_2020,1,combined_outage,5824,584,0.10027472527472528,0.7314570153194603,0.26283311745481086,0.1175727148673975,0.3219178082191781
CSGS7,q1_2020,1,irradiance_outage,5824,584,0.10027472527472528,0.8855082740771725,0.44055047089335875,0.10009660778872001,0.4863013698630137
CSGS7,q1_2020,1,recent_power_outage,5824,584,0.10027472527472528,0.8394052925337238,0.33907699876015285,0.09337701276314485,0.3818493150684932
CSGS7,q1_2020,1,weather_outage,5824,584,0.10027472527472528,0.9090304101746315,0.4854780453124538,0.08888119016512902,0.5034246575342466
CSGS7,q1_2020,4,clean,5824,1455,0.2498282967032967,0.9351247739659063,0.8351415329586819,0.10535711023072203,0.3718213058419244
CSGS7,q1_2020,4,combined_outage,5824,1455,0.2498282967032967,0.6320648681471064,0.4024606524618998,0.18773700667017684,0.20824742268041238
CSGS7,q1_2020,4,irradiance_outage,5824,1455,0.2498282967032967,0.9159574760948545,0.7935078273965067,0.12862262196353402,0.3615120274914089
CSGS7,q1_2020,4,recent_power_outage,5824,1455,0.2498282967032967,0.8258372994992053,0.6350111179654517,0.15917234103600378,0.31958762886597936
CSGS7,q1_2020,4,weather_outage,5824,1455,0.2498282967032967,0.9126417063676527,0.7631706015586427,0.1114711559602814,0.3326460481099656
CSGS7,q2_2020,1,clean,5824,804,0.13804945054945056,0.8931151017819271,0.5044527229734747,0.11560016506876108,0.39800995024875624
CSGS7,q2_2020,1,combined_outage,5824,804,0.13804945054945056,0.673057149511407,0.24287409981242275,0.1323802905811184,0.22885572139303484
CSGS7,q2_2020,1,irradiance_outage,5824,804,0.13804945054945056,0.8713323323620938,0.45167622310328903,0.10604988090583917,0.36069651741293535
CSGS7,q2_2020,1,recent_power_outage,5824,804,0.13804945054945056,0.8599626370141326,0.42931287836446635,0.12220785037153374,0.3407960199004975
CSGS7,q2_2020,1,weather_outage,5824,804,0.13804945054945056,0.8925685318427781,0.5029130799383861,0.11640522855146164,0.38681592039800994
CSGS7,q2_2020,4,clean,5824,1061,0.1821771978021978,0.8846830827401686,0.6123379651367086,0.12120008589449739,0.37323279924599434
CSGS7,q2_2020,4,combined_outage,5824,1061,0.1821771978021978,0.6048731553288454,0.3099028448103982,0.1659438313755388,0.21677662582469368
CSGS7,q2_2020,4,irradiance_outage,5824,1061,0.1821771978021978,0.8373657847573476,0.4979961174784616,0.13034810091652146,0.27992459943449577
CSGS7,q2_2020,4,recent_power_outage,5824,1061,0.1821771978021978,0.8164895401107698,0.483425501420793,0.14904259709706885,0.2780395852968897
CSGS7,q2_2020,4,weather_outage,5824,1061,0.1821771978021978,0.8867452003475582,0.6085054221904518,0.11841361698053222,0.3760603204524034
CSGS7,q3_2020,1,clean,5888,928,0.15760869565217392,0.8705656024054507,0.4779294727041974,0.13883588772180475,0.3254310344827586
