station,fold,horizon_steps,method,condition,ramp_group,n,coverage,coverage_error,mean_width,median_width,interval_score,mae,rmse,undercoverage_error,overcoverage_error,normalized_width,normalized_interval_score,ramp_prevalence
CSGS6,q4_2020,1,robust_condition_cqr,weather_outage,ramp,304,0.5657894736842105,0.3342105263157895,9.61767143873792,9.663947582244873,30.379891657907713,4.947589178128462,5.736521511533558,0.3342105263157895,0.0,0.2747906125353691,0.8679969045116489,0.051630434782608696
CSGS6,q4_2020,1,robust_local_cqr,clean,non_ramp,5584,0.978689111747851,0.07868911174785098,3.382877948978215,2.817965090274811,3.572542975839567,0.4573732705672048,0.9600524501616748,0.0,0.07868911174785098,0.09665365568509185,0.10207265645255906,
CSGS6,q4_2020,1,robust_local_cqr,clean,ramp,304,0.6217105263157895,0.27828947368421053,11.22903238158477,11.099973201751709,27.33912762019195,5.002923291666727,5.765172666974575,0.27828947368421053,0.0,0.3208294966167077,0.7811179320054843,0.051630434782608696
CSGS6,q4_2020,1,robust_local_cqr,combined_outage,non_ramp,5584,0.9652578796561605,0.06525787965616048,5.624085581316479,5.85033917427063,6.399130439218414,0.9640735081190794,1.8799870877399825,0.0,0.06525787965616048,0.16068815946618512,0.18283229826338326,
CSGS6,q4_2020,1,robust_local_cqr,combined_outage,ramp,304,0.7105263157894737,0.18947368421052635,12.348944116383791,12.942079067230225,24.649968626663874,4.506958801397367,5.4449527275138525,0.18947368421052635,0.0,0.3528269747538226,0.7042848179046821,0.051630434782608696
CSGS6,q4_2020,1,robust_local_cqr,irradiance_outage,non_ramp,5584,0.9835243553008596,0.08352435530085955,4.141744069794928,3.7088680267333984,4.27885950130082,0.5744200257394587,1.167439570862646,0.0,0.08352435530085955,0.11833554485128366,0.12225312860859486,
CSGS6,q4_2020,1,robust_local_cqr,irradiance_outage,ramp,304,0.6546052631578947,0.24539473684210533,11.584848814889005,11.658973217010498,25.23736253812125,4.655272109630077,5.50879460380209,0.24539473684210533,0.0,0.3309956804254002,0.7210675010891786,0.051630434782608696
CSGS6,q4_2020,1,robust_local_cqr,recent_power_outage,non_ramp,5584,0.9788681948424068,0.07886819484240681,4.339273365696786,4.177617311477661,4.570988342275003,0.6650117597604338,1.300791223000047,0.0,0.07886819484240681,0.12397923901990818,0.13059966692214295,
CSGS6,q4_2020,1,robust_local_cqr,recent_power_outage,ramp,304,0.6019736842105263,0.2980263157894737,11.169222287441555,10.779541492462158,28.868230100917188,4.944579615698833,5.860325946709363,0.2980263157894737,0.0,0.3191206367840444,0.8248065743119196,0.051630434782608696
CSGS6,q4_2020,1,robust_local_cqr,weather_outage,non_ramp,5584,0.9783309455587392,0.0783309455587392,3.382280859476983,2.8420562744140625,3.5786886769642465,0.47126607779293334,1.005553917836002,0.0,0.0783309455587392,0.09663659598505665,0.10224824791326419,
CSGS6,q4_2020,1,robust_local_cqr,weather_outage,ramp,304,0.6348684210526315,0.2651315789473685,11.141238165333084,10.903337001800537,27.464995899678843,4.947589178128462,5.736521511533558,0.2651315789473685,0.0,0.3183210904380881,0.7847141685622526,0.051630434782608696
CSGS6,q4_2020,1,robust_risk_mondrian,clean,non_ramp,5584,0.9700931232091691,0.07009312320916905,3.3377497889056933,2.3306217193603516,3.5570101987506604,0.4573732705672048,0.9600524501616748,0.0,0.07009312320916905,0.0953642796830198,0.10162886282144744,
CSGS6,q4_2020,1,robust_risk_mondrian,clean,ramp,304,0.631578947368421,0.268421052631579,11.179778762357799,11.624274492263794,26.94422966183016,5.002923291666727,5.765172666974575,0.268421052631579,0.0,0.31942225035308,0.7698351331951474,0.051630434782608696
CSGS6,q4_2020,1,robust_risk_mondrian,combined_outage,non_ramp,5584,0.9713467048710601,0.0713467048710601,5.8909533824067815,6.468749612569809,6.636953098314846,0.9640735081190794,1.8799870877399825,0.0,0.0713467048710601,0.1683129537830509,0.18962723138042417,
CSGS6,q4_2020,1,robust_risk_mondrian,combined_outage,ramp,304,0.7368421052631579,0.16315789473684217,12.780490873283462,13.423773765563965,23.753830791303987,4.506958801397367,5.4449527275138525,0.16315789473684217,0.0,0.3651568820938132,0.6786808797515425,0.051630434782608696
CSGS6,q4_2020,1,robust_risk_mondrian,irradiance_outage,non_ramp,5584,0.9756446991404012,0.07564469914040117,4.069552021023135,3.553002715110779,4.23713003818437,0.5744200257394587,1.167439570862646,0.0,0.07564469914040117,0.11627291488637528,0.12106085823383914,
CSGS6,q4_2020,1,robust_risk_mondrian,irradiance_outage,ramp,304,0.6677631578947368,0.23223684210526319,11.64649759781988,12.175789773464203,25.260427391450655,4.655272109630077,5.50879460380209,0.23223684210526319,0.0,0.33275707422342515,0.7217264968985901,0.051630434782608696
CSGS6,q4_2020,1,robust_risk_mondrian,recent_power_outage,non_ramp,5584,0.9788681948424068,0.07886819484240681,4.473210163062376,4.235928535461426,4.67761997276367,0.6650117597604338,1.300791223000047,0.0,0.07886819484240681,0.12780600465892503,0.13364628493610484,
CSGS6,q4_2020,1,robust_risk_mondrian,recent_power_outage,ramp,304,0.6414473684210527,0.25855263157894737,11.611345305254584,11.489397525787354,27.186218902860816,4.944579615698833,5.860325946709363,0.25855263157894737,0.0,0.3317527230072738,0.776749111510309,0.051630434782608696
CSGS6,q4_2020,1,robust_risk_mondrian,weather_outage,non_ramp,5584,0.9699140401146131,0.06991404011461311,3.319276431642677,2.425659656524658,3.542684784091481,0.47126607779293334,1.005553917836002,0.0,0.06991404011461311,0.09483646947550506,0.1012195652597566,
CSGS6,q4_2020,1,robust_risk_mondrian,weather_outage,ramp,304,0.6447368421052632,0.25526315789473686,10.89323632830852,11.253231525421143,27.302401597366522,4.947589178128462,5.736521511533558,0.25526315789473686,0.0,0.3112353236659577,0.7800686170676149,0.051630434782608696
CSGS6,q4_2020,1,robust_rolling_cqr,clean,non_ramp,5584,0.9650787965616046,0.06507879656160453,3.0723159165102145,2.3092178106307983,3.3591072974678733,0.4573732705672048,0.9600524501616748,0.0,0.06507879656160453,0.0877804547574347,0.0959744942133678,
CSGS6,q4_2020,1,robust_rolling_cqr,clean,ramp,304,0.5263157894736842,0.37368421052631584,9.634839887289624,9.846656322479248,30.697635397315025,5.002923291666727,5.765172666974575,0.37368421052631584,0.0,0.2752811396368464,0.8770752970661436,0.051630434782608696
CSGS6,q4_2020,1,robust_rolling_cqr,combined_outage,non_ramp,5584,0.934634670487106,0.034634670487106,4.478386632332251,4.023715957999229,5.986530752524888,0.9640735081190794,1.8799870877399825,0.0,0.034634670487106,0.12795390378092145,0.17104373578642537,
CSGS6,q4_2020,1,robust_rolling_cqr,combined_outage,ramp,304,0.6085526315789473,0.2914473684210527,10.072980268025084,10.105584383010864,29.487392982566043,4.506958801397367,5.4449527275138525,0.2914473684210527,0.0,0.2877994362292881,0.8424969423590298,0.051630434782608696
CSGS6,q4_2020,1,robust_rolling_cqr,irradiance_outage,non_ramp,5584,0.9656160458452722,0.06561604584527214,3.7808241151646143,3.378119647502899,4.024736182796593,0.5744200257394587,1.167439570862646,0.0,0.06561604584527214,0.1080235461475604,0.11499246236561694,
CSGS6,q4_2020,1,robust_rolling_cqr,irradiance_outage,ramp,304,0.5789473684210527,0.32105263157894737,10.180633073182483,10.36967134475708,28.196668282935494,4.655272109630077,5.50879460380209,0.32105263157894737,0.0,0.29087523066235665,0.805619093798157,0.051630434782608696
CSGS6,q4_2020,1,robust_rolling_cqr,recent_power_outage,non_ramp,5584,0.9659742120343839,0.06597421203438392,4.009469833719835,3.936442196369171,4.381832591947241,0.6650117597604338,1.300791223000047,0.0,0.06597421203438392,0.11455628096342385,0.1251952169127783,
CSGS6,q4_2020,1,robust_rolling_cqr,recent_power_outage,ramp,304,0.5460526315789473,0.3539473684210527,10.390049146782411,10.27337110042572,30.71570610156969,4.944579615698833,5.860325946709363,0.3539473684210527,0.0,0.296858547050926,0.8775916029019911,0.051630434782608696
CSGS6,q4_2020,1,robust_rolling_cqr,weather_outage,non_ramp,5584,0.9600644699140402,0.06006446991404013,3.057687898668776,2.407541275024414,3.3703014348052585,0.47126607779293334,1.005553917836002,0.0,0.06006446991404013,0.08736251139053645,0.09629432670872166,
CSGS6,q4_2020,1,robust_rolling_cqr,weather_outage,ramp,304,0.5394736842105263,0.3605263157894737,9.490269764081427,9.536263942718506,30.871477333338635,4.947589178128462,5.736521511533558,0.3605263157894737,0.0,0.2711505646880408,0.8820422095239611,0.051630434782608696
CSGS6,q4_2020,4,clean_condition_cqr,clean,non_ramp,4948,0.9735246564268392,0.07352465642683914,5.402488653047732,4.761105537414551,6.081077619182797,0.9279908327913046,1.7842095318977962,0.0,0.07352465642683914,0.15435681865850664,0.1737450748337942,
CSGS6,q4_2020,4,clean_condition_cqr,clean,ramp,940,0.823404255319149,0.07659574468085106,8.861324855027364,7.972030818462372,19.751836045030903,2.7548011025176087,4.53414617666087,0.07659574468085106,0.0,0.25318071014363897,0.5643381727151686,0.15964673913043478
CSGS6,q4_2020,4,clean_condition_cqr,combined_outage,non_ramp,4948,0.8943007275666937,0.005699272433306368,16.251001623477418,16.50285017490387,18.552992047060833,5.267436867592241,7.604452758435536,0.005699272433306368,0.0,0.4643143320993548,0.5300854870588809,
CSGS6,q4_2020,4,clean_condition_cqr,combined_outage,ramp,940,0.9308510638297872,0.030851063829787195,16.959275118557816,18.09122097492218,19.580876385621686,3.6870885302728795,5.419671130258678,0.0,0.030851063829787195,0.48455071767308044,0.5594536110177625,0.15964673913043478
CSGS6,q4_2020,4,clean_condition_cqr,irradiance_outage,non_ramp,4948,0.9781729991915926,0.0781729991915926,11.538233764938626,11.776080131530762,11.890453295472724,2.0193337990460676,2.882418669687141,0.0,0.0781729991915926,0.32966382185538934,0.33972723701350643,
CSGS6,q4_2020,4,clean_condition_cqr,irradiance_outage,ramp,940,0.8968085106382979,0.0031914893617021045,11.612499103039761,11.182097911834717,15.61941806600538,2.7062242728281527,4.11723324006963,0.0031914893617021045,0.0,0.3317856886582789,0.4462690876001537,0.15964673913043478
CSGS6,q4_2020,4,clean_condition_cqr,recent_power_outage,non_ramp,4948,0.9765561843168957,0.0765561843168957,13.260977442524258,12.968295812606812,13.647198539371425,3.819524802745912,5.893237521000158,0.0,0.0765561843168957,0.37888506978640735,0.389919958267755,
CSGS6,q4_2020,4,clean_condition_cqr,recent_power_outage,ramp,940,0.9042553191489362,0.004255319148936176,13.45352599489245,13.548537611961365,17.657410109502838,3.0271875964755073,4.73856574664343,0.0,0.004255319148936176,0.38438645699692714,0.5044974317000811,0.15964673913043478
CSGS6,q4_2020,4,clean_condition_cqr,weather_outage,non_ramp,4948,0.9713015359741309,0.07130153597413091,5.973632180285785,5.184643745422363,6.727047849799863,1.1017116322399603,2.012956441581701,0.0,0.07130153597413091,0.1706752051510224,0.19220136713713895,
CSGS6,q4_2020,4,clean_condition_cqr,weather_outage,ramp,940,0.8382978723404255,0.0617021276595745,9.255462483887342,8.664328515529633,18.657057650910414,2.7135637267314374,4.49653619462639,0.0617021276595745,0.0,0.2644417852539241,0.5330587900260119,0.15964673913043478
CSGS6,q4_2020,4,lgbm_condition_cqr,clean,non_ramp,4948,0.9727162489894907,0.0727162489894907,6.4683294244568055,6.100133895874023,6.708634461061707,0.9217777243931157,1.7179417771888488,0.0,0.0727162489894907,0.18480941212733729,0.19167527031604878,
CSGS6,q4_2020,4,lgbm_condition_cqr,clean,ramp,940,0.8021276595744681,0.09787234042553195,9.952303585404174,8.920714199543,17.042813767823688,3.0159734993499328,4.825225436169251,0.09787234042553195,0.0,0.2843515310115478,0.4869375362235339,0.15964673913043478
CSGS6,q4_2020,4,lgbm_condition_cqr,combined_outage,non_ramp,4948,0.8720695230396119,0.027930476960388084,15.855473439223903,14.91167688369751,18.07629268410642,6.110044504879848,7.897376758213211,0.027930476960388084,0.0,0.45301352683496865,0.5164655052601834,
CSGS6,q4_2020,4,lgbm_condition_cqr,combined_outage,ramp,940,0.997872340425532,0.09787234042553195,18.172608829095484,17.28276252746582,18.18402516288247,3.820189092482658,5.473816735082088,0.0,0.09787234042553195,0.5192173951170138,0.5195435760823562,0.15964673913043478
CSGS6,q4_2020,4,lgbm_condition_cqr,irradiance_outage,non_ramp,4948,0.912287793047696,0.012287793047696005,8.956324625517698,9.63146162033081,9.323850469320893,2.618851725593388,3.21078531786929,0.0,0.012287793047696005,0.2558949893005057,0.2663957276948827,
CSGS6,q4_2020,4,lgbm_condition_cqr,irradiance_outage,ramp,940,0.9234042553191489,0.023404255319148914,12.019095711932893,10.98420786857605,14.786154928406857,2.806062403860244,4.324913200026162,0.0,0.023404255319148914,0.3434027346266541,0.42246156938305307,0.15964673913043478
CSGS6,q4_2020,4,lgbm_condition_cqr,recent_power_outage,non_ramp,4948,0.9533144704931286,0.05331447049312854,11.96810181688844,12.07192176580429,12.510732898540967,4.385236378106274,6.521499394016615,0.0,0.05331447049312854,0.3419457661968126,0.35744951138688474,
CSGS6,q4_2020,4,lgbm_condition_cqr,recent_power_outage,ramp,940,0.975531914893617,0.07553191489361699,14.659652954035815,13.985325127840042,15.247903657035822,3.461688266131789,5.255379921905968,0.0,0.07553191489361699,0.41884722725816614,0.4356543902010235,0.15964673913043478
CSGS6,q4_2020,4,lgbm_condition_cqr,weather_outage,non_ramp,4948,0.9692805173807599,0.06928051738075991,6.998136132155984,6.804594993591309,7.360738945583584,1.1129194594797152,2.0150196744798405,0.0,0.06928051738075991,0.1999467466330281,0.21030682701667383,
CSGS6,q4_2020,4,lgbm_condition_cqr,weather_outage,ramp,940,0.8638297872340426,0.036170212765957444,10.441112244871762,9.227362632751465,16.223573664256293,2.8811200860927397,4.701187312419425,0.036170212765957444,0.0,0.2983174927106218,0.46353067612160836,0.15964673913043478
CSGS6,q4_2020,4,oracle_ramp_mondrian,clean,non_ramp,4948,0.9601859337105901,0.06018593371059011,5.193205022618623,3.7344112396240234,6.143392588128995,1.046137057595606,2.0493139053934954,0.0,0.06018593371059011,0.1483772863605321,0.17552550251797128,
CSGS6,q4_2020,4,oracle_ramp_mondrian,clean,ramp,940,0.9382978723404255,0.038297872340425476,12.985787972304573,11.839822769165039,17.12041718129544,2.428956121646185,4.243013863279972,0.0,0.038297872340425476,0.3710225134944164,0.48915477660844114,0.15964673913043478
CSGS6,q4_2020,4,oracle_ramp_mondrian,combined_outage,non_ramp,4948,0.9486661277283751,0.048666127728375086,6.591352485703784,5.937572002410889,8.248456509444312,1.3971449103340656,2.558837430400795,0.0,0.048666127728375086,0.18832435673439385,0.23567018598412318,
CSGS6,q4_2020,4,oracle_ramp_mondrian,combined_outage,ramp,940,0.9606382978723405,0.06063829787234043,13.838906390200112,13.065246939659119,16.5666330931946,2.5668588235657266,4.0392595599804695,0.0,0.06063829787234043,0.3953973254342889,0.47333237409127427,0.15964673913043478
CSGS6,q4_2020,4,oracle_ramp_mondrian,irradiance_outage,non_ramp,4948,0.9628132578819725,0.06281325788197245,5.717260284690945,4.891596734523773,6.684358839507847,1.1134749162520576,2.132040170161083,0.0,0.06281325788197245,0.1633502938483127,0.19098168112879563,
CSGS6,q4_2020,4,oracle_ramp_mondrian,irradiance_outage,ramp,940,0.9468085106382979,0.04680851063829783,12.926757753347145,11.974722385406494,16.49633105936995,2.4417850866438227,4.1472570612971,0.0,0.04680851063829783,0.3693359358099184,0.4713237445534271,0.15964673913043478
CSGS6,q4_2020,4,oracle_ramp_mondrian,recent_power_outage,non_ramp,4948,0.963823767178658,0.06382376717865801,6.026474801222221,5.193196177482605,6.760539879969234,1.1887877920907641,2.229178480218725,0.0,0.06382376717865801,0.1721849943206349,0.19315828228483525,
CSGS6,q4_2020,4,oracle_ramp_mondrian,recent_power_outage,ramp,940,0.9404255319148936,0.04042553191489362,13.386807969198662,12.966497302055359,16.92683955702257,2.5964582530662734,4.291487570742481,0.0,0.04042553191489362,0.38248022769139034,0.48362398734350204,0.15964673913043478
CSGS6,q4_2020,4,oracle_ramp_mondrian,weather_outage,non_ramp,4948,0.9452303961196443,0.0452303961196443,5.334410260696168,4.035799354314804,6.671341694155563,1.1473085364325888,2.1903956906956714,0.0,0.0452303961196443,0.15241172173417622,0.19060976269015895,
CSGS6,q4_2020,4,oracle_ramp_mondrian,weather_outage,ramp,940,0.9468085106382979,0.04680851063829783,12.590235866162372,11.337055772542953,16.69870761991181,2.4245197977484305,4.218120642278111,0.0,0.04680851063829783,0.35972102474749634,0.4771059319974803,0.15964673913043478
CSGS6,q4_2020,4,persistence_condition_cqr,clean,non_ramp,4948,1.0,0.09999999999999998,11.09554357178379,9.849667072296143,11.09554357178379,1.9084946129737586,2.8574743393945528,0.0,0.09999999999999998,0.31701553062239396,0.31701553062239396,
CSGS6,q4_2020,4,persistence_condition_cqr,clean,ramp,940,0.225531914893617,0.674468085106383,14.122977587842243,15.217333793640137,46.024893933780334,9.132870915932383,9.442636587130862,0.674468085106383,0.0,0.40351364536692125,1.3149969695365809,0.15964673913043478
CSGS6,q4_2020,4,persistence_condition_cqr,combined_outage,non_ramp,4948,0.8601455133387227,0.03985448666127733,21.749826728619684,19.90933322906494,30.85027822252829,6.75444313265585,9.50968049107368,0.03985448666127733,0.0,0.6214236208177053,0.8814365206436654,
CSGS6,q4_2020,4,persistence_condition_cqr,combined_outage,ramp,940,0.4797872340425532,0.42021276595744683,22.495230827078302,24.31166696548462,55.2666862098084,15.303996791472619,16.120705979625804,0.42021276595744683,0.0,0.6427208807736657,1.579048177423097,0.15964673913043478
CSGS6,q4_2020,4,persistence_condition_cqr,irradiance_outage,non_ramp,4948,1.0,0.09999999999999998,11.09554357178379,9.849667072296143,11.09554357178379,1.9084946129737586,2.8574743393945528,0.0,0.09999999999999998,0.31701553062239396,0.31701553062239396,
CSGS6,q4_2020,4,persistence_condition_cqr,irradiance_outage,ramp,940,0.225531914893617,0.674468085106383,14.122977587842243,15.217333793640137,46.024893933780334,9.132870915932383,9.442636587130862,0.674468085106383,0.0,0.40351364536692125,1.3149969695365809,0.15964673913043478
CSGS6,q4_2020,4,persistence_condition_cqr,recent_power_outage,non_ramp,4948,0.8601455133387227,0.03985448666127733,21.749826728619684,19.90933322906494,30.85027822252829,6.75444313265585,9.50968049107368,0.03985448666127733,0.0,0.6214236208177053,0.8814365206436654,
CSGS6,q4_2020,4,persistence_condition_cqr,recent_power_outage,ramp,940,0.4797872340425532,0.42021276595744683,22.495230827078302,24.31166696548462,55.2666862098084,15.303996791472619,16.120705979625804,0.42021276595744683,0.0,0.6427208807736657,1.579048177423097,0.15964673913043478
CSGS6,q4_2020,4,persistence_condition_cqr,weather_outage,non_ramp,4948,1.0,0.09999999999999998,11.09554357178379,9.849667072296143,11.09554357178379,1.9084946129737586,2.8574743393945528,0.0,0.09999999999999998,0.31701553062239396,0.31701553062239396,
CSGS6,q4_2020,4,persistence_condition_cqr,weather_outage,ramp,940,0.225531914893617,0.674468085106383,14.122977587842243,15.217333793640137,46.024893933780334,9.132870915932383,9.442636587130862,0.674468085106383,0.0,0.40351364536692125,1.3149969695365809,0.15964673913043478
CSGS6,q4_2020,4,robust_condition_cqr,clean,non_ramp,4948,0.9674616006467259,0.0674616006467259,5.468942182106941,4.080453030765057,6.290162256091423,1.046137057595606,2.0493139053934954,0.0,0.0674616006467259,0.15625549091734117,0.1797189216026121,
CSGS6,q4_2020,4,robust_condition_cqr,clean,ramp,940,0.8563829787234043,0.043617021276595724,8.519050659820874,7.263979196548462,17.155369679513882,2.428956121646185,4.243013863279972,0.043617021276595724,0.0,0.24340144742345352,0.4901534194146823,0.15964673913043478
CSGS6,q4_2020,4,robust_condition_cqr,combined_outage,non_ramp,4948,0.9575586095392078,0.05755860953920777,7.017356951975301,6.42545223236084,8.415292090115761,1.3971449103340656,2.558837430400795,0.0,0.05755860953920777,0.20049591291358002,0.24043691686045032,
CSGS6,q4_2020,4,robust_condition_cqr,combined_outage,ramp,940,0.9127659574468086,0.012765957446808529,10.3869368864263,9.568825483322144,15.463824453418876,2.5668588235657266,4.0392595599804695,0.0,0.012765957446808529,0.2967696253264657,0.4418235558119679,0.15964673913043478
CSGS6,q4_2020,4,robust_condition_cqr,irradiance_outage,non_ramp,4948,0.969482619240097,0.06948261924009702,6.079491475526064,5.3433332443237305,6.888440326599874,1.1134749162520576,2.132040170161083,0.0,0.06948261924009702,0.17369975644360183,0.19681258075999641,
CSGS6,q4_2020,4,robust_condition_cqr,irradiance_outage,ramp,940,0.8861702127659574,0.013829787234042601,9.241215218379697,8.121656060218811,15.99399352022744,2.4417850866438227,4.1472570612971,0.013829787234042601,0.0,0.2640347205251342,0.4569712434350697,0.15964673913043478
CSGS6,q4_2020,4,robust_condition_cqr,recent_power_outage,non_ramp,4948,0.9723120452708165,0.07231204527081647,6.4074638309457885,5.65716552734375,6.981440734033523,1.1887877920907641,2.229178480218725,0.0,0.07231204527081647,0.18307039516987966,0.19946973525810066,
CSGS6,q4_2020,4,robust_condition_cqr,recent_power_outage,ramp,940,0.8829787234042553,0.017021276595744705,10.01411408188733,9.350993394851685,16.617131554093607,2.5964582530662734,4.291487570742481,0.017021276595744705,0.0,0.28611754519678084,0.4747751872598173,0.15964673913043478
CSGS6,q4_2020,4,robust_condition_cqr,weather_outage,non_ramp,4948,0.9535165723524657,0.05351657235246565,5.6221353187513365,4.404071807861328,6.770768099287924,1.1473085364325888,2.1903956906956714,0.0,0.05351657235246565,0.1606324376786096,0.19345051712251213,
CSGS6,q4_2020,4,robust_condition_cqr,weather_outage,ramp,940,0.8691489361702127,0.030851063829787306,8.591736478937117,7.079485774040222,16.57462780138755,2.4245197977484305,4.218120642278111,0.030851063829787306,0.0,0.24547818511248906,0.4735607943253586,0.15964673913043478
CSGS6,q4_2020,4,robust_local_cqr,clean,non_ramp,4948,0.9737267582861763,0.07372675828617625,5.426155064926769,3.833183467388153,5.950750017448509,1.046137057595606,2.0493139053934954,0.0,0.07372675828617625,0.15503300185505056,0.1700214290699574,
CSGS6,q4_2020,4,robust_local_cqr,clean,ramp,940,0.8946808510638298,0.005319148936170248,10.36086340995228,9.831738710403442,17.377133775280512,2.428956121646185,4.243013863279972,0.005319148936170248,0.0,0.29602466885577944,0.49648953643658605,0.15964673913043478
CSGS6,q4_2020,4,robust_local_cqr,combined_outage,non_ramp,4948,0.9731204527081649,0.07312045270816492,7.018276947580762,6.147881031036377,7.914385911724162,1.3971449103340656,2.558837430400795,0.0,0.07312045270816492,0.20052219850230749,0.2261253117635475,
CSGS6,q4_2020,4,robust_local_cqr,combined_outage,ramp,940,0.9297872340425531,0.029787234042553123,11.433325774659417,10.728599071502686,15.460467596170666,2.5668588235657266,4.0392595599804695,0.0,0.029787234042553123,0.3266664507045548,0.44172764560487615,0.15964673913043478
CSGS6,q4_2020,4,robust_local_cqr,irradiance_outage,non_ramp,4948,0.9797898140662894,0.07978981406628938,6.081908535186139,5.16898250579834,6.556078919694611,1.1134749162520576,2.132040170161083,0.0,0.07978981406628938,0.17376881529103255,0.1873165405627032,
CSGS6,q4_2020,4,robust_local_cqr,irradiance_outage,ramp,940,0.9106382978723404,0.010638297872340385,10.973415852102892,10.579689979553223,16.531205555735816,2.4417850866438227,4.1472570612971,0.0,0.010638297872340385,0.3135261672029398,0.472320158735309,0.15964673913043478
CSGS6,q4_2020,4,robust_local_cqr,recent_power_outage,non_ramp,4948,0.9852465642683913,0.08524656426839128,6.494713366997438,5.343644618988037,6.86675546264294,1.1887877920907641,2.229178480218725,0.0,0.08524656426839128,0.18556323905706965,0.1961930132183697,
CSGS6,q4_2020,4,robust_local_cqr,recent_power_outage,ramp,940,0.9117021276595745,0.011702127659574457,11.695825900101788,11.833329200744629,17.17733132959287,2.5964582530662734,4.291487570742481,0.0,0.011702127659574457,0.3341664542886225,0.49078089513122486,0.15964673913043478
CSGS6,q4_2020,4,robust_local_cqr,weather_outage,non_ramp,4948,0.9650363783346807,0.06503637833468068,5.625097622807122,3.883969306945801,6.367371967411409,1.1473085364325888,2.1903956906956714,0.0,0.06503637833468068,0.16071707493734633,0.1819249133546117,
CSGS6,q4_2020,4,robust_local_cqr,weather_outage,ramp,940,0.8978723404255319,0.0021276595744681437,10.384654169670366,9.795068979263306,16.894346723973037,2.4245197977484305,4.218120642278111,0.0021276595744681437,0.0,0.29670440484772476,0.4826956206849439,0.15964673913043478
CSGS6,q4_2020,4,robust_risk_mondrian,clean,non_ramp,4948,0.9583670169765561,0.05836701697655611,5.3021529416228335,3.119861125946045,6.038027249957014,1.046137057595606,2.0493139053934954,0.0,0.05836701697655611,0.15149008404636666,0.1725150642844861,
CSGS6,q4_2020,4,robust_risk_mondrian,clean,ramp,940,0.8978723404255319,0.0021276595744681437,10.04936402552709,8.844704627990723,17.15908407966911,2.428956121646185,4.243013863279972,0.0021276595744681437,0.0,0.28712468644363115,0.49025954513340314,0.15964673913043478
CSGS6,q4_2020,4,robust_risk_mondrian,combined_outage,non_ramp,4948,0.9684721099434115,0.06847210994341146,7.328261825901275,6.517046928405762,8.415730214958579,1.3971449103340656,2.558837430400795,0.0,0.06847210994341146,0.209378909311465,0.24044943471310226,
CSGS6,q4_2020,4,robust_risk_mondrian,combined_outage,ramp,940,0.925531914893617,0.025531914893616947,11.315549522513484,10.589026927947998,15.89563604289111,2.5668588235657266,4.0392595599804695,0.0,0.025531914893616947,0.3233014149289567,0.4541610297968889,0.15964673913043478
CSGS6,q4_2020,4,robust_risk_mondrian,irradiance_outage,non_ramp,4948,0.9781729991915926,0.0781729991915926,6.278900093083951,5.395111083984375,6.818276994470584,1.1134749162520576,2.132040170161083,0.0,0.0781729991915926,0.17939714551668431,0.19480791412773096,
CSGS6,q4_2020,4,robust_risk_mondrian,irradiance_outage,ramp,940,0.9148936170212766,0.014893617021276562,10.758042422816791,9.771177172660828,16.139086734543138,2.4417850866438227,4.1472570612971,0.0,0.014893617021276562,0.30737264065190834,0.46111676384408967,0.15964673913043478
CSGS6,q4_2020,4,robust_risk_mondrian,recent_power_outage,non_ramp,4948,0.9840339531123686,0.08403395311236861,6.776085456943388,5.551929235458374,7.168792062248767,1.1887877920907641,2.229178480218725,0.0,0.08403395311236861,0.19360244162695395,0.20482263034996476,
CSGS6,q4_2020,4,robust_risk_mondrian,recent_power_outage,ramp,940,0.9138297872340425,0.01382978723404249,11.626847425508597,11.176774978637695,16.94349629431288,2.5964582530662734,4.291487570742481,0.0,0.01382978723404249,0.3321956407288171,0.4840998941232251,0.15964673913043478
CSGS6,q4_2020,4,robust_risk_mondrian,weather_outage,non_ramp,4948,0.9486661277283751,0.048666127728375086,5.433049173831386,3.3209320306777954,6.50985067122423,1.1473085364325888,2.1903956906956714,0.0,0.048666127728375086,0.15522997639518246,0.18599573346354945,
CSGS6,q4_2020,4,robust_risk_mondrian,weather_outage,ramp,940,0.8904255319148936,0.009574468085106425,9.71184855146294,8.296515166759491,16.605845396363353,2.4245197977484305,4.218120642278111,0.009574468085106425,0.0,0.2774813871846554,0.47445272561038154,0.15964673913043478
CSGS6,q4_2020,4,robust_rolling_cqr,clean,non_ramp,4948,0.9391673403395311,0.039167340339531065,4.619554962231323,2.961085319519043,5.903524249371099,1.046137057595606,2.0493139053934954,0.0,0.039167340339531065,0.13198728463518067,0.16867212141060284,
CSGS6,q4_2020,4,robust_rolling_cqr,clean,ramp,940,0.8085106382978723,0.09148936170212774,7.439557761576942,6.103502511978149,17.795091467495343,2.428956121646185,4.243013863279972,0.09148936170212774,0.0,0.21255879318791263,0.5084311847855812,0.15964673913043478
CSGS6,q4_2020,4,robust_rolling_cqr,combined_outage,non_ramp,4948,0.9242118027485853,0.024211802748585254,5.524335309779402,4.279756546020508,7.874960653222875,1.3971449103340656,2.558837430400795,0.0,0.024211802748585254,0.1578381517079829,0.22499887580636785,
