station,fold,horizon_steps,threshold,method,condition,ramp_group,attempted_n,usable_n,covered_n,mean_width,median_width,interval_score,mae,n,unavailable_n,availability_rate,coverage,issued_coverage,service_coverage,coverage_error,undercoverage_error,overcoverage_error,service_coverage_error,service_undercoverage_error,service_overcoverage_error,normalized_width,normalized_interval_score,rmse,metric_denominator,service_denominator
CSGS2,q4_2020,1,0.1,robust_condition_cqr,weather_outage,ramp,260,260,103,26.47991645336151,25.479164123535156,106.36877319445976,15.564209495140956,260,0,1.0,0.39615384615384613,0.39615384615384613,0.39615384615384613,0.5038461538461538,0.5038461538461538,0.0,0.5038461538461538,0.5038461538461538,0.0,0.20369166502585778,0.8182213322650751,18.124333130236277,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_local_cqr,clean,non_ramp,5628,5628,5460,11.450441880756895,7.543819427490234,12.124473739460687,1.6337064263975485,5628,0,1.0,0.9701492537313433,0.9701492537313433,0.9701492537313433,0.07014925373134329,0.0,0.07014925373134329,0.07014925373134329,0.0,0.07014925373134329,0.08808032215966842,0.09326518261123605,3.176865824245266,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_local_cqr,clean,ramp,260,260,166,33.662465999676634,32.69043588638306,81.75331092430996,15.241276052364936,260,0,1.0,0.6384615384615384,0.6384615384615384,0.6384615384615384,0.2615384615384616,0.2615384615384616,0.0,0.2615384615384616,0.2615384615384616,0.0,0.25894204615135874,0.628871622494692,17.881787336816952,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_local_cqr,combined_outage,non_ramp,5628,5628,5264,17.619940479733142,13.887476235628128,21.785378707882927,3.7951321724720177,5628,0,1.0,0.9353233830845771,0.9353233830845771,0.9353233830845771,0.035323383084577054,0.0,0.035323383084577054,0.035323383084577054,0.0,0.035323383084577054,0.13553800369025493,0.16757983621448405,7.085920363010791,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_local_cqr,combined_outage,ramp,260,260,157,36.92444943487644,38.062676429748535,95.39005175943558,16.134694280991187,260,0,1.0,0.6038461538461538,0.6038461538461538,0.6038461538461538,0.2961538461538462,0.2961538461538462,0.0,0.2961538461538462,0.2961538461538462,0.0,0.2840342264221265,0.7337696289187352,19.314802752576803,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_local_cqr,irradiance_outage,non_ramp,5628,5628,5466,13.171338165226071,9.286862134933472,13.761597662330962,1.7167165596051341,5628,0,1.0,0.9712153518123667,0.9712153518123667,0.9712153518123667,0.07121535181236671,0.0,0.07121535181236671,0.07121535181236671,0.0,0.07121535181236671,0.10131798588635439,0.10585844355639201,3.268172422260265,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_local_cqr,irradiance_outage,ramp,260,260,177,35.20622457357553,34.01453685760498,74.45170441407424,15.18582160106072,260,0,1.0,0.6807692307692308,0.6807692307692308,0.6807692307692308,0.21923076923076923,0.21923076923076923,0.0,0.21923076923076923,0.21923076923076923,0.0,0.27081711210442716,0.5727054185698018,17.85094786039054,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_local_cqr,recent_power_outage,non_ramp,5628,5628,5264,17.3570398627447,11.711135387420654,20.412941492270626,3.5572180659579695,5628,0,1.0,0.9353233830845771,0.9353233830845771,0.9353233830845771,0.035323383084577054,0.0,0.035323383084577054,0.035323383084577054,0.0,0.035323383084577054,0.1335156912518823,0.1570226268636202,6.697356169706071,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_local_cqr,recent_power_outage,ramp,260,260,173,36.74449202280778,36.957048416137695,81.17761982954465,15.04577952348269,260,0,1.0,0.6653846153846154,0.6653846153846154,0.6653846153846154,0.23461538461538467,0.23461538461538467,0.0,0.23461538461538467,0.23461538461538467,0.0,0.28264993863698296,0.6244432294580358,18.371362060824836,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_local_cqr,weather_outage,non_ramp,5628,5628,5475,11.674031838353866,7.86833930015564,12.276664262967298,1.641344075502236,5628,0,1.0,0.9728144989339019,0.9728144989339019,0.9728144989339019,0.0728144989339019,0.0,0.0728144989339019,0.0728144989339019,0.0,0.0728144989339019,0.08980024491041436,0.09443587894590229,3.18694015914567,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_local_cqr,weather_outage,ramp,260,260,159,33.10968942458813,32.71603298187256,84.08003759934353,15.564209495140956,260,0,1.0,0.6115384615384616,0.6115384615384616,0.6115384615384616,0.28846153846153844,0.28846153846153844,0.0,0.28846153846153844,0.28846153846153844,0.0,0.25468991865067797,0.6467695199949502,18.124333130236277,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_risk_mondrian,clean,non_ramp,5628,5628,5342,10.842161958492094,6.171567142009735,11.84337554585722,1.6337064263975485,5628,0,1.0,0.949182658137882,0.949182658137882,0.949182658137882,0.04918265813788203,0.0,0.04918265813788203,0.04918265813788203,0.0,0.04918265813788203,0.08340124583455456,0.09110288881428631,3.176865824245266,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_risk_mondrian,clean,ramp,260,260,145,30.618406374637896,29.655231475830078,88.71330166413235,15.241276052364936,260,0,1.0,0.5576923076923077,0.5576923076923077,0.5576923076923077,0.3423076923076923,0.3423076923076923,0.0,0.3423076923076923,0.3423076923076923,0.0,0.23552620288182996,0.682410012801018,17.881787336816952,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_risk_mondrian,combined_outage,non_ramp,5628,5628,5217,16.201475038557223,11.967347234487534,22.325717013055893,3.7951321724720177,5628,0,1.0,0.9269722814498934,0.9269722814498934,0.9269722814498934,0.026972281449893387,0.0,0.026972281449893387,0.026972281449893387,0.0,0.026972281449893387,0.1246267310658248,0.17173628471581456,7.085920363010791,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_risk_mondrian,combined_outage,ramp,260,260,132,31.84898471580102,32.93796920776367,108.46984155109296,16.134694280991187,260,0,1.0,0.5076923076923077,0.5076923076923077,0.5076923076923077,0.39230769230769236,0.39230769230769236,0.0,0.39230769230769236,0.39230769230769236,0.0,0.2449921901215463,0.8343833965468689,19.314802752576803,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_risk_mondrian,irradiance_outage,non_ramp,5628,5628,5254,12.093558750182188,8.02108895778656,13.151991028382357,1.7167165596051341,5628,0,1.0,0.933546552949538,0.933546552949538,0.933546552949538,0.03354655294953801,0.0,0.03354655294953801,0.03354655294953801,0.0,0.03354655294953801,0.09302737500140144,0.10116916175678736,3.268172422260265,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_risk_mondrian,irradiance_outage,ramp,260,260,145,30.62034404850923,29.970304489135742,84.57518467192466,15.18582160106072,260,0,1.0,0.5576923076923077,0.5576923076923077,0.5576923076923077,0.3423076923076923,0.3423076923076923,0.0,0.3423076923076923,0.3423076923076923,0.0,0.23554110806545564,0.6505783436301897,17.85094786039054,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_risk_mondrian,recent_power_outage,non_ramp,5628,5628,5228,16.032316449873232,10.139503985643387,20.6711049444903,3.5572180659579695,5628,0,1.0,0.9289267945984364,0.9289267945984364,0.9289267945984364,0.02892679459843639,0.0,0.02892679459843639,0.02892679459843639,0.0,0.02892679459843639,0.12332551115287102,0.1590084995730023,6.697356169706071,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_risk_mondrian,recent_power_outage,ramp,260,260,154,33.167188331714044,33.61879825592041,89.6032150882941,15.04577952348269,260,0,1.0,0.5923076923076923,0.5923076923076923,0.5923076923076923,0.3076923076923077,0.3076923076923077,0.0,0.3076923076923077,0.3076923076923077,0.0,0.2551322179362619,0.6892555006791854,18.371362060824836,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_risk_mondrian,weather_outage,non_ramp,5628,5628,5305,10.805344764356532,6.486246347427368,11.835679152901182,1.641344075502236,5628,0,1.0,0.9426083866382374,0.9426083866382374,0.9426083866382374,0.042608386638237405,0.0,0.042608386638237405,0.042608386638237405,0.0,0.042608386638237405,0.0831180366488964,0.09104368579154755,3.18694015914567,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_risk_mondrian,weather_outage,ramp,260,260,130,29.430190744766822,28.646390914916992,93.88060015715085,15.564209495140956,260,0,1.0,0.5,0.5,0.5,0.4,0.4,0.0,0.4,0.4,0.0,0.22638608265205248,0.7221584627473142,18.124333130236277,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_rolling_cqr,clean,non_ramp,5628,5628,5199,9.724591487200167,6.111368894577026,11.233329040558669,1.6337064263975485,5628,0,1.0,0.923773987206823,0.923773987206823,0.923773987206823,0.023773987206823,0.0,0.023773987206823,0.023773987206823,0.0,0.023773987206823,0.07480454990153974,0.08641022338891284,3.176865824245266,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_rolling_cqr,clean,ramp,260,260,111,26.9315373475735,25.71359872817993,102.88494437841268,15.241276052364936,260,0,1.0,0.4269230769230769,0.4269230769230769,0.4269230769230769,0.4730769230769231,0.4730769230769231,0.0,0.4730769230769231,0.4730769230769231,0.0,0.20716567190441154,0.7914226490647129,17.881787336816952,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_rolling_cqr,combined_outage,non_ramp,5628,5628,5142,16.40652586883161,11.681062817573547,22.115753776045484,3.7951321724720177,5628,0,1.0,0.9136460554371002,0.9136460554371002,0.9136460554371002,0.01364605543710018,0.0,0.01364605543710018,0.01364605543710018,0.0,0.01364605543710018,0.12620404514485856,0.17012118289265757,7.085920363010791,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_rolling_cqr,combined_outage,ramp,260,260,136,32.91736990213394,34.58022165298462,105.94106368376659,16.134694280991187,260,0,1.0,0.5230769230769231,0.5230769230769231,0.5230769230769231,0.3769230769230769,0.3769230769230769,0.0,0.3769230769230769,0.3769230769230769,0.0,0.25321053770872265,0.8149312591058968,19.314802752576803,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_rolling_cqr,irradiance_outage,non_ramp,5628,5628,5247,11.533893787662823,7.963567614555359,12.864955299516032,1.7167165596051341,5628,0,1.0,0.9323027718550106,0.9323027718550106,0.9323027718550106,0.032302771855010626,0.0,0.032302771855010626,0.032302771855010626,0.0,0.032302771855010626,0.08872225990509863,0.09896119461166178,3.268172422260265,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_rolling_cqr,irradiance_outage,ramp,260,260,132,28.896225681614418,28.14400577545166,90.59137825776752,15.18582160106072,260,0,1.0,0.5076923076923077,0.5076923076923077,0.5076923076923077,0.39230769230769236,0.39230769230769236,0.0,0.39230769230769236,0.39230769230769236,0.0,0.22227865908934166,0.6968567558289809,17.85094786039054,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_rolling_cqr,recent_power_outage,non_ramp,5628,5628,5133,15.785497738323462,10.062062978744507,20.755343400228863,3.5572180659579695,5628,0,1.0,0.912046908315565,0.912046908315565,0.912046908315565,0.012046908315564986,0.0,0.012046908315564986,0.012046908315564986,0.0,0.012046908315564986,0.12142690567941125,0.15965648769406818,6.697356169706071,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_rolling_cqr,recent_power_outage,ramp,260,260,147,32.69327672582406,33.12038707733154,91.09486901714251,15.04577952348269,260,0,1.0,0.5653846153846154,0.5653846153846154,0.5653846153846154,0.33461538461538465,0.33461538461538465,0.0,0.33461538461538465,0.33461538461538465,0.0,0.2514867440448005,0.7007297616703271,18.371362060824836,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_rolling_cqr,weather_outage,non_ramp,5628,5628,5210,9.95518446038055,6.552175045013428,11.377754801520815,1.641344075502236,5628,0,1.0,0.925728500355366,0.925728500355366,0.925728500355366,0.025728500355366002,0.0,0.025728500355366002,0.025728500355366002,0.0,0.025728500355366002,0.07657834200292732,0.08752119078092935,3.18694015914567,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.1,robust_rolling_cqr,weather_outage,ramp,260,260,102,26.504073177851165,25.461172103881836,106.29877886221959,15.564209495140956,260,0,1.0,0.3923076923076923,0.3923076923076923,0.3923076923076923,0.5076923076923077,0.5076923076923077,0.0,0.5076923076923077,0.5076923076923077,0.0,0.2038774859834705,0.8176829143247661,18.124333130236277,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,clean_condition_cqr,clean,non_ramp,5793,5793,5474,9.079295891188346,7.088338851928711,11.804069458129963,1.8191972873859326,5793,0,1.0,0.9449335404798895,0.9449335404798895,0.9449335404798895,0.04493354047988951,0.0,0.04493354047988951,0.04493354047988951,0.0,0.04493354047988951,0.06984073762452574,0.09080053429330741,3.552872077905659,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,clean_condition_cqr,clean,ramp,95,95,8,24.796738800249603,24.268407821655273,238.10021182110435,23.250956845283508,95,0,1.0,0.08421052631578947,0.08421052631578947,0.08421052631578947,0.8157894736842105,0.8157894736842105,0.0,0.8157894736842105,0.8157894736842105,0.0,0.19074414461730463,1.831540090931572,25.26769602643615,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,clean_condition_cqr,combined_outage,non_ramp,5793,5793,5175,66.83340349992528,65.02543640136719,90.03823384673983,24.37780834269116,5793,0,1.0,0.8933195235629208,0.8933195235629208,0.8933195235629208,0.006680476437079252,0.006680476437079252,0.0,0.006680476437079252,0.006680476437079252,0.0,0.5141031038455791,0.6926017988210756,30.17408307800117,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,clean_condition_cqr,combined_outage,ramp,95,95,78,71.14025774504009,73.85584259033203,107.81124371980366,31.008342707784553,95,0,1.0,0.8210526315789474,0.8210526315789474,0.8210526315789474,0.07894736842105265,0.07894736842105265,0.0,0.07894736842105265,0.07894736842105265,0.0,0.5472327518849237,0.8293172593831051,37.06471284884501,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,clean_condition_cqr,irradiance_outage,non_ramp,5793,5793,5411,15.184306602439868,13.070964738726616,17.850611385308824,2.2679138554978118,5793,0,1.0,0.9340583462799931,0.9340583462799931,0.9340583462799931,0.034058346279993046,0.0,0.034058346279993046,0.034058346279993046,0.0,0.034058346279993046,0.11680235848030668,0.13731239527160632,3.7741108539112473,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,clean_condition_cqr,irradiance_outage,ramp,95,95,14,26.548496346097245,26.376415252685547,214.35054799067348,23.23381401865106,95,0,1.0,0.14736842105263157,0.14736842105263157,0.14736842105263157,0.7526315789473684,0.7526315789473684,0.0,0.7526315789473684,0.7526315789473684,0.0,0.2042192026622865,1.6488503691590268,25.143351762840844,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,clean_condition_cqr,recent_power_outage,non_ramp,5793,5793,5142,68.93909342861456,68.68730163574219,97.50366489944444,23.702979621215537,5793,0,1.0,0.887622993267737,0.887622993267737,0.887622993267737,0.012377006732263052,0.012377006732263052,0.0,0.012377006732263052,0.012377006732263052,0.0,0.5303007186816504,0.750028191534188,29.59150691024305,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,clean_condition_cqr,recent_power_outage,ramp,95,95,76,71.5173359921104,71.69039154052734,116.71858014558491,30.45819612302278,95,0,1.0,0.8,0.8,0.8,0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998,0.09999999999999998,0.0,0.5501333537854647,0.8978352318891147,36.638258886904865,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,clean_condition_cqr,weather_outage,non_ramp,5793,5793,5450,8.996410716207203,7.1874308586120605,11.879654937968766,1.845738411978615,5793,0,1.0,0.9407906093561195,0.9407906093561195,0.9407906093561195,0.040790609356119445,0.0,0.040790609356119445,0.040790609356119445,0.0,0.040790609356119445,0.06920315935544002,0.0913819610612982,3.5699560706220614,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,clean_condition_cqr,weather_outage,ramp,95,95,9,24.120151406840275,23.368850708007812,245.0267113509931,23.325557245706257,95,0,1.0,0.09473684210526316,0.09473684210526316,0.09473684210526316,0.8052631578947369,0.8052631578947369,0.0,0.8052631578947369,0.8052631578947369,0.0,0.18553962620646366,1.8848208565461009,25.29963016752037,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,lgbm_condition_cqr,clean,non_ramp,5793,5793,5450,12.034134986784629,8.777734398841858,14.312430680333605,1.773354425643076,5793,0,1.0,0.9407906093561195,0.9407906093561195,0.9407906093561195,0.040790609356119445,0.0,0.040790609356119445,0.040790609356119445,0.0,0.040790609356119445,0.09257026912911254,0.1100956206179508,3.4602137982940246,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,lgbm_condition_cqr,clean,ramp,95,95,17,31.053218527844077,29.50318145751953,189.03046556522972,24.228960037231445,95,0,1.0,0.17894736842105263,0.17894736842105263,0.17894736842105263,0.7210526315789474,0.7210526315789474,0.0,0.7210526315789474,0.7210526315789474,0.0,0.23887091175264674,1.454080504347921,26.31021905394935,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,lgbm_condition_cqr,combined_outage,non_ramp,5793,5793,5142,68.08579092093254,69.54412078857422,90.74574240867737,25.230008698695066,5793,0,1.0,0.887622993267737,0.887622993267737,0.887622993267737,0.012377006732263052,0.012377006732263052,0.0,0.012377006732263052,0.012377006732263052,0.0,0.5237368532379426,0.6980441723744413,30.896471859712026,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,lgbm_condition_cqr,combined_outage,ramp,95,95,78,72.77680407072368,72.20343017578125,106.9591562371505,31.43477426328157,95,0,1.0,0.8210526315789474,0.8210526315789474,0.8210526315789474,0.07894736842105265,0.07894736842105265,0.0,0.07894736842105265,0.07894736842105265,0.0,0.5598215697747976,0.822762740285773,37.51593248552752,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,lgbm_condition_cqr,irradiance_outage,non_ramp,5793,5793,3949,13.741619732197462,9.151543140411377,16.377228357057955,2.2090438656571942,5793,0,1.0,0.6816847919903332,0.6816847919903332,0.6816847919903332,0.21831520800966686,0.21831520800966686,0.0,0.21831520800966686,0.21831520800966686,0.0,0.10570476717074971,0.12597867966967657,3.662255554204278,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,lgbm_condition_cqr,irradiance_outage,ramp,95,95,18,32.91851361550783,31.90207290649414,172.25839842369683,23.83917165053518,95,0,1.0,0.18947368421052632,0.18947368421052632,0.18947368421052632,0.7105263157894737,0.7105263157894737,0.0,0.7105263157894737,0.7105263157894737,0.0,0.25321933550390635,1.3250646032592064,25.932400596532727,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,lgbm_condition_cqr,recent_power_outage,non_ramp,5793,5793,5144,68.30630685775654,69.47840118408203,92.17317690751352,24.7788934085358,5793,0,1.0,0.8879682375280511,0.8879682375280511,0.8879682375280511,0.012031762471948926,0.012031762471948926,0.0,0.012031762471948926,0.012031762471948926,0.0,0.5254331296750503,0.709024437750104,29.98790030212466,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,lgbm_condition_cqr,recent_power_outage,ramp,95,95,79,72.9470419632761,72.57469177246094,107.58957993356805,29.884425499564724,95,0,1.0,0.8315789473684211,0.8315789473684211,0.8315789473684211,0.06842105263157894,0.06842105263157894,0.0,0.06842105263157894,0.06842105263157894,0.0,0.5611310920252008,0.8276121533351388,36.094252305477774,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,lgbm_condition_cqr,weather_outage,non_ramp,5793,5793,5471,12.149315277402778,8.808101654052734,14.404504092792362,1.8051476420713441,5793,0,1.0,0.9444156740894183,0.9444156740894183,0.9444156740894183,0.04441567408941827,0.0,0.04441567408941827,0.04441567408941827,0.0,0.04441567408941827,0.09345627136463674,0.11080387763686432,3.499444361210081,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,lgbm_condition_cqr,weather_outage,ramp,95,95,15,31.21836442445454,30.020252227783203,188.1427730861463,24.477461202521074,95,0,1.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.7421052631578948,0.7421052631578948,0.0,0.7421052631578948,0.7421052631578948,0.0,0.24014126480349646,1.4472521006626637,26.448348363136237,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,oracle_ramp_mondrian,clean,non_ramp,5793,5793,5404,10.705265053196,6.9390130043029785,12.198038097748803,1.8985416780100695,5793,0,1.0,0.9328499913688935,0.9328499913688935,0.9328499913688935,0.03284999136889344,0.0,0.03284999136889344,0.03284999136889344,0.0,0.03284999136889344,0.08234819271689231,0.09383106229037541,3.738072748096306,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,oracle_ramp_mondrian,clean,ramp,95,95,70,51.459314570928875,51.85220527648926,97.00032899128763,22.726101059662668,95,0,1.0,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.16315789473684217,0.16315789473684217,0.0,0.16315789473684217,0.16315789473684217,0.0,0.3958408813148375,0.7461563768560587,24.91901472002299,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,oracle_ramp_mondrian,combined_outage,non_ramp,5793,5793,5316,16.347838355053067,12.279233932495117,23.133266763215353,4.064729919051663,5793,0,1.0,0.9176592439150699,0.9176592439150699,0.9176592439150699,0.0176592439150699,0.0,0.0176592439150699,0.0176592439150699,0.0,0.0176592439150699,0.12575260273117744,0.17794820587088733,7.442111447335593,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,oracle_ramp_mondrian,combined_outage,ramp,95,95,65,50.667083336177626,51.993247985839844,113.29740965742813,21.126778512252006,95,0,1.0,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.21578947368421053,0.21578947368421053,0.0,0.21578947368421053,0.21578947368421053,0.0,0.38974679489367403,0.8715185358263703,24.864679075198833,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,oracle_ramp_mondrian,irradiance_outage,non_ramp,5793,5793,5353,12.501150845026704,9.072093963623047,13.837967092973539,1.978761544298389,5793,0,1.0,0.9240462627308821,0.9240462627308821,0.9240462627308821,0.024046262730882062,0.0,0.024046262730882062,0.024046262730882062,0.0,0.024046262730882062,0.09616269880789773,0.10644590071518106,3.8244133907862334,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,oracle_ramp_mondrian,irradiance_outage,ramp,95,95,74,52.14065323362225,52.845157623291016,87.84371639537184,22.60030302750437,95,0,1.0,0.7789473684210526,0.7789473684210526,0.7789473684210526,0.12105263157894741,0.12105263157894741,0.0,0.12105263157894741,0.12105263157894741,0.0,0.40108194795094043,0.6757208953490141,24.758586860823794,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,oracle_ramp_mondrian,recent_power_outage,non_ramp,5793,5793,5204,15.909634967436656,10.70543098449707,21.5048529686586,3.7957994490244547,5793,0,1.0,0.8983255653374763,0.8983255653374763,0.8983255653374763,0.001674434662523705,0.001674434662523705,0.0,0.001674434662523705,0.001674434662523705,0.0,0.12238180744182042,0.16542194591275847,7.013311481577291,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,oracle_ramp_mondrian,recent_power_outage,ramp,95,95,68,49.86950699843858,50.23307800292969,93.27236412638112,20.4511551907188,95,0,1.0,0.7157894736842105,0.7157894736842105,0.7157894736842105,0.1842105263157895,0.1842105263157895,0.0,0.1842105263157895,0.1842105263157895,0.0,0.38361159229568137,0.7174797240490856,24.117206242137737,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,oracle_ramp_mondrian,weather_outage,non_ramp,5793,5793,5368,10.8856034394371,7.46530818939209,12.302431350707334,1.9158136510702894,5793,0,1.0,0.9266355946832384,0.9266355946832384,0.9266355946832384,0.026635594683238395,0.0,0.026635594683238395,0.026635594683238395,0.0,0.026635594683238395,0.08373541107259308,0.09463408731313333,3.7704005241175613,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,oracle_ramp_mondrian,weather_outage,ramp,95,95,69,50.57669471565046,52.53961944580078,99.59488078293047,23.0091625790847,95,0,1.0,0.7263157894736842,0.7263157894736842,0.7263157894736842,0.17368421052631577,0.17368421052631577,0.0,0.17368421052631577,0.17368421052631577,0.0,0.3890514978126959,0.7661144675610037,25.176477544387964,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,persistence_condition_cqr,clean,non_ramp,5793,5793,5213,12.396411822761214,15.82745361328125,19.71904370553461,2.781907937357139,5793,0,1.0,0.89987916450889,0.89987916450889,0.89987916450889,0.00012083549110997183,0.00012083549110997183,0.0,0.00012083549110997183,0.00012083549110997183,0.0,0.09535701402124011,0.15168495158103545,4.669354294504318,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,persistence_condition_cqr,clean,ramp,95,95,0,15.756114226893375,15.827461242675781,403.28928050994875,27.290388555275765,95,0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,0.9,0.0,0.12120087866841057,3.1022252346919137,28.578618009008473,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,persistence_condition_cqr,combined_outage,non_ramp,5793,5793,4776,63.171717515138916,53.155662536621094,110.91188275392638,19.751847356418942,5793,0,1.0,0.8244432936302434,0.8244432936302434,0.8244432936302434,0.07555670636975664,0.07555670636975664,0.0,0.07555670636975664,0.07555670636975664,0.0,0.48593628857799165,0.8531683288763567,29.402066951129456,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,persistence_condition_cqr,combined_outage,ramp,95,95,61,70.91687320408069,77.0030288696289,195.97717262569228,38.47394021043652,95,0,1.0,0.6421052631578947,0.6421052631578947,0.6421052631578947,0.2578947368421053,0.2578947368421053,0.0,0.2578947368421053,0.2578947368421053,0.0,0.5455144092621591,1.5075167125053253,43.970341030060204,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,persistence_condition_cqr,irradiance_outage,non_ramp,5793,5793,5213,12.396411822761214,15.82745361328125,19.71904370553461,2.781907937357139,5793,0,1.0,0.89987916450889,0.89987916450889,0.89987916450889,0.00012083549110997183,0.00012083549110997183,0.0,0.00012083549110997183,0.00012083549110997183,0.0,0.09535701402124011,0.15168495158103545,4.669354294504318,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,persistence_condition_cqr,irradiance_outage,ramp,95,95,0,15.756114226893375,15.827461242675781,403.28928050994875,27.290388555275765,95,0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,0.9,0.0,0.12120087866841057,3.1022252346919137,28.578618009008473,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,persistence_condition_cqr,recent_power_outage,non_ramp,5793,5793,4776,63.171717515138916,53.155662536621094,110.91188275392638,19.751847356418942,5793,0,1.0,0.8244432936302434,0.8244432936302434,0.8244432936302434,0.07555670636975664,0.07555670636975664,0.0,0.07555670636975664,0.07555670636975664,0.0,0.48593628857799165,0.8531683288763567,29.402066951129456,usable_predictions,attempted_predictions
CSGS2,q4_2020,1,0.15,persistence_condition_cqr,recent_power_outage,ramp,95,95,61,70.91687320408069,77.0030288696289,195.97717262569228,38.47394021043652,95,0,1.0,0.6421052631578947,0.6421052631578947,0.6421052631578947,0.2578947368421053,0.2578947368421053,0.0,0.2578947368421053,0.2578947368421053,0.0,0.5455144092621591,1.5075167125053253,43.970341030060204,usable_predictions,attempted_predictions
