schema_version,status,station,fold,horizon_steps,horizon_minutes,natural_missingness_group,source_columns,structurally_absent_optional_channels,condition,ramp_group,method,attempted_n,available_n,unavailable_n,availability_rate,nominal_coverage,minimum_group_n,performance_eligible,exploratory_only,analysis_role,eligibility_reason,coverage,undercoverage_error,mean_normalized_width,normalized_interval_score,natural_timestamp_set_sha256,whole_record_missing_n,whole_record_count_eligible,whole_record_eligibility_reason,target_masked,target_interpolated,aggregation_unit,performance_scope,interpretation,raw_file,raw_file_sha256
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,1,15,recent_power,power_current|power_lag_1|power_lag_2|power_lag_4|power_lag_12|power_mean_4|power_std_4|power_range_4|power_absdiff_mean_4|power_mean_12|power_std_12|power_range_12|power_absdiff_mean_12,,clean,ramp,robust_condition_cqr,40,40,0,1,0.9,80,False,True,exploratory_only_no_performance_metrics,natural_missing_group_below_minimum_80,,,,,9c7e518e3d0d1feb7e2aade438f530082061caea6b666d7abc6758779d296e86,4384,True,eligible_natural_missingness_group,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,1,15,recent_power,power_current|power_lag_1|power_lag_2|power_lag_4|power_lag_12|power_mean_4|power_std_4|power_range_4|power_absdiff_mean_4|power_mean_12|power_std_12|power_range_12|power_absdiff_mean_12,,clean,ramp,robust_local_cqr,40,40,0,1,0.9,80,False,True,exploratory_only_no_performance_metrics,natural_missing_group_below_minimum_80,,,,,9c7e518e3d0d1feb7e2aade438f530082061caea6b666d7abc6758779d296e86,4384,True,eligible_natural_missingness_group,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,1,15,recent_power,power_current|power_lag_1|power_lag_2|power_lag_4|power_lag_12|power_mean_4|power_std_4|power_range_4|power_absdiff_mean_4|power_mean_12|power_std_12|power_range_12|power_absdiff_mean_12,,clean,ramp,robust_risk_mondrian,40,40,0,1,0.9,80,False,True,exploratory_only_no_performance_metrics,natural_missing_group_below_minimum_80,,,,,9c7e518e3d0d1feb7e2aade438f530082061caea6b666d7abc6758779d296e86,4384,True,eligible_natural_missingness_group,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,1,15,recent_power,power_current|power_lag_1|power_lag_2|power_lag_4|power_lag_12|power_mean_4|power_std_4|power_range_4|power_absdiff_mean_4|power_mean_12|power_std_12|power_range_12|power_absdiff_mean_12,,clean,ramp,robust_rolling_cqr,40,40,0,1,0.9,80,False,True,exploratory_only_no_performance_metrics,natural_missing_group_below_minimum_80,,,,,9c7e518e3d0d1feb7e2aade438f530082061caea6b666d7abc6758779d296e86,4384,True,eligible_natural_missingness_group,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,1,15,weather,temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4,,clean,non_ramp,robust_condition_cqr,0,0,0,,0.9,80,False,True,exploratory_only_no_performance_metrics,no_natural_missingness_rows_in_corrected_test_cell,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,False,natural_missing_group_below_minimum_80,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,1,15,weather,temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4,,clean,non_ramp,robust_local_cqr,0,0,0,,0.9,80,False,True,exploratory_only_no_performance_metrics,no_natural_missingness_rows_in_corrected_test_cell,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,False,natural_missing_group_below_minimum_80,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,1,15,weather,temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4,,clean,non_ramp,robust_risk_mondrian,0,0,0,,0.9,80,False,True,exploratory_only_no_performance_metrics,no_natural_missingness_rows_in_corrected_test_cell,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,False,natural_missing_group_below_minimum_80,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,1,15,weather,temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4,,clean,non_ramp,robust_rolling_cqr,0,0,0,,0.9,80,False,True,exploratory_only_no_performance_metrics,no_natural_missingness_rows_in_corrected_test_cell,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,False,natural_missing_group_below_minimum_80,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,1,15,weather,temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4,,clean,ramp,robust_condition_cqr,0,0,0,,0.9,80,False,True,exploratory_only_no_performance_metrics,no_natural_missingness_rows_in_corrected_test_cell,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,False,natural_missing_group_below_minimum_80,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,1,15,weather,temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4,,clean,ramp,robust_local_cqr,0,0,0,,0.9,80,False,True,exploratory_only_no_performance_metrics,no_natural_missingness_rows_in_corrected_test_cell,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,False,natural_missing_group_below_minimum_80,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,1,15,weather,temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4,,clean,ramp,robust_risk_mondrian,0,0,0,,0.9,80,False,True,exploratory_only_no_performance_metrics,no_natural_missingness_rows_in_corrected_test_cell,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,False,natural_missing_group_below_minimum_80,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,1,15,weather,temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4,,clean,ramp,robust_rolling_cqr,0,0,0,,0.9,80,False,True,exploratory_only_no_performance_metrics,no_natural_missingness_rows_in_corrected_test_cell,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,False,natural_missing_group_below_minimum_80,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,combined,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4|temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4|power_current|power_lag_1|power_lag_2|power_lag_4|power_lag_12|power_mean_4|power_std_4|power_range_4|power_absdiff_mean_4|power_mean_12|power_std_12|power_range_12|power_absdiff_mean_12,,clean,non_ramp,robust_condition_cqr,951,951,0,1,0.9,80,True,False,post_run_descriptive_performance,eligible_corrected_test_cell,0.933753943218,0,0.49316185039,0.533839372436,ea747f35465ac91519df48c4a2adf865e1f8be7dce818de9a0585447f8cb433b,4381,True,eligible_natural_missingness_group,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,combined,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4|temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4|power_current|power_lag_1|power_lag_2|power_lag_4|power_lag_12|power_mean_4|power_std_4|power_range_4|power_absdiff_mean_4|power_mean_12|power_std_12|power_range_12|power_absdiff_mean_12,,clean,non_ramp,robust_local_cqr,951,951,0,1,0.9,80,True,False,post_run_descriptive_performance,eligible_corrected_test_cell,0.944269190326,0,0.500085889144,0.5341116743,ea747f35465ac91519df48c4a2adf865e1f8be7dce818de9a0585447f8cb433b,4381,True,eligible_natural_missingness_group,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,combined,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4|temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4|power_current|power_lag_1|power_lag_2|power_lag_4|power_lag_12|power_mean_4|power_std_4|power_range_4|power_absdiff_mean_4|power_mean_12|power_std_12|power_range_12|power_absdiff_mean_12,,clean,non_ramp,robust_risk_mondrian,951,951,0,1,0.9,80,True,False,post_run_descriptive_performance,eligible_corrected_test_cell,0.933753943218,0,0.502910714673,0.537114674317,ea747f35465ac91519df48c4a2adf865e1f8be7dce818de9a0585447f8cb433b,4381,True,eligible_natural_missingness_group,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,combined,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4|temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4|power_current|power_lag_1|power_lag_2|power_lag_4|power_lag_12|power_mean_4|power_std_4|power_range_4|power_absdiff_mean_4|power_mean_12|power_std_12|power_range_12|power_absdiff_mean_12,,clean,non_ramp,robust_rolling_cqr,951,951,0,1,0.9,80,True,False,post_run_descriptive_performance,eligible_corrected_test_cell,0.94952681388,0,0.503150412276,0.537458336768,ea747f35465ac91519df48c4a2adf865e1f8be7dce818de9a0585447f8cb433b,4381,True,eligible_natural_missingness_group,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,combined,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4|temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4|power_current|power_lag_1|power_lag_2|power_lag_4|power_lag_12|power_mean_4|power_std_4|power_range_4|power_absdiff_mean_4|power_mean_12|power_std_12|power_range_12|power_absdiff_mean_12,,clean,ramp,robust_condition_cqr,141,141,0,1,0.9,80,True,False,post_run_descriptive_performance,eligible_corrected_test_cell,0.936170212766,0,0.444753123321,0.580317699894,95a1035718e20ecd4f2ee8fd6039ba4d546e1f2c5327f8ea487b2df7bf0bb3f3,4381,True,eligible_natural_missingness_group,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,combined,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4|temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4|power_current|power_lag_1|power_lag_2|power_lag_4|power_lag_12|power_mean_4|power_std_4|power_range_4|power_absdiff_mean_4|power_mean_12|power_std_12|power_range_12|power_absdiff_mean_12,,clean,ramp,robust_local_cqr,141,141,0,1,0.9,80,True,False,post_run_descriptive_performance,eligible_corrected_test_cell,0.950354609929,0,0.454082176902,0.57869172997,95a1035718e20ecd4f2ee8fd6039ba4d546e1f2c5327f8ea487b2df7bf0bb3f3,4381,True,eligible_natural_missingness_group,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,combined,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4|temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4|power_current|power_lag_1|power_lag_2|power_lag_4|power_lag_12|power_mean_4|power_std_4|power_range_4|power_absdiff_mean_4|power_mean_12|power_std_12|power_range_12|power_absdiff_mean_12,,clean,ramp,robust_risk_mondrian,141,141,0,1,0.9,80,True,False,post_run_descriptive_performance,eligible_corrected_test_cell,0.950354609929,0,0.477375849664,0.598894901517,95a1035718e20ecd4f2ee8fd6039ba4d546e1f2c5327f8ea487b2df7bf0bb3f3,4381,True,eligible_natural_missingness_group,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,combined,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4|temperature|temperature_lag_1|temperature_lag_4|pressure|pressure_lag_1|pressure_lag_4|humidity|humidity_lag_1|humidity_lag_4|power_current|power_lag_1|power_lag_2|power_lag_4|power_lag_12|power_mean_4|power_std_4|power_range_4|power_absdiff_mean_4|power_mean_12|power_std_12|power_range_12|power_absdiff_mean_12,,clean,ramp,robust_rolling_cqr,141,141,0,1,0.9,80,True,False,post_run_descriptive_performance,eligible_corrected_test_cell,0.943262411348,0,0.455111306045,0.583330957268,95a1035718e20ecd4f2ee8fd6039ba4d546e1f2c5327f8ea487b2df7bf0bb3f3,4381,True,eligible_natural_missingness_group,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,irradiance,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4,,clean,non_ramp,robust_condition_cqr,0,0,0,,0.9,80,False,True,exploratory_only_no_performance_metrics,no_natural_missingness_rows_in_corrected_test_cell,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,False,natural_missing_group_below_minimum_80,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,irradiance,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4,,clean,non_ramp,robust_local_cqr,0,0,0,,0.9,80,False,True,exploratory_only_no_performance_metrics,no_natural_missingness_rows_in_corrected_test_cell,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,False,natural_missing_group_below_minimum_80,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,irradiance,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4,,clean,non_ramp,robust_risk_mondrian,0,0,0,,0.9,80,False,True,exploratory_only_no_performance_metrics,no_natural_missingness_rows_in_corrected_test_cell,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,False,natural_missing_group_below_minimum_80,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,irradiance,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4,,clean,non_ramp,robust_rolling_cqr,0,0,0,,0.9,80,False,True,exploratory_only_no_performance_metrics,no_natural_missingness_rows_in_corrected_test_cell,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,False,natural_missing_group_below_minimum_80,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,irradiance,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4,,clean,ramp,robust_condition_cqr,0,0,0,,0.9,80,False,True,exploratory_only_no_performance_metrics,no_natural_missingness_rows_in_corrected_test_cell,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,False,natural_missing_group_below_minimum_80,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,irradiance,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4,,clean,ramp,robust_local_cqr,0,0,0,,0.9,80,False,True,exploratory_only_no_performance_metrics,no_natural_missingness_rows_in_corrected_test_cell,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,False,natural_missing_group_below_minimum_80,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,irradiance,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4,,clean,ramp,robust_risk_mondrian,0,0,0,,0.9,80,False,True,exploratory_only_no_performance_metrics,no_natural_missingness_rows_in_corrected_test_cell,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,False,natural_missing_group_below_minimum_80,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,irradiance,tsi|tsi_lag_1|tsi_lag_4|dni|dni_lag_1|dni_lag_4|ghi|ghi_lag_1|ghi_lag_4,,clean,ramp,robust_rolling_cqr,0,0,0,,0.9,80,False,True,exploratory_only_no_performance_metrics,no_natural_missingness_rows_in_corrected_test_cell,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,False,natural_missing_group_below_minimum_80,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,recent_power,power_current|power_lag_1|power_lag_2|power_lag_4|power_lag_12|power_mean_4|power_std_4|power_range_4|power_absdiff_mean_4|power_mean_12|power_std_12|power_range_12|power_absdiff_mean_12,,clean,non_ramp,robust_condition_cqr,951,951,0,1,0.9,80,True,False,post_run_descriptive_performance,eligible_corrected_test_cell,0.933753943218,0,0.49316185039,0.533839372436,ea747f35465ac91519df48c4a2adf865e1f8be7dce818de9a0585447f8cb433b,4381,True,eligible_natural_missingness_group,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,recent_power,power_current|power_lag_1|power_lag_2|power_lag_4|power_lag_12|power_mean_4|power_std_4|power_range_4|power_absdiff_mean_4|power_mean_12|power_std_12|power_range_12|power_absdiff_mean_12,,clean,non_ramp,robust_local_cqr,951,951,0,1,0.9,80,True,False,post_run_descriptive_performance,eligible_corrected_test_cell,0.944269190326,0,0.500085889144,0.5341116743,ea747f35465ac91519df48c4a2adf865e1f8be7dce818de9a0585447f8cb433b,4381,True,eligible_natural_missingness_group,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
1.0.0,post_run_descriptive_sensitivity,CSGS5,q2_2020,4,60,recent_power,power_current|power_lag_1|power_lag_2|power_lag_4|power_lag_12|power_mean_4|power_std_4|power_range_4|power_absdiff_mean_4|power_mean_12|power_std_12|power_range_12|power_absdiff_mean_12,,clean,non_ramp,robust_risk_mondrian,951,951,0,1,0.9,80,True,False,post_run_descriptive_performance,eligible_corrected_test_cell,0.933753943218,0,0.502910714673,0.537114674317,ea747f35465ac91519df48c4a2adf865e1f8be7dce818de9a0585447f8cb433b,4381,True,eligible_natural_missingness_group,False,False,station_fold_horizon_natural_family_ramp_cell,corrected_test_predictions_only,strictly_post_run_descriptive_sensitivity_not_confirmatory,data/raw/multisite/Solar_station_site_5_Nominal_capacity-110MW.csv,e3910a4cbb66b7df80a7158a1a3718a67294bef5276c364531315657fe89cdd1
