station,fold,horizon_steps,method,condition,ramp_group,attempted_n,usable_n,covered_n,mean_width,median_width,interval_score,mae,n,unavailable_n,availability_rate,coverage,issued_coverage,service_coverage,coverage_error,undercoverage_error,overcoverage_error,service_coverage_error,service_undercoverage_error,service_overcoverage_error,normalized_width,normalized_interval_score,rmse,metric_denominator,service_denominator,ramp_prevalence,eligible_for_conditional_metrics
CSGS2,q2_2020,4,robust_condition_cqr,recent_power_outage,ramp,557,557,391,36.86488349853448,36.57175827026367,99.89265068977589,14.721767452824693,557,0,1.0,0.7019748653500898,0.7019748653500898,0.7019748653500898,0.19802513464991023,0.19802513464991023,0.0,0.19802513464991023,0.19802513464991023,0.0,0.2835760269118037,0.7684050053059684,19.818314425997237,usable_predictions,attempted_predictions,0.09563873626373626,True
CSGS2,q2_2020,4,robust_condition_cqr,weather_outage,non_ramp,5267,5267,4901,22.64218584207727,23.95480251312256,28.696507961530813,5.138753943115569,5267,0,1.0,0.9305107271691665,0.9305107271691665,0.9305107271691665,0.030510727169166474,0.0,0.030510727169166474,0.030510727169166474,0.0,0.030510727169166474,0.17417066032367132,0.2207423689348524,8.248975788289655,usable_predictions,attempted_predictions,0.9043612637362637,True
CSGS2,q2_2020,4,robust_condition_cqr,weather_outage,ramp,557,557,363,33.800531155919685,33.035160064697266,108.31801806676538,15.323815618318973,557,0,1.0,0.651705565529623,0.651705565529623,0.651705565529623,0.24829443447037702,0.24829443447037702,0.0,0.24829443447037702,0.24829443447037702,0.0,0.2600040858147668,0.8332155235905029,21.08053846891972,usable_predictions,attempted_predictions,0.09563873626373626,True
CSGS2,q2_2020,4,robust_local_cqr,clean,non_ramp,5267,5267,4946,26.842559730504526,28.041427612304688,30.36933775475398,5.030853594602207,5267,0,1.0,0.9390544902221378,0.9390544902221378,0.9390544902221378,0.039054490222137805,0.0,0.039054490222137805,0.039054490222137805,0.0,0.039054490222137805,0.20648122869618865,0.23361029042118445,8.121774115454043,usable_predictions,attempted_predictions,0.9043612637362637,True
CSGS2,q2_2020,4,robust_local_cqr,clean,ramp,557,557,411,39.68514740884411,37.409196853637695,96.20560330473542,15.588629710075029,557,0,1.0,0.7378815080789947,0.7378815080789947,0.7378815080789947,0.16211849192100536,0.16211849192100536,0.0,0.16211849192100536,0.16211849192100536,0.0,0.30527036468341623,0.7400431023441186,21.406102879782882,usable_predictions,attempted_predictions,0.09563873626373626,True
CSGS2,q2_2020,4,robust_local_cqr,combined_outage,non_ramp,5267,5267,4746,29.709163801476564,32.1145783662796,39.96455909429928,6.847373198151295,5267,0,1.0,0.9010822099867097,0.9010822099867097,0.9010822099867097,0.0010822099867097146,0.0,0.0010822099867097146,0.0010822099867097146,0.0,0.0010822099867097146,0.2285320292421274,0.3074196853407637,10.752879874113644,usable_predictions,attempted_predictions,0.9043612637362637,True
CSGS2,q2_2020,4,robust_local_cqr,combined_outage,ramp,557,557,444,40.42664039021281,38.060041427612305,89.56540807737856,14.82357914486308,557,0,1.0,0.7971274685816876,0.7971274685816876,0.7971274685816876,0.10287253141831243,0.10287253141831243,0.0,0.10287253141831243,0.10287253141831243,0.0,0.31097415684779084,0.6889646775182966,20.034072293687938,usable_predictions,attempted_predictions,0.09563873626373626,True
CSGS2,q2_2020,4,robust_local_cqr,irradiance_outage,non_ramp,5267,5267,4915,29.06269278806084,31.80787229537964,33.72058426620916,5.70369906111836,5267,0,1.0,0.9331687867856465,0.9331687867856465,0.9331687867856465,0.0331687867856465,0.0,0.0331687867856465,0.0331687867856465,0.0,0.0331687867856465,0.2235591752927757,0.25938910974007046,9.014493836865599,usable_predictions,attempted_predictions,0.9043612637362637,True
CSGS2,q2_2020,4,robust_local_cqr,irradiance_outage,ramp,557,557,427,42.247206306971165,40.14608573913574,93.5918946844029,14.928299667056201,557,0,1.0,0.7666068222621185,0.7666068222621185,0.7666068222621185,0.1333931777378815,0.1333931777378815,0.0,0.1333931777378815,0.1333931777378815,0.0,0.3249785100536243,0.7199376514184839,20.789879566922952,usable_predictions,attempted_predictions,0.09563873626373626,True
CSGS2,q2_2020,4,robust_local_cqr,recent_power_outage,non_ramp,5267,5267,4912,29.292577301058955,31.547168731689453,34.08275481599928,6.055214733915173,5267,0,1.0,0.932599202582115,0.932599202582115,0.932599202582115,0.03259920258211502,0.0,0.03259920258211502,0.03259920258211502,0.0,0.03259920258211502,0.2253275177004535,0.2621750370461483,9.373097105740033,usable_predictions,attempted_predictions,0.9043612637362637,True
CSGS2,q2_2020,4,robust_local_cqr,recent_power_outage,ramp,557,557,439,41.203890909733424,39.82469367980957,86.02001101934289,14.721767452824693,557,0,1.0,0.7881508078994613,0.7881508078994613,0.7881508078994613,0.11184919210053867,0.11184919210053867,0.0,0.11184919210053867,0.11184919210053867,0.0,0.3169530069979494,0.6616923924564837,19.818314425997237,usable_predictions,attempted_predictions,0.09563873626373626,True
CSGS2,q2_2020,4,robust_local_cqr,weather_outage,non_ramp,5267,5267,4925,27.038283754955863,28.715486526489258,30.763039751304987,5.138753943115569,5267,0,1.0,0.9350674007974179,0.9350674007974179,0.9350674007974179,0.03506740079741788,0.0,0.03506740079741788,0.03506740079741788,0.0,0.03506740079741788,0.2079867981150451,0.23663876731773067,8.248975788289655,usable_predictions,attempted_predictions,0.9043612637362637,True
CSGS2,q2_2020,4,robust_local_cqr,weather_outage,ramp,557,557,415,39.98660327630582,37.36906623840332,94.54433863338491,15.323815618318973,557,0,1.0,0.7450628366247756,0.7450628366247756,0.7450628366247756,0.15493716337522445,0.15493716337522445,0.0,0.15493716337522445,0.15493716337522445,0.0,0.30758925597158326,0.7272641433337301,21.08053846891972,usable_predictions,attempted_predictions,0.09563873626373626,True
CSGS2,q2_2020,4,robust_risk_mondrian,clean,non_ramp,5267,5267,4817,23.423773674603527,23.876644611358643,28.581840749925227,5.030853594602207,5267,0,1.0,0.9145623694702867,0.9145623694702867,0.9145623694702867,0.014562369470286662,0.0,0.014562369470286662,0.014562369470286662,0.0,0.014562369470286662,0.18018287442002714,0.2198603134609633,8.121774115454043,usable_predictions,attempted_predictions,0.9043612637362637,True
CSGS2,q2_2020,4,robust_risk_mondrian,clean,ramp,557,557,407,42.38190205592187,40.79352378845215,102.6275372165598,15.588629710075029,557,0,1.0,0.7307001795332136,0.7307001795332136,0.7307001795332136,0.16929982046678638,0.16929982046678638,0.0,0.16929982046678638,0.16929982046678638,0.0,0.326014631199399,0.7894425939735369,21.406102879782882,usable_predictions,attempted_predictions,0.09563873626373626,True
CSGS2,q2_2020,4,robust_risk_mondrian,combined_outage,non_ramp,5267,5267,4643,26.73235035175135,30.87820816040039,40.29529056194021,6.847373198151295,5267,0,1.0,0.8815264856654642,0.8815264856654642,0.8815264856654642,0.018473514334535812,0.018473514334535812,0.0,0.018473514334535812,0.018473514334535812,0.0,0.20563346424424114,0.3099637735533863,10.752879874113644,usable_predictions,attempted_predictions,0.9043612637362637,True
CSGS2,q2_2020,4,robust_risk_mondrian,combined_outage,ramp,557,557,431,39.76840133039378,39.03950881958008,89.20090207674238,14.82357914486308,557,0,1.0,0.7737881508078994,0.7737881508078994,0.7737881508078994,0.1262118491921006,0.1262118491921006,0.0,0.1262118491921006,0.1262118491921006,0.0,0.3059107794645675,0.6861607852057107,20.034072293687938,usable_predictions,attempted_predictions,0.09563873626373626,True
CSGS2,q2_2020,4,robust_risk_mondrian,irradiance_outage,non_ramp,5267,5267,4901,27.401759931193677,27.833980560302734,31.21694804245469,5.70369906111836,5267,0,1.0,0.9305107271691665,0.9305107271691665,0.9305107271691665,0.030510727169166474,0.0,0.030510727169166474,0.030510727169166474,0.0,0.030510727169166474,0.21078276870148982,0.24013036955734376,9.014493836865599,usable_predictions,attempted_predictions,0.9043612637362637,True
CSGS2,q2_2020,4,robust_risk_mondrian,irradiance_outage,ramp,557,557,445,47.542107337975416,46.17010974884033,95.14192074748622,14.928299667056201,557,0,1.0,0.7989228007181328,0.7989228007181328,0.7989228007181328,0.1010771992818672,0.1010771992818672,0.0,0.1010771992818672,0.1010771992818672,0.0,0.3657085179844263,0.7318609288268171,20.789879566922952,usable_predictions,attempted_predictions,0.09563873626373626,True
CSGS2,q2_2020,4,robust_risk_mondrian,recent_power_outage,non_ramp,5267,5267,4620,23.114977949703025,26.020938873291016,32.70594293456401,6.055214733915173,5267,0,1.0,0.87715967343839,0.87715967343839,0.87715967343839,0.022840326561610058,0.022840326561610058,0.0,0.022840326561610058,0.022840326561610058,0.0,0.17780752269002328,0.25158417641972314,9.373097105740033,usable_predictions,attempted_predictions,0.9043612637362637,True
CSGS2,q2_2020,4,robust_risk_mondrian,recent_power_outage,ramp,557,557,370,35.64133533236154,35.6556396484375,103.1814834694353,14.721767452824693,557,0,1.0,0.6642728904847397,0.6642728904847397,0.6642728904847397,0.23572710951526032,0.23572710951526032,0.0,0.23572710951526032,0.23572710951526032,0.0,0.2741641179412426,0.7937037189956562,19.818314425997237,usable_predictions,attempted_predictions,0.09563873626373626,True
CSGS2,q2_2020,4,robust_risk_mondrian,weather_outage,non_ramp,5267,5267,4826,25.319234987950185,24.989585876464844,29.847183431620714,5.138753943115569,5267,0,1.0,0.9162711220808809,0.9162711220808809,0.9162711220808809,0.016271122080880884,0.0,0.016271122080880884,0.016271122080880884,0.0,0.016271122080880884,0.19476334606115528,0.2295937187047747,8.248975788289655,usable_predictions,attempted_predictions,0.9043612637362637,True
CSGS2,q2_2020,4,robust_risk_mondrian,weather_outage,ramp,557,557,432,46.032403589472096,45.371742248535156,95.45603343539435,15.323815618318973,557,0,1.0,0.7755834829443446,0.7755834829443446,0.7755834829443446,0.12441651705565537,0.12441651705565537,0.0,0.12441651705565537,0.12441651705565537,0.0,0.35409541222670843,0.7342771802722642,21.08053846891972,usable_predictions,attempted_predictions,0.09563873626373626,True
CSGS2,q2_2020,4,robust_rolling_cqr,clean,non_ramp,5267,5267,4846,22.089209281758666,22.617881774902344,28.534413732694784,5.030853594602207,5267,0,1.0,0.9200683501044238,0.9200683501044238,0.9200683501044238,0.02006835010442376,0.0,0.02006835010442376,0.02006835010442376,0.0,0.02006835010442376,0.16991699447506667,0.21949549025149834,8.121774115454043,usable_predictions,attempted_predictions,0.9043612637362637,True
CSGS2,q2_2020,4,robust_rolling_cqr,clean,ramp,557,557,363,33.413883894735434,32.350425720214844,112.43410505319626,15.588629710075029,557,0,1.0,0.651705565529623,0.651705565529623,0.651705565529623,0.24829443447037702,0.24829443447037702,0.0,0.24829443447037702,0.24829443447037702,0.0,0.2570298761133495,0.8648777311784328,21.406102879782882,usable_predictions,attempted_predictions,0.09563873626373626,True
CSGS2,q2_2020,4,robust_rolling_cqr,combined_outage,non_ramp,5267,5267,4789,27.11835096312095,28.689590454101562,37.62462644130346,6.847373198151295,5267,0,1.0,0.9092462502373267,0.9092462502373267,0.9092462502373267,0.009246250237326725,0.0,0.009246250237326725,0.009246250237326725,0.0,0.009246250237326725,0.208602699716315,0.28942020339464203,10.752879874113644,usable_predictions,attempted_predictions,0.9043612637362637,True
CSGS2,q2_2020,4,robust_rolling_cqr,combined_outage,ramp,557,557,405,37.09220204987903,36.51030158996582,101.83622741169519,14.82357914486308,557,0,1.0,0.7271095152603232,0.7271095152603232,0.7271095152603232,0.17289048473967683,0.17289048473967683,0.0,0.17289048473967683,0.17289048473967683,0.0,0.2853246311529156,0.7833555954745783,20.034072293687938,usable_predictions,attempted_predictions,0.09563873626373626,True
CSGS2,q2_2020,4,robust_rolling_cqr,irradiance_outage,non_ramp,5267,5267,4837,24.0454688277382,25.032073974609375,31.324180475240762,5.70369906111836,5267,0,1.0,0.9183595974938294,0.9183595974938294,0.9183595974938294,0.018359597493829427,0.0,0.018359597493829427,0.018359597493829427,0.0,0.018359597493829427,0.1849651448287554,0.24095523442492894,9.014493836865599,usable_predictions,attempted_predictions,0.9043612637362637,True
CSGS2,q2_2020,4,robust_rolling_cqr,irradiance_outage,ramp,557,557,386,35.8581490309063,34.83295440673828,106.86654835350852,14.928299667056201,557,0,1.0,0.6929982046678635,0.6929982046678635,0.6929982046678635,0.20700179533213647,0.20700179533213647,0.0,0.20700179533213647,0.20700179533213647,0.0,0.27583191562235615,0.8220503719500656,20.789879566922952,usable_predictions,attempted_predictions,0.09563873626373626,True
CSGS2,q2_2020,4,robust_rolling_cqr,recent_power_outage,non_ramp,5267,5267,4806,25.513709176670904,27.66898775100708,32.627946727213,6.055214733915173,5267,0,1.0,0.9124738940573381,0.9124738940573381,0.9124738940573381,0.01247389405733812,0.0,0.01247389405733812,0.01247389405733812,0.0,0.01247389405733812,0.19625930135900696,0.2509842055939462,9.373097105740033,usable_predictions,attempted_predictions,0.9043612637362637,True
CSGS2,q2_2020,4,robust_rolling_cqr,recent_power_outage,ramp,557,557,390,36.909415536525,36.2622766494751,101.511923385881,14.721767452824693,557,0,1.0,0.7001795332136446,0.7001795332136446,0.7001795332136446,0.19982046678635546,0.19982046678635546,0.0,0.19982046678635546,0.19982046678635546,0.0,0.28391858105019235,0.7808609491221615,19.818314425997237,usable_predictions,attempted_predictions,0.09563873626373626,True
CSGS2,q2_2020,4,robust_rolling_cqr,weather_outage,non_ramp,5267,5267,4860,22.384748953136874,23.3260498046875,28.916048130827782,5.138753943115569,5267,0,1.0,0.9227264097209037,0.9227264097209037,0.9227264097209037,0.022726409720903673,0.0,0.022726409720903673,0.022726409720903673,0.0,0.022726409720903673,0.17219037656259134,0.22243113946790602,8.248975788289655,usable_predictions,attempted_predictions,0.9043612637362637,True
CSGS2,q2_2020,4,robust_rolling_cqr,weather_outage,ramp,557,557,365,33.47966608988318,32.66940784454346,111.06010677848727,15.323815618318973,557,0,1.0,0.6552962298025135,0.6552962298025135,0.6552962298025135,0.24470377019748657,0.24470377019748657,0.0,0.24470377019748657,0.24470377019748657,0.0,0.2575358929991014,0.8543085136806713,21.08053846891972,usable_predictions,attempted_predictions,0.09563873626373626,True
CSGS2,q3_2020,1,clean_condition_cqr,clean,non_ramp,5637,5637,5323,10.97361938183854,11.71025276184082,13.188117546878475,2.0092017567573297,5637,0,1.0,0.9442966116728756,0.9442966116728756,0.9442966116728756,0.044296611672875574,0.0,0.044296611672875574,0.044296611672875574,0.0,0.044296611672875574,0.08441245678337339,0.10144705805291135,3.3966737816923946,usable_predictions,attempted_predictions,0.9573709239130435,True
CSGS2,q3_2020,1,clean_condition_cqr,clean,ramp,251,251,55,21.234468047837336,20.931407928466797,130.01334868769246,15.744583732162814,251,0,1.0,0.21912350597609562,0.21912350597609562,0.21912350597609562,0.6808764940239044,0.6808764940239044,0.0,0.6808764940239044,0.6808764940239044,0.0,0.16334206190644104,1.0001026822130188,17.035627982199802,usable_predictions,attempted_predictions,0.04262907608695652,True
CSGS2,q3_2020,1,clean_condition_cqr,combined_outage,non_ramp,5637,5637,5304,80.15059325668392,78.47386169433594,91.13131463614384,23.848383860790456,5637,0,1.0,0.940926024481107,0.940926024481107,0.940926024481107,0.04092602448110694,0.0,0.04092602448110694,0.04092602448110694,0.0,0.04092602448110694,0.6165430250514148,0.7010101125857219,30.613145798223034,usable_predictions,attempted_predictions,0.9573709239130435,True
CSGS2,q3_2020,1,clean_condition_cqr,combined_outage,ramp,251,251,233,81.03678012559138,80.95565032958984,90.91313712435415,34.21903079249469,251,0,1.0,0.9282868525896414,0.9282868525896414,0.9282868525896414,0.028286852589641365,0.0,0.028286852589641365,0.028286852589641365,0.0,0.028286852589641365,0.6233598471199336,0.6993318240334935,39.26144861883113,usable_predictions,attempted_predictions,0.04262907608695652,True
CSGS2,q3_2020,1,clean_condition_cqr,irradiance_outage,non_ramp,5637,5637,5289,13.404321969124124,12.659809112548828,16.223433977873896,2.2404174398705536,5637,0,1.0,0.9382650345928686,0.9382650345928686,0.9382650345928686,0.03826503459286856,0.0,0.03826503459286856,0.03826503459286856,0.0,0.03826503459286856,0.1031101689932625,0.12479564598364536,3.722161383502691,usable_predictions,attempted_predictions,0.9573709239130435,True
CSGS2,q3_2020,1,clean_condition_cqr,irradiance_outage,ramp,251,251,75,22.06257968309866,22.1259765625,122.37737344080709,15.091914185845994,251,0,1.0,0.29880478087649404,0.29880478087649404,0.29880478087649404,0.6011952191235059,0.6011952191235059,0.0,0.6011952191235059,0.6011952191235059,0.0,0.16971215140845125,0.9413644110831315,16.617828345913534,usable_predictions,attempted_predictions,0.04262907608695652,True
CSGS2,q3_2020,1,clean_condition_cqr,recent_power_outage,non_ramp,5637,5637,5305,76.64928936108177,77.54901885986328,86.50985691787209,23.025068264899364,5637,0,1.0,0.9411034238069895,0.9411034238069895,0.9411034238069895,0.0411034238069895,0.0,0.0411034238069895,0.0411034238069895,0.0,0.0411034238069895,0.5896099181621675,0.6654604378297853,29.937440138553836,usable_predictions,attempted_predictions,0.9573709239130435,True
CSGS2,q3_2020,1,clean_condition_cqr,recent_power_outage,ramp,251,251,233,79.47392117929648,79.38257598876953,90.69279385752887,33.534315608887084,251,0,1.0,0.9282868525896414,0.9282868525896414,0.9282868525896414,0.028286852589641365,0.0,0.028286852589641365,0.028286852589641365,0.0,0.028286852589641365,0.6113378552253576,0.6976368758271452,38.577780365962326,usable_predictions,attempted_predictions,0.04262907608695652,True
CSGS2,q3_2020,1,clean_condition_cqr,weather_outage,non_ramp,5637,5637,5308,10.727702198881198,11.403079986572266,13.173576997574541,1.992524833367377,5637,0,1.0,0.9416356217846372,0.9416356217846372,0.9416356217846372,0.0416356217846372,0.0,0.0416356217846372,0.0416356217846372,0.0,0.0416356217846372,0.08252078614523999,0.10133520767365031,3.3922631206483578,usable_predictions,attempted_predictions,0.9573709239130435,True
CSGS2,q3_2020,1,clean_condition_cqr,weather_outage,ramp,251,251,56,21.168174755050842,20.562965393066406,129.43691794330854,15.799615826680366,251,0,1.0,0.22310756972111553,0.22310756972111553,0.22310756972111553,0.6768924302788845,0.6768924302788845,0.0,0.6768924302788845,0.6768924302788845,0.0,0.1628321135003911,0.9956685995639118,17.095774099334594,usable_predictions,attempted_predictions,0.04262907608695652,True
CSGS2,q3_2020,1,lgbm_condition_cqr,clean,non_ramp,5637,5637,5232,13.260793395872728,13.065006256103516,15.584574497975428,2.006532771205234,5637,0,1.0,0.9281532730175626,0.9281532730175626,0.9281532730175626,0.02815327301756254,0.0,0.02815327301756254,0.02815327301756254,0.0,0.02815327301756254,0.10200610304517484,0.11988134229211868,3.370095115812637,usable_predictions,attempted_predictions,0.9573709239130435,True
CSGS2,q3_2020,1,lgbm_condition_cqr,clean,ramp,251,251,95,25.65784074110814,25.217754364013672,99.89029925847909,16.016030906206108,251,0,1.0,0.3784860557768924,0.3784860557768924,0.3784860557768924,0.5215139442231076,0.5215139442231076,0.0,0.5215139442231076,0.5215139442231076,0.0,0.19736800570083182,0.7683869173729161,17.32364752733382,usable_predictions,attempted_predictions,0.04262907608695652,True
CSGS2,q3_2020,1,lgbm_condition_cqr,combined_outage,non_ramp,5637,5637,5299,75.49250872363135,76.24771118164062,86.61729759634524,24.602090627568312,5637,0,1.0,0.9400390278516941,0.9400390278516941,0.9400390278516941,0.04003902785169411,0.0,0.04003902785169411,0.04003902785169411,0.0,0.04003902785169411,0.580711605566395,0.666286904587271,30.911052210353414,usable_predictions,attempted_predictions,0.9573709239130435,True
CSGS2,q3_2020,1,lgbm_condition_cqr,combined_outage,ramp,251,251,232,78.21804049670459,78.90861511230469,89.6110548650126,34.01695831458407,251,0,1.0,0.9243027888446215,0.9243027888446215,0.9243027888446215,0.024302788844621448,0.0,0.024302788844621448,0.024302788844621448,0.0,0.024302788844621448,0.6016772345900353,0.6893158066539431,39.073384362420214,usable_predictions,attempted_predictions,0.04262907608695652,True
CSGS2,q3_2020,1,lgbm_condition_cqr,irradiance_outage,non_ramp,5637,5637,5257,15.709939482657525,16.99942970275879,17.230838835660865,3.030042483506525,5637,0,1.0,0.9325882561646266,0.9325882561646266,0.9325882561646266,0.03258825616462657,0.0,0.03258825616462657,0.03258825616462657,0.0,0.03258825616462657,0.1208456883281348,0.1325449141204682,4.32916470946942,usable_predictions,attempted_predictions,0.9573709239130435,True
CSGS2,q3_2020,1,lgbm_condition_cqr,irradiance_outage,ramp,251,251,133,29.70078899945871,29.79184341430664,79.17289246031012,15.111740957693275,251,0,1.0,0.5298804780876494,0.5298804780876494,0.5298804780876494,0.37011952191235065,0.37011952191235065,0.0,0.37011952191235065,0.37011952191235065,0.0,0.22846760768814392,0.6090222496946932,16.965530499305085,usable_predictions,attempted_predictions,0.04262907608695652,True
CSGS2,q3_2020,1,lgbm_condition_cqr,recent_power_outage,non_ramp,5637,5637,5306,75.68567979591671,76.38314819335938,86.346747328843,24.816005537526625,5637,0,1.0,0.9412808231328721,0.9412808231328721,0.9412808231328721,0.04128082313287207,0.0,0.04128082313287207,0.04128082313287207,0.0,0.04128082313287207,0.582197536891667,0.6642057486834076,31.32778762329214,usable_predictions,attempted_predictions,0.9573709239130435,True
CSGS2,q3_2020,1,lgbm_condition_cqr,recent_power_outage,ramp,251,251,231,78.31631475805762,78.97061920166016,89.91344005083182,34.48094666431624,251,0,1.0,0.9203187250996016,0.9203187250996016,0.9203187250996016,0.02031872509960153,0.0,0.02031872509960153,0.02031872509960153,0.0,0.02031872509960153,0.602433190446597,0.6916418465448602,39.63094911486822,usable_predictions,attempted_predictions,0.04262907608695652,True
CSGS2,q3_2020,1,lgbm_condition_cqr,weather_outage,non_ramp,5637,5637,5234,13.190492725661475,12.988541603088379,15.629853358395273,2.018642681976128,5637,0,1.0,0.9285080716693277,0.9285080716693277,0.9285080716693277,0.028508071669327673,0.0,0.028508071669327673,0.028508071669327673,0.0,0.028508071669327673,0.10146532865893443,0.12022964121842518,3.395084350068386,usable_predictions,attempted_predictions,0.9573709239130435,True
CSGS2,q3_2020,1,lgbm_condition_cqr,weather_outage,ramp,251,251,93,25.300295266259713,24.314983367919922,100.8472752464245,15.973692743901713,251,0,1.0,0.3705179282868526,0.3705179282868526,0.3705179282868526,0.5294820717131474,0.5294820717131474,0.0,0.5294820717131474,0.5294820717131474,0.0,0.1946176558943055,0.7757482711263424,17.32503075211963,usable_predictions,attempted_predictions,0.04262907608695652,True
CSGS2,q3_2020,1,oracle_ramp_mondrian,clean,non_ramp,5637,5637,5014,11.69882082715875,11.999685287475586,14.481934388223173,2.127132476018489,5637,0,1.0,0.8894802199751641,0.8894802199751641,0.8894802199751641,0.01051978002483589,0.01051978002483589,0.0,0.01051978002483589,0.01051978002483589,0.0,0.08999092943968269,0.11139949529402442,3.6606267970055573,usable_predictions,attempted_predictions,0.9573709239130435,True
CSGS2,q3_2020,1,oracle_ramp_mondrian,clean,ramp,251,251,239,53.11927016227844,52.77107620239258,58.1536100366676,15.036169055092381,251,0,1.0,0.952191235059761,0.952191235059761,0.952191235059761,0.052191235059760976,0.0,0.052191235059760976,0.052191235059760976,0.0,0.052191235059760976,0.40860977047906494,0.44733546182052003,16.534156913614765,usable_predictions,attempted_predictions,0.04262907608695652,True
CSGS2,q3_2020,1,oracle_ramp_mondrian,combined_outage,non_ramp,5637,5637,5177,21.51460010334053,22.28583526611328,29.34153709798924,5.156325258984726,5637,0,1.0,0.9183963100940217,0.9183963100940217,0.9183963100940217,0.01839631009402165,0.0,0.01839631009402165,0.01839631009402165,0.0,0.01839631009402165,0.16549692387185022,0.22570413152299415,8.407937968502013,usable_predictions,attempted_predictions,0.9573709239130435,True
CSGS2,q3_2020,1,oracle_ramp_mondrian,combined_outage,ramp,251,251,241,59.05204841083442,60.09011459350586,62.88799688378831,12.783259296797187,251,0,1.0,0.9601593625498008,0.9601593625498008,0.9601593625498008,0.06015936254980081,0.0,0.06015936254980081,0.06015936254980081,0.0,0.06015936254980081,0.45424652623718786,0.483753822182987,15.731036727412741,usable_predictions,attempted_predictions,0.04262907608695652,True
CSGS2,q3_2020,1,oracle_ramp_mondrian,irradiance_outage,non_ramp,5637,5637,5067,13.641130692102987,14.396408081054688,15.733125271374439,2.2546019295053066,5637,0,1.0,0.8988823842469399,0.8988823842469399,0.8988823842469399,0.0011176157530601305,0.0011176157530601305,0.0,0.0011176157530601305,0.0011176157530601305,0.0,0.10493177455463835,0.12102404054903415,3.8219722943900085,usable_predictions,attempted_predictions,0.9573709239130435,True
CSGS2,q3_2020,1,oracle_ramp_mondrian,irradiance_outage,ramp,251,251,242,54.76229837878173,55.110355377197266,59.386951773260456,14.683444122512977,251,0,1.0,0.9641434262948207,0.9641434262948207,0.9641434262948207,0.06414342629482073,0.0,0.06414342629482073,0.06414342629482073,0.0,0.06414342629482073,0.42124844906755177,0.4568227059481574,16.4270501547727,usable_predictions,attempted_predictions,0.04262907608695652,True
CSGS2,q3_2020,1,oracle_ramp_mondrian,recent_power_outage,non_ramp,5637,5637,5116,19.1194348667456,20.57382583618164,26.13925832178637,4.438858869784433,5637,0,1.0,0.9075749512151854,0.9075749512151854,0.9075749512151854,0.007574951215185366,0.0,0.007574951215185366,0.007574951215185366,0.0,0.007574951215185366,0.14707257589804307,0.20107121785989518,7.191675454312233,usable_predictions,attempted_predictions,0.9573709239130435,True
CSGS2,q3_2020,1,oracle_ramp_mondrian,recent_power_outage,ramp,251,251,242,56.14612737139205,55.91912651062012,59.00297087141539,12.658983688430482,251,0,1.0,0.9641434262948207,0.9641434262948207,0.9641434262948207,0.06414342629482073,0.0,0.06414342629482073,0.06414342629482073,0.0,0.06414342629482073,0.43189328747224653,0.45386900670319535,15.464586868138467,usable_predictions,attempted_predictions,0.04262907608695652,True
CSGS2,q3_2020,1,oracle_ramp_mondrian,weather_outage,non_ramp,5637,5637,5090,12.028537722991102,12.698348999023438,14.671238636118204,2.1468946071715354,5637,0,1.0,0.9029625687422388,0.9029625687422388,0.9029625687422388,0.002962568742238769,0.0,0.002962568742238769,0.002962568742238769,0.0,0.002962568742238769,0.0925272132537777,0.11285568181629388,3.7070998119445973,usable_predictions,attempted_predictions,0.9573709239130435,True
CSGS2,q3_2020,1,oracle_ramp_mondrian,weather_outage,ramp,251,251,241,53.028866195754404,52.82512283325195,57.987852424910045,14.866521959879483,251,0,1.0,0.9601593625498008,0.9601593625498008,0.9601593625498008,0.06015936254980081,0.0,0.06015936254980081,0.06015936254980081,0.0,0.06015936254980081,0.40791435535195697,0.4460604032685388,16.486596682168408,usable_predictions,attempted_predictions,0.04262907608695652,True
CSGS2,q3_2020,1,persistence_condition_cqr,clean,non_ramp,5637,5637,5429,15.884592156557117,18.59805965423584,17.073046438572323,2.6841086493102884,5637,0,1.0,0.9631009402164272,0.9631009402164272,0.9631009402164272,0.0631009402164272,0.0,0.0631009402164272,0.0631009402164272,0.0,0.0631009402164272,0.12218917043505474,0.13133112645055633,3.917974132900521,usable_predictions,attempted_predictions,0.9573709239130435,True
CSGS2,q3_2020,1,persistence_condition_cqr,clean,ramp,251,251,0,18.561879252057626,18.598060607910156,204.35209891995586,18.58854092259806,251,0,1.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,0.9,0.0,0.14278368655428944,1.571939222461199,19.413703401958685,usable_predictions,attempted_predictions,0.04262907608695652,True
CSGS2,q3_2020,1,persistence_condition_cqr,combined_outage,non_ramp,5637,5637,5316,72.35955775172533,73.20996856689453,80.08267224244585,17.1552911782325,5637,0,1.0,0.9430548163916977,0.9430548163916977,0.9430548163916977,0.043054816391697726,0.0,0.043054816391697726,0.043054816391697726,0.0,0.043054816391697726,0.5566119827055794,0.6160205557111219,24.331742729900046,usable_predictions,attempted_predictions,0.9573709239130435,True
