station,fold,horizon_steps,method,worst_undercoverage,mean_abs_coverage_error,mean_normalized_width,mean_normalized_interval_score,attempted_predictions,usable_predictions,unavailable_predictions,minimum_group_availability,mean_group_service_coverage
CSGS2,q2_2020,1,robust_risk_mondrian,0.45192878338278936,0.18513260639255774,0.19211888757083462,0.5085854920023097,29120,29120,0,1.0,0.7265604863721589
CSGS2,q2_2020,1,robust_rolling_cqr,0.4875370919881306,0.2089839539802468,0.1871780235715001,0.5310924563194285,29120,29120,0,1.0,0.7122480489357363
CSGS2,q2_2020,4,clean_condition_cqr,0.3236983842010772,0.1612658063025123,0.2826823310693475,0.7508398655792049,29120,29120,0,1.0,0.7488500091522058
CSGS2,q2_2020,4,lgbm_condition_cqr,0.2788150807899462,0.11843287649566987,0.2956369043561484,0.5755514475009242,29120,29120,0,1.0,0.7831505675901476
CSGS2,q2_2020,4,oracle_ramp_mondrian,0.09030520646319573,0.04611717073107546,0.26681434786706043,0.45950857319171173,29120,29120,0,1.0,0.8613557740192569
CSGS2,q2_2020,4,persistence_condition_cqr,0.9,0.35874019972601334,0.44149402451274106,1.1326699400953872,29120,29120,0,1.0,0.5777929310884921
CSGS2,q2_2020,4,robust_condition_cqr,0.2608617594254937,0.11669740694320078,0.2308775504016496,0.521362629304048,29120,29120,0,1.0,0.8061049473381738
CSGS2,q2_2020,4,robust_local_cqr,0.16211849192100536,0.08061426469269893,0.26576520436009543,0.4837134856937011,29120,29120,0,1.0,0.8475801533821065
CSGS2,q2_2020,4,robust_risk_mondrian,0.23572710951526032,0.08593905551281497,0.2595063434933281,0.49865775589701766,29120,29120,0,1.0,0.8263297882312518
CSGS2,q2_2020,4,robust_rolling_cqr,0.24829443447037702,0.11555854531398539,0.22915754138796504,0.5328739434538832,29120,29120,0,1.0,0.8010163550087789
CSGS2,q3_2020,1,clean_condition_cqr,0.6808764940239044,0.22217645649440554,0.32067803842960324,0.6028152854846416,29440,29440,0,1.0,0.7303836278091466
CSGS2,q3_2020,1,lgbm_condition_cqr,0.5294820717131474,0.16363065036289118,0.33117899568102194,0.5237263642294445,29440,29440,0,1.0,0.77940754279317
CSGS2,q3_2020,1,oracle_ramp_mondrian,0.01051978002483589,0.03413680385783459,0.2723931805626,0.30598959669656406,29440,29440,0,1.0,0.9318093247022554
CSGS2,q3_2020,1,persistence_condition_cqr,0.9,0.3070233170564151,0.3157553566341274,0.7905696266961451,29440,29440,0,1.0,0.6480591736301203
CSGS2,q3_2020,1,robust_condition_cqr,0.549402390438247,0.20901082559950018,0.17345464283582293,0.41183508831158927,29440,29440,0,1.0,0.7221582359580659
CSGS2,q3_2020,1,robust_local_cqr,0.3820717131474104,0.14203416951318376,0.19577304772437737,0.36234751226629003,29440,29440,0,1.0,0.7794843687163711
CSGS2,q3_2020,1,robust_risk_mondrian,0.39003984063745023,0.1581360207564279,0.18874464225349458,0.37475854928475866,29440,29440,0,1.0,0.7700882119914876
CSGS2,q3_2020,1,robust_rolling_cqr,0.5374501992031873,0.19599346096190012,0.17771655135300093,0.40361818306106445,29440,29440,0,1.0,0.7226866880535336
CSGS2,q3_2020,4,clean_condition_cqr,0.24075723830734974,0.08448438256901508,0.34548832810496777,0.5106303733091314,29440,29440,0,1.0,0.8712104404754738
CSGS2,q3_2020,4,lgbm_condition_cqr,0.1494432071269488,0.06612338259808831,0.34542523747050086,0.4521012211323431,29440,29440,0,1.0,0.897392870348645
CSGS2,q3_2020,4,oracle_ramp_mondrian,0.0,0.03135782935337498,0.2971603676419837,0.3774742981105165,29440,29440,0,1.0,0.931357829353375
CSGS2,q3_2020,4,persistence_condition_cqr,0.9,0.32819937341095473,0.4733932171985213,0.8638674707387304,29440,29440,0,1.0,0.6506938054822242
CSGS2,q3_2020,4,robust_condition_cqr,0.15835189309576836,0.07881750665715032,0.22366643052914686,0.3999726540913574,29440,29440,0,1.0,0.8596638318241882
CSGS2,q3_2020,4,robust_local_cqr,0.11158129175946552,0.05228824570218145,0.2380819351415726,0.37296311070072297,29440,29440,0,1.0,0.8799051722055221
CSGS2,q3_2020,4,robust_risk_mondrian,0.07817371937639206,0.052091039268894836,0.24413980489973638,0.38648967709475945,29440,29440,0,1.0,0.8903983889348192
CSGS2,q3_2020,4,robust_rolling_cqr,0.18507795100222724,0.07776947894669817,0.21380577953581134,0.40223838227849873,29440,29440,0,1.0,0.8390166949823328
CSGS2,q4_2020,1,clean_condition_cqr,0.6846153846153846,0.21472445464982778,0.2899825161694117,0.623211065081618,29440,29440,0,1.0,0.7193338253786015
CSGS2,q4_2020,1,lgbm_condition_cqr,0.5346153846153847,0.1924391777376852,0.3098539029253915,0.5620160443425937,29440,29440,0,1.0,0.7298280575146248
CSGS2,q4_2020,1,oracle_ramp_mondrian,0.04615384615384621,0.02019982505057131,0.2312390489363371,0.3160873641498306,29440,29440,0,1.0,0.9003578262533486
CSGS2,q4_2020,1,persistence_condition_cqr,0.9,0.34712946257722377,0.26731770588931036,1.0710091727190232,29440,29440,0,1.0,0.5686274670603029
CSGS2,q4_2020,1,robust_condition_cqr,0.5038461538461538,0.23162593625280192,0.16002420901114484,0.44809662287797203,29440,29440,0,1.0,0.7031643977912634
CSGS2,q4_2020,1,robust_local_cqr,0.2961538461538462,0.1584825870646766,0.18993854898641477,0.38247213876278496,29440,29440,0,1.0,0.7984825870646766
CSGS2,q4_2020,1,robust_risk_mondrian,0.4,0.19658520583893718,0.17050767013606943,0.41928462370560143,29440,29440,0,1.0,0.7396621289158603
CSGS2,q4_2020,1,robust_rolling_cqr,0.5076923076923077,0.21921136077852496,0.16257552013645823,0.44242936193629134,29440,29440,0,1.0,0.7022882838554481
CSGS2,q4_2020,4,clean_condition_cqr,0.3220779220779221,0.09570093837385749,0.3050277394456869,0.5339597974676105,29440,29440,0,1.0,0.8345205868769761
CSGS2,q4_2020,4,lgbm_condition_cqr,0.2623376623376623,0.08863633826119172,0.31117530313800645,0.4537485469648058,29440,29440,0,1.0,0.8522922915302752
CSGS2,q4_2020,4,oracle_ramp_mondrian,0.036363636363636376,0.022179524266276906,0.23801224838140503,0.3377783891930266,29440,29440,0,1.0,0.9021795242662769
CSGS2,q4_2020,4,persistence_condition_cqr,0.9,0.3778506721883041,0.41838349544681536,1.1921821906692103,29440,29440,0,1.0,0.569370898737839
CSGS2,q4_2020,4,robust_condition_cqr,0.24935064935064932,0.10867440101906692,0.19159347637957216,0.3870007714203455,29440,29440,0,1.0,0.8211419334865994
CSGS2,q4_2020,4,robust_local_cqr,0.08961038961038958,0.055028039564968045,0.23857065199015168,0.3588787929962836,29440,29440,0,1.0,0.8898332343701629
CSGS2,q4_2020,4,robust_risk_mondrian,0.13636363636363635,0.0690296026755581,0.21560237144931352,0.36284936372428656,29440,29440,0,1.0,0.863834797480753
CSGS2,q4_2020,4,robust_rolling_cqr,0.21298701298701306,0.09868566759539797,0.19501875161128732,0.3795157221658814,29440,29440,0,1.0,0.8212830701928006
CSGS5,q1_2020,1,clean_condition_cqr,0.5826347305389221,0.19512817780808495,0.3269758750869992,0.7740936633439859,18530,18530,0,1.0,0.7057259147186055
CSGS5,q1_2020,1,lgbm_condition_cqr,0.4059880239520958,0.14469583963745108,0.35573336167247066,0.6614685050599921,18530,18530,0,1.0,0.755304160362549
CSGS5,q1_2020,1,oracle_ramp_mondrian,0.21702253855278764,0.03829490485221726,0.3537529767310908,0.47715524161917544,18530,18530,0,1.0,0.8809791449130209
CSGS5,q1_2020,1,persistence_condition_cqr,0.9,0.32129571956583713,0.30955978978747656,1.1123146515358062,18530,17086,1444,0.7944839857651246,0.5451751301667128
CSGS5,q1_2020,1,robust_condition_cqr,0.38203592814371257,0.18119018191375255,0.2605112792929444,0.6064485849978418,18530,18530,0,1.0,0.7295808738395096
CSGS5,q1_2020,1,robust_local_cqr,0.244311377245509,0.1393943785027809,0.29122741593333246,0.5464273420656698,18530,18530,0,1.0,0.7960623237510743
CSGS5,q1_2020,1,robust_risk_mondrian,0.2922155688622755,0.15568176813632523,0.2753445756238854,0.5731491608300077,18530,18530,0,1.0,0.7618508534532359
CSGS5,q1_2020,1,robust_rolling_cqr,0.36107784431137724,0.13928534390294142,0.2952567771806221,0.563724684620903,18530,18530,0,1.0,0.7822330428111748
CSGS5,q1_2020,4,clean_condition_cqr,0.2830570902394107,0.12808701657458565,0.3572263871631877,0.7740336717614291,17195,17195,0,1.0,0.7825621546961326
CSGS5,q1_2020,4,lgbm_condition_cqr,0.41381215469613264,0.15406537753222838,0.37800375952121495,0.7447717163709162,17195,17195,0,1.0,0.7473987108655618
CSGS5,q1_2020,4,oracle_ramp_mondrian,0.2532458563535912,0.053356353591160255,0.4107482786528801,0.6120966445894888,17195,17195,0,1.0,0.8467541436464089
CSGS5,q1_2020,4,persistence_condition_cqr,0.9,0.3673057540180405,0.47575056792352244,1.158434665298568,17195,15741,1454,0.7329650092081031,0.5180824125230202
CSGS5,q1_2020,4,robust_condition_cqr,0.2252762430939227,0.10360957642725603,0.340409600406444,0.6664829598283945,17195,17195,0,1.0,0.797329650092081
CSGS5,q1_2020,4,robust_local_cqr,0.17520718232044197,0.06547421731123389,0.38100157949826446,0.6083674092848727,17195,17195,0,1.0,0.8576887661141805
CSGS5,q1_2020,4,robust_risk_mondrian,0.2149171270718232,0.08452117863720077,0.36238056799597085,0.6459790056922143,17195,17195,0,1.0,0.8209484346224677
CSGS5,q1_2020,4,robust_rolling_cqr,0.13756906077348063,0.057773941068139954,0.4057215935791173,0.6120021435339396,17195,17195,0,1.0,0.8585750460405157
CSGS5,q2_2020,1,clean_condition_cqr,0.5155015197568389,0.1591437449216046,0.39052103074558453,0.7056554314848378,23490,23490,0,1.0,0.7640245719100786
CSGS5,q2_2020,1,lgbm_condition_cqr,0.3468085106382979,0.11584609828764032,0.40057467107255124,0.5958921819605286,23490,23490,0,1.0,0.8141043967618646
CSGS5,q2_2020,1,oracle_ramp_mondrian,0.013981762917933183,0.026969815522585695,0.3722713840667006,0.4255481524930076,23490,23490,0,1.0,0.9235047699298805
CSGS5,q2_2020,1,persistence_condition_cqr,0.9,0.30696282051664503,0.3840258075550236,0.956917403977602,23490,22032,1458,0.8215346534653465,0.6284521803244154
CSGS5,q2_2020,1,robust_condition_cqr,0.3635258358662614,0.1486581750880255,0.2937078532025238,0.522605009297976,23490,23490,0,1.0,0.7991141021396972
CSGS5,q2_2020,1,robust_local_cqr,0.2191489361702128,0.10986419994583044,0.3073926589543584,0.4870334960843258,23490,23490,0,1.0,0.832660552529417
CSGS5,q2_2020,1,robust_risk_mondrian,0.30729483282674774,0.12770057780854072,0.3109178898714848,0.4952536076597105,23490,23490,0,1.0,0.8274574167143157
CSGS5,q2_2020,1,robust_rolling_cqr,0.3240121580547113,0.15379021336784132,0.28022576956688977,0.5176755811363136,23490,23490,0,1.0,0.7948236480182972
CSGS5,q2_2020,4,clean_condition_cqr,0.33399089529590287,0.11875975093989695,0.43076605435966375,0.7418487912380912,22130,22130,0,1.0,0.8150358133668594
CSGS5,q2_2020,4,lgbm_condition_cqr,0.16555386949924134,0.06837665808778656,0.4541433189470735,0.6242525877895826,22130,22130,0,1.0,0.8616631613972148
CSGS5,q2_2020,4,oracle_ramp_mondrian,0.027465857359635804,0.017383104534103966,0.44804636299391165,0.5667404192119014,22130,22130,0,1.0,0.8958499516405748
CSGS5,q2_2020,4,persistence_condition_cqr,0.5783004552352049,0.2217351050995421,0.5576242611539581,0.9665999244168534,22130,20676,1454,0.8263870453942129,0.7078672184327357
CSGS5,q2_2020,4,robust_condition_cqr,0.20045523520485586,0.0867349593325634,0.39239261658480096,0.6299022110132879,22130,22130,0,1.0,0.8451871596360535
CSGS5,q2_2020,4,robust_local_cqr,0.14279210925644914,0.07418517087735396,0.3937140777339153,0.6060840218849091,22130,22130,0,1.0,0.8544583120002676
CSGS5,q2_2020,4,robust_risk_mondrian,0.14734446130500756,0.06929202687825306,0.400122125628804,0.6108937772908171,22130,22130,0,1.0,0.8556349707325778
CSGS5,q2_2020,4,robust_rolling_cqr,0.17465857359635817,0.08088527758632288,0.3847164725530866,0.6238363490294219,22130,22130,0,1.0,0.8444664611978554
CSGS5,q3_2020,1,clean_condition_cqr,0.35918367346938773,0.1418770653543494,0.4003565358448201,0.6283482646030445,22970,22970,0,1.0,0.8156865891638733
