station,fold,horizon_steps,condition,n,ramp_n,ramp_prevalence,roc_auc,average_precision,brier,top_decile_ramp_recall
CSGS2,q4_2020,4,recent_power_outage,5888,770,0.13077445652173914,0.7142251945006928,0.2700755479810152,0.13759122675627058,0.23766233766233766
CSGS2,q4_2020,4,weather_outage,5888,770,0.13077445652173914,0.9368872530361393,0.7073317501751304,0.08010837799133962,0.5454545454545454
CSGS5,q1_2020,1,clean,3706,334,0.0901241230437129,0.8659500394229336,0.3597698523167285,0.10126869636938335,0.4041916167664671
CSGS5,q1_2020,1,combined_outage,3706,334,0.0901241230437129,0.46541791861117626,0.0801756459031294,0.10203306208590579,0.0688622754491018
CSGS5,q1_2020,1,irradiance_outage,3706,334,0.0901241230437129,0.8489746485676335,0.30954744642196713,0.08452521373992848,0.4221556886227545
CSGS5,q1_2020,1,recent_power_outage,3706,334,0.0901241230437129,0.7001948061173028,0.15479667517499,0.08932369391790697,0.17964071856287425
CSGS5,q1_2020,1,weather_outage,3706,334,0.0901241230437129,0.8637649079066066,0.36672793261173986,0.11023543131977367,0.4101796407185629
CSGS5,q1_2020,4,clean,3439,543,0.15789473684210525,0.8450437766449946,0.5093112583997951,0.13217617810226387,0.3425414364640884
CSGS5,q1_2020,4,combined_outage,3439,543,0.15789473684210525,0.5109339865490471,0.18754896398451984,0.1525774426008568,0.1289134438305709
CSGS5,q1_2020,4,irradiance_outage,3439,543,0.15789473684210525,0.8217513456040209,0.43668657019384705,0.12848504510890682,0.3406998158379374
CSGS5,q1_2020,4,recent_power_outage,3439,543,0.15789473684210525,0.7007522282592107,0.28453837165207146,0.12807167414652634,0.2265193370165746
CSGS5,q1_2020,4,weather_outage,3439,543,0.15789473684210525,0.8251089964693792,0.453186196860715,0.13731097284042498,0.31123388581952116
CSGS5,q2_2020,1,clean,4698,658,0.14005959982971478,0.8473718363477684,0.40632500659806403,0.14365562103058238,0.3069908814589666
CSGS5,q2_2020,1,combined_outage,4698,658,0.14005959982971478,0.6350574799121249,0.20761647831740554,0.12117081601832376,0.14437689969604864
CSGS5,q2_2020,1,irradiance_outage,4698,658,0.14005959982971478,0.8369603734689578,0.39614133856733946,0.10658573755534295,0.3009118541033435
CSGS5,q2_2020,1,recent_power_outage,4698,658,0.14005959982971478,0.7665841584158416,0.2875081428127501,0.1102201205199963,0.23252279635258358
CSGS5,q2_2020,1,weather_outage,4698,658,0.14005959982971478,0.8454198516356195,0.40137569908801285,0.14046436972356746,0.31762917933130697
CSGS5,q2_2020,4,clean,4426,659,0.14889290555806597,0.7918236518475879,0.3515328591915629,0.15805587207058142,0.26555386949924126
CSGS5,q2_2020,4,combined_outage,4426,659,0.14889290555806597,0.5344945100672601,0.16612941693356031,0.14736292685732588,0.1441578148710167
CSGS5,q2_2020,4,irradiance_outage,4426,659,0.14889290555806597,0.7536368261554197,0.3068636972667314,0.1440439729405425,0.22154779969650987
CSGS5,q2_2020,4,recent_power_outage,4426,659,0.14889290555806597,0.6848063185889119,0.26762314064673387,0.13808853475694816,0.18816388467374812
CSGS5,q2_2020,4,weather_outage,4426,659,0.14889290555806597,0.7821572049903867,0.32648761286826516,0.16897952602111016,0.23823975720789076
