fold,horizon_steps,method,condition,ramp_group,n,coverage,coverage_error,mean_width,median_width,interval_score,mae,rmse,undercoverage_error,overcoverage_error,normalized_width,normalized_interval_score
q1_2020,1,oracle_ramp_mondrian,irradiance_outage,non_ramp,5567,0.9585054787138495,0.05850547871384948,5.118412608205397,4.382835388183594,5.67648213887041,0.7803590918357652,1.598096605024169,0.0,0.05850547871384948,0.10236825216410794,0.11352964277740821
q1_2020,1,oracle_ramp_mondrian,irradiance_outage,ramp,257,0.8949416342412452,0.005058365758754846,19.001533668604225,18.411275386810303,24.00206535131261,5.367470049208704,6.5039487694218465,0.005058365758754846,0.0,0.3800306733720845,0.4800413070262522
q1_2020,1,oracle_ramp_mondrian,recent_power_outage,non_ramp,5567,0.9285072750134723,0.028507275013472277,6.688716251640653,6.612615950405598,11.335308643875173,1.5766525508488094,3.5215576014557555,0.0,0.028507275013472277,0.13377432503281306,0.22670617287750347
q1_2020,1,oracle_ramp_mondrian,recent_power_outage,ramp,257,0.9182879377431906,0.018287937743190597,19.898243425631396,19.135733604431152,25.618385463583387,4.900049499036737,6.332669151575552,0.0,0.018287937743190597,0.3979648685126279,0.5123677092716677
q1_2020,1,oracle_ramp_mondrian,weather_outage,non_ramp,5567,0.963714747619903,0.06371474761990292,4.663681807831013,3.744304656982422,5.170790458353547,0.6958327055851651,1.4359712048283237,0.0,0.06371474761990292,0.09327363615662027,0.10341580916707095
q1_2020,1,oracle_ramp_mondrian,weather_outage,ramp,257,0.9105058365758755,0.010505836575875449,19.895570111576944,18.82182216644287,23.277454348784737,5.266590092432638,6.309164741446045,0.0,0.010505836575875449,0.39791140223153887,0.46554908697569475
q1_2020,1,persistence_condition_cqr,clean,non_ramp,5567,0.9491647206754087,0.04916472067540867,5.91489691488667,7.5110626220703125,6.4614507226189435,1.1817662103269908,1.7924464954224548,0.0,0.04916472067540867,0.1182979382977334,0.12922901445237886
q1_2020,1,persistence_condition_cqr,clean,ramp,257,0.0,0.9,7.4953869752846805,7.511066436767578,76.23006879494812,7.1922671335680475,7.595565753526534,0.9,0.0,0.1499077395056936,1.5246013758989625
q1_2020,1,persistence_condition_cqr,combined_outage,non_ramp,5567,0.9037183402191485,0.0037183402191485193,33.51474003668992,31.321197509765625,39.29289022959532,9.705955907360268,13.741919199566391,0.0,0.0037183402191485193,0.6702948007337984,0.7858578045919065
q1_2020,1,persistence_condition_cqr,combined_outage,ramp,257,0.8404669260700389,0.0595330739299611,35.2536636848394,35.51946544647217,44.94698898360887,15.857628037489892,18.022206096953024,0.0595330739299611,0.0,0.7050732736967881,0.8989397796721774
q1_2020,1,persistence_condition_cqr,irradiance_outage,non_ramp,5567,0.9491647206754087,0.04916472067540867,5.91489691488667,7.5110626220703125,6.4614507226189435,1.1817662103269908,1.7924464954224548,0.0,0.04916472067540867,0.1182979382977334,0.12922901445237886
q1_2020,1,persistence_condition_cqr,irradiance_outage,ramp,257,0.0,0.9,7.4953869752846805,7.511066436767578,76.23006879494812,7.1922671335680475,7.595565753526534,0.9,0.0,0.1499077395056936,1.5246013758989625
q1_2020,1,persistence_condition_cqr,recent_power_outage,non_ramp,5567,0.9037183402191485,0.0037183402191485193,33.51474003668992,31.321197509765625,39.29289022959532,9.705955907360268,13.741919199566391,0.0,0.0037183402191485193,0.6702948007337984,0.7858578045919065
q1_2020,1,persistence_condition_cqr,recent_power_outage,ramp,257,0.8404669260700389,0.0595330739299611,35.2536636848394,35.51946544647217,44.94698898360887,15.857628037489892,18.022206096953024,0.0595330739299611,0.0,0.7050732736967881,0.8989397796721774
q1_2020,1,persistence_condition_cqr,weather_outage,non_ramp,5567,0.9491647206754087,0.04916472067540867,5.91489691488667,7.5110626220703125,6.4614507226189435,1.1817662103269908,1.7924464954224548,0.0,0.04916472067540867,0.1182979382977334,0.12922901445237886
q1_2020,1,persistence_condition_cqr,weather_outage,ramp,257,0.0,0.9,7.4953869752846805,7.511066436767578,76.23006879494812,7.1922671335680475,7.595565753526534,0.9,0.0,0.1499077395056936,1.5246013758989625
q1_2020,1,robust_condition_cqr,clean,non_ramp,5567,0.9617388180348482,0.06173881803484815,4.447499525662773,3.5183067321777344,4.9839339597822825,0.678236407895992,1.4195805142116271,0.0,0.06173881803484815,0.08894999051325547,0.09967867919564564
q1_2020,1,robust_condition_cqr,clean,ramp,257,0.5525291828793775,0.34747081712062255,10.094105740929392,8.980201721191406,33.547354948659816,5.107852599036369,6.256628269223423,0.34747081712062255,0.0,0.20188211481858784,0.6709470989731963
q1_2020,1,robust_condition_cqr,combined_outage,non_ramp,5567,0.9091072390874798,0.00910723908747979,7.0483001949853135,6.998736381530762,12.48096856446194,1.8422036654620542,3.7347967315103343,0.0,0.00910723908747979,0.14096600389970626,0.24961937128923878
q1_2020,1,robust_condition_cqr,combined_outage,ramp,257,0.669260700389105,0.230739299610895,12.53116736361025,12.200400352478027,32.06500042945958,5.254242462870676,6.7621746635062365,0.230739299610895,0.0,0.250623347272205,0.6413000085891916
q1_2020,1,robust_condition_cqr,irradiance_outage,non_ramp,5567,0.9585054787138495,0.05850547871384948,5.118412608205397,4.382835388183594,5.67648213887041,0.7803590918357652,1.598096605024169,0.0,0.05850547871384948,0.10236825216410794,0.11352964277740821
q1_2020,1,robust_condition_cqr,irradiance_outage,ramp,257,0.5330739299610895,0.36692607003891053,10.752868323474543,10.131298065185547,34.6969136426421,5.367470049208704,6.5039487694218465,0.36692607003891053,0.0,0.21505736646949086,0.693938272852842
q1_2020,1,robust_condition_cqr,recent_power_outage,non_ramp,5567,0.9285072750134723,0.028507275013472277,6.688716251640653,6.612615950405598,11.335308643875173,1.5766525508488094,3.5215576014557555,0.0,0.028507275013472277,0.13377432503281306,0.22670617287750347
q1_2020,1,robust_condition_cqr,recent_power_outage,ramp,257,0.7237354085603113,0.17626459143968876,12.56558721956112,11.744510650634766,29.40845707835854,4.900049499036737,6.332669151575552,0.17626459143968876,0.0,0.2513117443912224,0.5881691415671708
q1_2020,1,robust_condition_cqr,weather_outage,non_ramp,5567,0.963714747619903,0.06371474761990292,4.663681807831013,3.744304656982422,5.170790458353547,0.6958327055851651,1.4359712048283237,0.0,0.06371474761990292,0.09327363615662027,0.10341580916707095
q1_2020,1,robust_condition_cqr,weather_outage,ramp,257,0.5680933852140078,0.33190661478599226,10.377565031849457,9.386543273925781,32.973998797542855,5.266590092432638,6.309164741446045,0.33190661478599226,0.0,0.20755130063698915,0.6594799759508571
q1_2020,1,robust_local_cqr,clean,non_ramp,5567,0.976648104903898,0.07664810490389795,4.912574169816532,3.642037272453308,5.213469158409292,0.678236407895992,1.4195805142116271,0.0,0.07664810490389795,0.09825148339633064,0.10426938316818583
q1_2020,1,robust_local_cqr,clean,ramp,257,0.6459143968871596,0.25408560311284045,11.733083660036673,10.613749980926514,30.030820907785735,5.107852599036369,6.256628269223423,0.25408560311284045,0.0,0.23466167320073347,0.6006164181557146
q1_2020,1,robust_local_cqr,combined_outage,non_ramp,5567,0.9281480150889169,0.028148015088916845,7.886546912732512,7.205574035644531,11.611166500354887,1.8422036654620542,3.7347967315103343,0.0,0.028148015088916845,0.15773093825465023,0.23222333000709774
q1_2020,1,robust_local_cqr,combined_outage,ramp,257,0.7782101167315175,0.1217898832684825,14.774828531630773,13.873522758483887,29.122637866767928,5.254242462870676,6.7621746635062365,0.1217898832684825,0.0,0.2954965706326155,0.5824527573353585
q1_2020,1,robust_local_cqr,irradiance_outage,non_ramp,5567,0.9802407041494521,0.08024070414945206,5.651019248138963,4.705583572387695,5.938735287664818,0.7803590918357652,1.598096605024169,0.0,0.08024070414945206,0.11302038496277927,0.11877470575329635
q1_2020,1,robust_local_cqr,irradiance_outage,ramp,257,0.669260700389105,0.230739299610895,12.34527972792837,11.458091735839844,31.258228956029573,5.367470049208704,6.5039487694218465,0.230739299610895,0.0,0.2469055945585674,0.6251645791205914
q1_2020,1,robust_local_cqr,recent_power_outage,non_ramp,5567,0.9383869229387461,0.038386922938746126,7.12920612745603,6.927238464355469,11.218350545762025,1.5766525508488094,3.5215576014557555,0.0,0.038386922938746126,0.1425841225491206,0.2243670109152405
q1_2020,1,robust_local_cqr,recent_power_outage,ramp,257,0.7665369649805448,0.13346303501945522,13.691341372315522,12.876895904541016,27.52274868182171,4.900049499036737,6.332669151575552,0.13346303501945522,0.0,0.27382682744631043,0.5504549736364343
q1_2020,1,robust_local_cqr,weather_outage,non_ramp,5567,0.9762888449793425,0.07628884497934252,5.124030096067958,3.8962106704711914,5.420639339128928,0.6958327055851651,1.4359712048283237,0.0,0.07628884497934252,0.10248060192135916,0.10841278678257855
q1_2020,1,robust_local_cqr,weather_outage,ramp,257,0.6614785992217899,0.23852140077821016,11.859582109673942,10.933014869689941,29.415919547878815,5.266590092432638,6.309164741446045,0.23852140077821016,0.0,0.23719164219347885,0.5883183909575763
q1_2020,1,robust_risk_mondrian,clean,non_ramp,5567,0.968025866714568,0.068025866714568,4.686410007582033,3.5706100463867188,5.0832564168227705,0.678236407895992,1.4195805142116271,0.0,0.068025866714568,0.09372820015164067,0.10166512833645541
q1_2020,1,robust_risk_mondrian,clean,ramp,257,0.6303501945525292,0.26964980544747086,11.104201561745967,10.065536499023438,31.098998359205194,5.107852599036369,6.256628269223423,0.26964980544747086,0.0,0.22208403123491935,0.6219799671841039
q1_2020,1,robust_risk_mondrian,combined_outage,non_ramp,5567,0.9125202083707562,0.01252020837075618,7.361786447121443,7.255558967590332,12.396284419058604,1.8422036654620542,3.7347967315103343,0.0,0.01252020837075618,0.14723572894242887,0.2479256883811721
q1_2020,1,robust_risk_mondrian,combined_outage,ramp,257,0.708171206225681,0.19182879377431905,13.229869460085487,12.561459064483643,30.90773148272288,5.254242462870676,6.7621746635062365,0.19182879377431905,0.0,0.2645973892017097,0.6181546296544576
q1_2020,1,robust_risk_mondrian,irradiance_outage,non_ramp,5567,0.9647925273935692,0.06479252739356922,5.3752617982365924,4.420436859130859,5.761661402798712,0.7803590918357652,1.598096605024169,0.0,0.06479252739356922,0.10750523596473185,0.11523322805597423
q1_2020,1,robust_risk_mondrian,irradiance_outage,ramp,257,0.622568093385214,0.277431906614786,11.842978781299369,11.033535957336426,32.286646200525155,5.367470049208704,6.5039487694218465,0.277431906614786,0.0,0.23685957562598736,0.6457329240105031
q1_2020,1,robust_risk_mondrian,recent_power_outage,non_ramp,5567,0.9358721034668582,0.03587210346685821,6.864231485448343,6.80645751953125,11.389609033916036,1.5766525508488094,3.5215576014557555,0.0,0.03587210346685821,0.13728462970896685,0.22779218067832072
q1_2020,1,robust_risk_mondrian,recent_power_outage,ramp,257,0.7470817120622568,0.1529182879377432,12.98604560223071,12.042466640472412,28.698971108703763,4.900049499036737,6.332669151575552,0.1529182879377432,0.0,0.2597209120446142,0.5739794221740753
q1_2020,1,robust_risk_mondrian,weather_outage,non_ramp,5567,0.9685647566014011,0.06856475660140104,4.898957442964438,3.744304656982422,5.272290828343379,0.6958327055851651,1.4359712048283237,0.0,0.06856475660140104,0.09797914885928875,0.10544581656686758
q1_2020,1,robust_risk_mondrian,weather_outage,ramp,257,0.6147859922178989,0.28521400778210115,11.452040225615297,10.45243215560913,30.200485216968254,5.266590092432638,6.309164741446045,0.28521400778210115,0.0,0.22904080451230593,0.6040097043393651
q1_2020,1,robust_rolling_cqr,clean,non_ramp,5567,0.9617388180348482,0.06173881803484815,4.44752593462175,3.5183067321777344,4.983960368741259,0.678236407895992,1.4195805142116271,0.0,0.06173881803484815,0.088950518692435,0.09967920737482518
q1_2020,1,robust_rolling_cqr,clean,ramp,257,0.5525291828793775,0.34747081712062255,10.094105740929392,8.980201721191406,33.547354948659816,5.107852599036369,6.256628269223423,0.34747081712062255,0.0,0.20188211481858784,0.6709470989731963
q1_2020,1,robust_rolling_cqr,combined_outage,non_ramp,5567,0.9234776360696965,0.02347763606969644,8.070698177116899,7.501863956451416,12.180481702514502,1.8422036654620542,3.7347967315103343,0.0,0.02347763606969644,0.16141396354233797,0.24360963405029004
q1_2020,1,robust_rolling_cqr,combined_outage,ramp,257,0.7003891050583657,0.1996108949416343,13.343652330092535,13.064702987670898,30.586900327064765,5.254242462870676,6.7621746635062365,0.1996108949416343,0.0,0.2668730466018507,0.6117380065412953
q1_2020,1,robust_rolling_cqr,irradiance_outage,non_ramp,5567,0.9590443686006825,0.05904436860068252,5.123789488282252,4.395369529724121,5.6801971350740486,0.7803590918357652,1.598096605024169,0.0,0.05904436860068252,0.10247578976564505,0.11360394270148097
q1_2020,1,robust_rolling_cqr,irradiance_outage,ramp,257,0.5330739299610895,0.36692607003891053,10.75717036408673,10.131298065185547,34.673003399418484,5.367470049208704,6.5039487694218465,0.36692607003891053,0.0,0.21514340728173462,0.6934600679883697
q1_2020,1,robust_rolling_cqr,recent_power_outage,non_ramp,5567,0.9356924735045805,0.03569247350458049,7.486132064634158,7.272228240966797,11.328511885350608,1.5766525508488094,3.5215576014557555,0.0,0.03569247350458049,0.14972264129268317,0.22657023770701215
q1_2020,1,robust_rolling_cqr,recent_power_outage,ramp,257,0.7354085603112841,0.16459143968871592,13.316732428185206,12.266719818115234,28.973379275446273,4.900049499036737,6.332669151575552,0.16459143968871592,0.0,0.26633464856370415,0.5794675855089255
q1_2020,1,robust_rolling_cqr,weather_outage,non_ramp,5567,0.963714747619903,0.06371474761990292,4.663681807831013,3.744304656982422,5.170790458353547,0.6958327055851651,1.4359712048283237,0.0,0.06371474761990292,0.09327363615662027,0.10341580916707095
q1_2020,1,robust_rolling_cqr,weather_outage,ramp,257,0.5680933852140078,0.33190661478599226,10.377565031849457,9.386543273925781,32.973998797542855,5.266590092432638,6.309164741446045,0.33190661478599226,0.0,0.20755130063698915,0.6594799759508571
q1_2020,4,clean_condition_cqr,clean,non_ramp,4593,0.9346832135858916,0.03468321358589155,6.652498525362352,4.995299339294434,9.314942611692056,1.5095077346860062,3.0014559362612907,0.0,0.03468321358589155,0.13304997050724704,0.1862988522338411
q1_2020,4,clean_condition_cqr,clean,ramp,1231,0.8489033306255077,0.05109666937449231,10.778350177165771,10.15186882019043,26.478676410323835,3.258075569772595,5.796529429353669,0.05109666937449231,0.0,0.21556700354331543,0.5295735282064767
q1_2020,4,clean_condition_cqr,combined_outage,non_ramp,4593,0.8573916829958633,0.0426083170041367,30.00540471270976,31.716840744018555,41.71774977537092,9.38905044299878,12.813569585067466,0.0426083170041367,0.0,0.6001080942541952,0.8343549955074184
q1_2020,4,clean_condition_cqr,combined_outage,ramp,1231,0.9788789601949635,0.07887896019496343,31.354590094617283,34.031761169433594,33.278178305838,6.812288027823011,8.987834157019833,0.0,0.07887896019496343,0.6270918018923457,0.6655635661167599
q1_2020,4,clean_condition_cqr,irradiance_outage,non_ramp,4593,0.9065969954278249,0.006596995427824881,13.674430111449901,16.789146900177002,17.239276581828907,2.7201858981624873,4.09002702180483,0.0,0.006596995427824881,0.273488602228998,0.34478553163657816
q1_2020,4,clean_condition_cqr,irradiance_outage,ramp,1231,0.8440292445166532,0.055970755483346846,12.694633983368076,12.535451889038086,26.468031241953085,3.888562555506199,6.1858604853884,0.055970755483346846,0.0,0.2538926796673615,0.5293606248390617
q1_2020,4,clean_condition_cqr,recent_power_outage,non_ramp,4593,0.8619638580448509,0.03803614195514915,29.001715742142036,30.064367294311523,42.115961701091116,8.032659889366961,12.347091260799168,0.03803614195514915,0.0,0.5800343148428407,0.8423192340218223
q1_2020,4,clean_condition_cqr,recent_power_outage,ramp,1231,0.9805036555645816,0.08050365556458161,32.06428673633115,33.90747833251953,34.51234868790721,5.441853684952345,7.877896232560653,0.0,0.08050365556458161,0.641285734726623,0.6902469737581443
q1_2020,4,clean_condition_cqr,weather_outage,non_ramp,4593,0.9564554757239278,0.05645547572392773,7.5525985215749,6.6190619468688965,9.360097204360786,1.5849501036343914,2.896675623601003,0.0,0.05645547572392773,0.151051970431498,0.18720194408721572
q1_2020,4,clean_condition_cqr,weather_outage,ramp,1231,0.826157595450853,0.07384240454914703,12.720146048605248,12.63113784790039,29.02061592277887,4.340598139310049,6.396611502866074,0.07384240454914703,0.0,0.25440292097210493,0.5804123184555774
q1_2020,4,lgbm_condition_cqr,clean,non_ramp,4593,0.9503592423252776,0.05035924232527755,10.677300633153731,8.836784362792969,11.805903771950588,1.4574476725496979,2.951954846776944,0.0,0.05035924232527755,0.21354601266307463,0.23611807543901175
q1_2020,4,lgbm_condition_cqr,clean,ramp,1231,0.8692120227457352,0.030787977254264853,15.259633768741026,15.904109597206116,21.579477956935396,3.287364819675312,5.84688031399965,0.030787977254264853,0.0,0.30519267537482053,0.4315895591387079
q1_2020,4,lgbm_condition_cqr,combined_outage,non_ramp,4593,0.777705203570651,0.12229479642934904,23.828793007785247,22.88593828678131,29.275893221228795,8.8428069379172,12.763001608229914,0.12229479642934904,0.0,0.47657586015570497,0.5855178644245759
q1_2020,4,lgbm_condition_cqr,combined_outage,ramp,1231,0.9691307879772543,0.06913078797725425,26.816816077253666,28.059844493865967,27.966901594647346,7.207081189492958,9.446032750199821,0.0,0.06913078797725425,0.5363363215450733,0.559338031892947
q1_2020,4,lgbm_condition_cqr,irradiance_outage,non_ramp,4593,0.8604397996951884,0.039560200304811666,18.638041315871277,16.849575638771057,20.943241055814447,3.361427537694229,5.316016280446149,0.039560200304811666,0.0,0.3727608263174255,0.4188648211162889
q1_2020,4,lgbm_condition_cqr,irradiance_outage,ramp,1231,0.9731925264012997,0.0731925264012997,23.51907791820855,24.767895221710205,24.75378090470188,3.8863507148508623,6.080129810701184,0.0,0.0731925264012997,0.47038155836417095,0.4950756180940376
q1_2020,4,lgbm_condition_cqr,recent_power_outage,non_ramp,4593,0.8214674504681037,0.07853254953189637,18.059303324020632,17.11205291748047,27.2568079560415,7.335691450710415,11.613624284525812,0.07853254953189637,0.0,0.3611860664804126,0.54513615912083
q1_2020,4,lgbm_condition_cqr,recent_power_outage,ramp,1231,0.9301380991064175,0.030138099106417515,21.73995121503491,22.348860263824463,24.76707962521932,5.793868518028572,8.147451244831478,0.0,0.030138099106417515,0.4347990243006982,0.4953415925043864
q1_2020,4,lgbm_condition_cqr,weather_outage,non_ramp,4593,0.953625081645983,0.05362508164598301,10.791363198609629,8.904335975646973,11.863950934792543,1.4968081135660671,2.8778329622492067,0.0,0.05362508164598301,0.21582726397219257,0.23727901869585086
q1_2020,4,lgbm_condition_cqr,weather_outage,ramp,1231,0.8627132412672623,0.03728675873273768,15.422639921050335,16.090615272521973,21.84147111888427,3.77259210967455,6.07017322886741,0.03728675873273768,0.0,0.3084527984210067,0.4368294223776854
q1_2020,4,oracle_ramp_mondrian,clean,non_ramp,4593,0.9076856085347268,0.007685608534726773,6.831278672601417,4.156614065170288,10.676056907946673,1.714147022238323,3.467874403261088,0.0,0.007685608534726773,0.13662557345202836,0.21352113815893348
q1_2020,4,oracle_ramp_mondrian,clean,ramp,1231,0.9374492282696995,0.03744922826969943,15.424381399486338,14.5850248336792,22.904335382275715,2.9640718612439363,5.5392071476142215,0.0,0.03744922826969943,0.30848762798972673,0.4580867076455143
q1_2020,4,oracle_ramp_mondrian,combined_outage,non_ramp,4593,0.8711082081428261,0.028891791857173943,7.9619213176583745,6.33674556016922,15.028790170122228,2.3096457406570616,4.44144905129313,0.028891791857173943,0.0,0.15923842635316748,0.30057580340244455
q1_2020,4,oracle_ramp_mondrian,combined_outage,ramp,1231,0.9358245329000813,0.03582453290008125,19.15637681336058,18.611363172531128,25.511889503652927,3.9941196879126117,5.990238832403612,0.0,0.03582453290008125,0.38312753626721163,0.5102377900730586
q1_2020,4,oracle_ramp_mondrian,irradiance_outage,non_ramp,4593,0.8974526453298498,0.0025473546701502148,7.542151766223924,5.127383708953857,11.783012145498613,1.8806203337959542,3.722242581441746,0.0025473546701502148,0.0,0.15084303532447849,0.23566024290997226
q1_2020,4,oracle_ramp_mondrian,irradiance_outage,ramp,1231,0.9285134037367994,0.028513403736799336,16.72698800636805,16.09854793548584,23.76964452448146,3.156119564967646,5.650267857031189,0.0,0.028513403736799336,0.334539760127361,0.4753928904896292
q1_2020,4,oracle_ramp_mondrian,recent_power_outage,non_ramp,4593,0.8743740474635314,0.0256259525364686,8.032438230713998,5.518054485321045,14.002026801370869,2.264265380480994,4.262405124044213,0.0256259525364686,0.0,0.16064876461427996,0.2800405360274174
q1_2020,4,oracle_ramp_mondrian,recent_power_outage,ramp,1231,0.934199837530463,0.03419983753046296,15.942380724343147,15.820038318634033,22.827982840250048,3.1841382682811434,5.442059865796942,0.0,0.03419983753046296,0.31884761448686294,0.45655965680500094
q1_2020,4,oracle_ramp_mondrian,weather_outage,non_ramp,4593,0.914435009797518,0.014435009797517995,7.048560968795864,4.454239368438721,10.185608546423277,1.7203145048145185,3.5290326694826204,0.0,0.014435009797517995,0.14097121937591728,0.20371217092846552
q1_2020,4,oracle_ramp_mondrian,weather_outage,ramp,1231,0.9293257514216084,0.029325751421608426,16.32130472009788,15.686949729919434,24.195151017435578,3.291024192938071,5.669376962687181,0.0,0.029325751421608426,0.32642609440195763,0.4839030203487116
q1_2020,4,persistence_condition_cqr,clean,non_ramp,4593,1.0,0.09999999999999998,18.592570182822534,15.264932632446289,18.592570182822534,2.5949191955630333,4.002999457558116,0.0,0.09999999999999998,0.3718514036564507,0.3718514036564507
q1_2020,4,persistence_condition_cqr,clean,ramp,1231,0.5767668562144598,0.32323314378554024,24.35636095041303,26.836665078997612,46.76692146349322,13.553333056689286,13.82151992834731,0.32323314378554024,0.0,0.4871272190082606,0.9353384292698643
q1_2020,4,persistence_condition_cqr,combined_outage,non_ramp,4593,0.9344654909645113,0.034465490964511236,38.537175264338266,36.67873573303223,42.532722895561264,10.065267212850049,14.602379984663155,0.0,0.034465490964511236,0.7707435052867653,0.8506544579112253
q1_2020,4,persistence_condition_cqr,combined_outage,ramp,1231,0.7514216084484159,0.14857839155158414,37.47627285933901,36.64980220794678,52.871705194726395,23.028191250225394,24.675822073883193,0.14857839155158414,0.0,0.7495254571867802,1.0574341038945279
q1_2020,4,persistence_condition_cqr,irradiance_outage,non_ramp,4593,1.0,0.09999999999999998,18.592570182822534,15.264932632446289,18.592570182822534,2.5949191955630333,4.002999457558116,0.0,0.09999999999999998,0.3718514036564507,0.3718514036564507
q1_2020,4,persistence_condition_cqr,irradiance_outage,ramp,1231,0.5767668562144598,0.32323314378554024,24.35636095041303,26.836665078997612,46.76692146349322,13.553333056689286,13.82151992834731,0.32323314378554024,0.0,0.4871272190082606,0.9353384292698643
q1_2020,4,persistence_condition_cqr,recent_power_outage,non_ramp,4593,0.9344654909645113,0.034465490964511236,38.537175264338266,36.67873573303223,42.532722895561264,10.065267212850049,14.602379984663155,0.0,0.034465490964511236,0.7707435052867653,0.8506544579112253
q1_2020,4,persistence_condition_cqr,recent_power_outage,ramp,1231,0.7514216084484159,0.14857839155158414,37.47627285933901,36.64980220794678,52.871705194726395,23.028191250225394,24.675822073883193,0.14857839155158414,0.0,0.7495254571867802,1.0574341038945279
q1_2020,4,persistence_condition_cqr,weather_outage,non_ramp,4593,1.0,0.09999999999999998,18.592570182822534,15.264932632446289,18.592570182822534,2.5949191955630333,4.002999457558116,0.0,0.09999999999999998,0.3718514036564507,0.3718514036564507
q1_2020,4,persistence_condition_cqr,weather_outage,ramp,1231,0.5767668562144598,0.32323314378554024,24.35636095041303,26.836665078997612,46.76692146349322,13.553333056689286,13.82151992834731,0.32323314378554024,0.0,0.4871272190082606,0.9353384292698643
q1_2020,4,robust_condition_cqr,clean,non_ramp,4593,0.9261920313520575,0.0261920313520575,7.305304332404784,4.747216701507568,10.64396645367372,1.714147022238323,3.467874403261088,0.0,0.0261920313520575,0.14610608664809568,0.2128793290734744
q1_2020,4,robust_condition_cqr,clean,ramp,1231,0.8659626320064988,0.03403736799350121,10.386486466483392,9.389242172241211,22.9181684181968,2.9640718612439363,5.5392071476142215,0.03403736799350121,0.0,0.20772972932966785,0.458363368363936
q1_2020,4,robust_condition_cqr,combined_outage,non_ramp,4593,0.9266274765948183,0.026627476594818233,9.803822553280035,8.193297386169434,14.492881913307869,2.3096457406570616,4.44144905129313,0.0,0.026627476594818233,0.1960764510656007,0.2898576382661574
q1_2020,4,robust_condition_cqr,combined_outage,ramp,1231,0.8505280259951259,0.04947197400487413,14.322355884883876,13.586194515228271,26.241745635955635,3.9941196879126117,5.990238832403612,0.04947197400487413,0.0,0.2864471176976775,0.5248349127191126
q1_2020,4,robust_condition_cqr,irradiance_outage,non_ramp,4593,0.9290224254300021,0.029022425430002108,8.412009873462935,6.18024155497551,11.697789648093158,1.8806203337959542,3.722242581441746,0.0,0.029022425430002108,0.1682401974692587,0.23395579296186317
q1_2020,4,robust_condition_cqr,irradiance_outage,ramp,1231,0.875710804224208,0.024289195775792027,12.080462559959287,11.340816497802734,23.74106647134596,3.156119564967646,5.650267857031189,0.024289195775792027,0.0,0.24160925119918575,0.4748213294269192
q1_2020,4,robust_condition_cqr,recent_power_outage,non_ramp,4593,0.8937513607663836,0.006248639233616404,8.403401747991138,5.901415824890137,13.82162472905602,2.264265380480994,4.262405124044213,0.006248639233616404,0.0,0.16806803495982275,0.2764324945811204
q1_2020,4,robust_condition_cqr,recent_power_outage,ramp,1231,0.8846466287571081,0.015353371242891933,12.075497966928515,11.726557731628418,22.725754578607678,3.1841382682811434,5.442059865796942,0.015353371242891933,0.0,0.24150995933857028,0.45451509157215353
q1_2020,4,robust_condition_cqr,weather_outage,non_ramp,4593,0.943392118441106,0.04339211844110602,7.7678686386441065,5.308915615081787,10.273411078669735,1.7203145048145185,3.5290326694826204,0.0,0.04339211844110602,0.15535737277288214,0.2054682215733947
q1_2020,4,robust_condition_cqr,weather_outage,ramp,1231,0.859463850528026,0.04053614947197404,11.432722824929051,10.621338367462158,24.559554860115377,3.291024192938071,5.669376962687181,0.04053614947197404,0.0,0.22865445649858102,0.4911910972023075
q1_2020,4,robust_local_cqr,clean,non_ramp,4593,0.952971913781842,0.05297191378184196,8.246907010204387,4.996923983097076,10.19147837044192,1.714147022238323,3.467874403261088,0.0,0.05297191378184196,0.16493814020408773,0.20382956740883842
q1_2020,4,robust_local_cqr,clean,ramp,1231,0.9106417546709992,0.010641754670999148,12.595922552018708,11.374671936035156,22.549846122986853,2.9640718612439363,5.5392071476142215,0.0,0.010641754670999148,0.25191845104037414,0.45099692245973705
q1_2020,4,robust_local_cqr,combined_outage,non_ramp,4593,0.9270629218375789,0.027062921837578857,9.509643292358545,7.088025867938995,13.532047407282956,2.3096457406570616,4.44144905129313,0.0,0.027062921837578857,0.1901928658471709,0.27064094814565914
q1_2020,4,robust_local_cqr,combined_outage,ramp,1231,0.8895207148659626,0.010479285134037397,15.23154904106768,14.695428133010864,25.30845168779947,3.9941196879126117,5.990238832403612,0.010479285134037397,0.0,0.3046309808213536,0.5061690337559894
q1_2020,4,robust_local_cqr,irradiance_outage,non_ramp,4593,0.9518833006749401,0.05188330067494007,9.050346923227849,6.106517791748047,11.196986308316363,1.8806203337959542,3.722242581441746,0.0,0.05188330067494007,0.18100693846455698,0.22393972616632726
q1_2020,4,robust_local_cqr,irradiance_outage,ramp,1231,0.9106417546709992,0.010641754670999148,13.84346802020786,13.0068359375,22.829574268346065,3.156119564967646,5.650267857031189,0.0,0.010641754670999148,0.2768693604041572,0.4565914853669213
q1_2020,4,robust_local_cqr,recent_power_outage,non_ramp,4593,0.9279338123231003,0.027933812323100327,9.42601823385974,6.486880302429199,12.937962841945094,2.264265380480994,4.262405124044213,0.0,0.027933812323100327,0.1885203646771948,0.2587592568389019
q1_2020,4,robust_local_cqr,recent_power_outage,ramp,1231,0.9187652315190902,0.018765231519090153,14.286049118110038,13.076638221740723,23.085106103921234,3.1841382682811434,5.442059865796942,0.0,0.018765231519090153,0.2857209823622007,0.4617021220784247
