fold,horizon_steps,method,condition,ramp_direction,n,coverage,undercoverage_error,mean_width,mean_interval_score
q3_2020,4,robust_local_cqr,combined_outage,up,514,0.9708171206225681,0.0,17.739398956298828,19.30516815185547
q3_2020,4,robust_local_cqr,irradiance_outage,down,487,0.8829568788501027,0.017043121149897367,11.338483810424805,18.910978317260742
q3_2020,4,robust_local_cqr,irradiance_outage,up,514,0.9299610894941635,0.0,17.571001052856445,21.417823791503906
q3_2020,4,robust_local_cqr,recent_power_outage,down,487,0.8788501026694046,0.02114989733059547,12.131550788879395,20.01858139038086
q3_2020,4,robust_local_cqr,recent_power_outage,up,514,0.953307392996109,0.0,19.518278121948242,22.3310489654541
q3_2020,4,robust_local_cqr,weather_outage,down,487,0.8870636550308009,0.012936344969199154,10.908587455749512,19.6192626953125
q3_2020,4,robust_local_cqr,weather_outage,up,514,0.9319066147859922,0.0,16.81254005432129,20.676782608032227
q3_2020,4,robust_risk_mondrian,clean,down,487,0.891170431211499,0.008829568788501052,11.94128131866455,21.1693115234375
q3_2020,4,robust_risk_mondrian,clean,up,514,0.8715953307392996,0.0284046692607004,14.224260330200195,21.293033599853516
q3_2020,4,robust_risk_mondrian,combined_outage,down,487,0.8993839835728953,0.0006160164271047375,15.07138442993164,25.668485641479492
q3_2020,4,robust_risk_mondrian,combined_outage,up,514,0.943579766536965,0.0,20.072383880615234,23.143798828125
q3_2020,4,robust_risk_mondrian,irradiance_outage,down,487,0.9075975359342916,0.0,13.558467864990234,21.11048698425293
q3_2020,4,robust_risk_mondrian,irradiance_outage,up,514,0.9085603112840467,0.0,15.336443901062012,20.437549591064453
q3_2020,4,robust_risk_mondrian,recent_power_outage,down,487,0.891170431211499,0.008829568788501052,14.406347274780273,22.474525451660156
q3_2020,4,robust_risk_mondrian,recent_power_outage,up,514,0.9124513618677043,0.0,16.941017150878906,22.188453674316406
q3_2020,4,robust_risk_mondrian,weather_outage,down,487,0.9075975359342916,0.0,12.34749698638916,20.90517234802246
q3_2020,4,robust_risk_mondrian,weather_outage,up,514,0.8929961089494164,0.007003891050583633,14.341267585754395,20.021068572998047
q3_2020,4,robust_rolling_cqr,clean,down,487,0.837782340862423,0.06221765913757704,9.890125274658203,21.32682228088379
q3_2020,4,robust_rolling_cqr,clean,up,514,0.7898832684824902,0.11011673151750978,12.100382804870605,22.491931915283203
q3_2020,4,robust_rolling_cqr,combined_outage,down,487,0.8952772073921971,0.00472279260780295,12.82114315032959,24.554702758789062
q3_2020,4,robust_rolling_cqr,combined_outage,up,514,0.8735408560311284,0.026459143968871612,12.43321704864502,19.714393615722656
q3_2020,4,robust_rolling_cqr,irradiance_outage,down,487,0.8747433264887063,0.02525667351129368,10.93284797668457,20.184579849243164
q3_2020,4,robust_rolling_cqr,irradiance_outage,up,514,0.8171206225680934,0.08287937743190665,12.447089195251465,21.387645721435547
q3_2020,4,robust_rolling_cqr,recent_power_outage,down,487,0.8583162217659137,0.04168377823408631,11.282336235046387,21.966358184814453
q3_2020,4,robust_rolling_cqr,recent_power_outage,up,514,0.8210116731517509,0.07898832684824908,12.870986938476562,22.308305740356445
q3_2020,4,robust_rolling_cqr,weather_outage,down,487,0.8685831622176592,0.031416837782340834,10.28902816772461,20.517194747924805
q3_2020,4,robust_rolling_cqr,weather_outage,up,514,0.8093385214007782,0.0906614785992218,12.176664352416992,20.88812828063965
q4_2020,1,clean_condition_cqr,clean,down,171,0.2982456140350877,0.6017543859649124,8.206714630126953,50.211307525634766
q4_2020,1,clean_condition_cqr,clean,up,177,0.4858757062146893,0.41412429378531074,8.175658226013184,29.993906021118164
q4_2020,1,clean_condition_cqr,combined_outage,down,171,1.0,0.0,34.83013916015625,34.83013916015625
q4_2020,1,clean_condition_cqr,combined_outage,up,177,0.9548022598870056,0.0,36.627288818359375,38.73574447631836
q4_2020,1,clean_condition_cqr,irradiance_outage,down,171,0.8362573099415205,0.06374269005847955,12.607025146484375,18.910400390625
q4_2020,1,clean_condition_cqr,irradiance_outage,up,177,0.4124293785310734,0.4875706214689266,9.59891128540039,36.67959213256836
q4_2020,1,clean_condition_cqr,recent_power_outage,down,171,1.0,0.0,37.04754638671875,37.04754638671875
q4_2020,1,clean_condition_cqr,recent_power_outage,up,177,0.9548022598870056,0.0,38.587093353271484,40.99961853027344
q4_2020,1,clean_condition_cqr,weather_outage,down,171,0.21637426900584794,0.683625730994152,8.252533912658691,52.545127868652344
q4_2020,1,clean_condition_cqr,weather_outage,up,177,0.423728813559322,0.476271186440678,8.336618423461914,32.2031135559082
q4_2020,1,lgbm_condition_cqr,clean,down,171,0.24561403508771928,0.6543859649122807,9.716207504272461,41.604610443115234
q4_2020,1,lgbm_condition_cqr,clean,up,177,0.5536723163841808,0.3463276836158192,10.844932556152344,26.328590393066406
q4_2020,1,lgbm_condition_cqr,combined_outage,down,171,1.0,0.0,35.65386962890625,35.65386962890625
q4_2020,1,lgbm_condition_cqr,combined_outage,up,177,0.96045197740113,0.0,36.98934555053711,38.649723052978516
q4_2020,1,lgbm_condition_cqr,irradiance_outage,down,171,0.7076023391812866,0.19239766081871346,13.196564674377441,20.72380828857422
q4_2020,1,lgbm_condition_cqr,irradiance_outage,up,177,0.655367231638418,0.244632768361582,12.997954368591309,26.429704666137695
q4_2020,1,lgbm_condition_cqr,recent_power_outage,down,171,1.0,0.0,33.72430419921875,33.72430419921875
q4_2020,1,lgbm_condition_cqr,recent_power_outage,up,177,0.9548022598870056,0.0,34.806365966796875,36.723934173583984
q4_2020,1,lgbm_condition_cqr,weather_outage,down,171,0.2046783625730994,0.6953216374269007,9.617963790893555,42.352622985839844
q4_2020,1,lgbm_condition_cqr,weather_outage,up,177,0.5423728813559322,0.3576271186440678,10.814972877502441,26.54458999633789
q4_2020,1,oracle_ramp_mondrian,clean,down,171,0.9005847953216374,0.0,19.291255950927734,24.833484649658203
q4_2020,1,oracle_ramp_mondrian,clean,up,177,0.96045197740113,0.0,18.914457321166992,19.773611068725586
q4_2020,1,oracle_ramp_mondrian,combined_outage,down,171,0.8596491228070176,0.04035087719298247,22.263456344604492,31.174970626831055
q4_2020,1,oracle_ramp_mondrian,combined_outage,up,177,0.9717514124293786,0.0,19.474355697631836,20.360815048217773
q4_2020,1,oracle_ramp_mondrian,irradiance_outage,down,171,0.9181286549707602,0.0,21.12928581237793,25.776853561401367
q4_2020,1,oracle_ramp_mondrian,irradiance_outage,up,177,0.9887005649717514,0.0,19.860708236694336,20.319355010986328
q4_2020,1,oracle_ramp_mondrian,recent_power_outage,down,171,0.847953216374269,0.05204678362573101,19.900053024291992,30.104772567749023
q4_2020,1,oracle_ramp_mondrian,recent_power_outage,up,177,0.9322033898305084,0.0,18.13743019104004,20.26895523071289
q4_2020,1,oracle_ramp_mondrian,weather_outage,down,171,0.8771929824561403,0.02280701754385972,18.527544021606445,25.84104347229004
q4_2020,1,oracle_ramp_mondrian,weather_outage,up,177,0.9548022598870056,0.0,18.33957290649414,19.82874870300293
q4_2020,1,persistence_condition_cqr,clean,down,171,0.0,0.9,8.179994583129883,69.4593734741211
q4_2020,1,persistence_condition_cqr,clean,up,177,0.0,0.9,8.159207344055176,69.4058837890625
q4_2020,1,persistence_condition_cqr,combined_outage,down,171,0.6374269005847953,0.2625730994152047,35.89797592163086,66.7983169555664
q4_2020,1,persistence_condition_cqr,combined_outage,up,177,0.7457627118644068,0.15423728813559323,27.512502670288086,50.21073913574219
q4_2020,1,persistence_condition_cqr,irradiance_outage,down,171,0.0,0.9,8.179994583129883,69.4593734741211
q4_2020,1,persistence_condition_cqr,irradiance_outage,up,177,0.0,0.9,8.159207344055176,69.4058837890625
q4_2020,1,persistence_condition_cqr,recent_power_outage,down,171,0.6374269005847953,0.2625730994152047,35.89797592163086,66.7983169555664
q4_2020,1,persistence_condition_cqr,recent_power_outage,up,177,0.7457627118644068,0.15423728813559323,27.512502670288086,50.21073913574219
q4_2020,1,persistence_condition_cqr,weather_outage,down,171,0.0,0.9,8.179994583129883,69.4593734741211
q4_2020,1,persistence_condition_cqr,weather_outage,up,177,0.0,0.9,8.159207344055176,69.4058837890625
q4_2020,1,robust_condition_cqr,clean,down,171,0.49122807017543857,0.40877192982456145,10.007834434509277,39.093082427978516
q4_2020,1,robust_condition_cqr,clean,up,177,0.6666666666666666,0.2333333333333334,9.652721405029297,22.50062370300293
q4_2020,1,robust_condition_cqr,combined_outage,down,171,0.5672514619883041,0.3327485380116959,14.912559509277344,42.75010299682617
q4_2020,1,robust_condition_cqr,combined_outage,up,177,0.6779661016949152,0.2220338983050848,12.11529541015625,22.291261672973633
q4_2020,1,robust_condition_cqr,irradiance_outage,down,171,0.5614035087719298,0.33859649122807023,11.182411193847656,36.757110595703125
q4_2020,1,robust_condition_cqr,irradiance_outage,up,177,0.6666666666666666,0.2333333333333334,9.94420051574707,22.960451126098633
q4_2020,1,robust_condition_cqr,recent_power_outage,down,171,0.6023391812865497,0.2976608187134503,14.110431671142578,39.193172454833984
q4_2020,1,robust_condition_cqr,recent_power_outage,up,177,0.7796610169491526,0.12033898305084745,12.356657981872559,21.801393508911133
q4_2020,1,robust_condition_cqr,weather_outage,down,171,0.47953216374269003,0.42046783625731,10.02089786529541,40.67617416381836
q4_2020,1,robust_condition_cqr,weather_outage,up,177,0.6440677966101694,0.2559322033898306,9.858885765075684,22.528703689575195
q4_2020,1,robust_local_cqr,clean,down,171,0.6023391812865497,0.2976608187134503,11.383340835571289,35.732173919677734
q4_2020,1,robust_local_cqr,clean,up,177,0.7796610169491526,0.12033898305084745,11.452469825744629,20.434675216674805
q4_2020,1,robust_local_cqr,combined_outage,down,171,0.7192982456140351,0.18070175438596492,17.638505935668945,37.92844772338867
q4_2020,1,robust_local_cqr,combined_outage,up,177,0.7005649717514124,0.1994350282485876,13.219983100891113,21.619882583618164
q4_2020,1,robust_local_cqr,irradiance_outage,down,171,0.695906432748538,0.204093567251462,12.822891235351562,33.83326721191406
q4_2020,1,robust_local_cqr,irradiance_outage,up,177,0.7627118644067796,0.1372881355932204,12.049847602844238,19.985946655273438
q4_2020,1,robust_local_cqr,recent_power_outage,down,171,0.672514619883041,0.22748538011695907,15.477288246154785,36.5359001159668
q4_2020,1,robust_local_cqr,recent_power_outage,up,177,0.8418079096045198,0.058192090395480234,13.870757102966309,20.627714157104492
q4_2020,1,robust_local_cqr,weather_outage,down,171,0.5614035087719298,0.33859649122807023,11.25533676147461,37.15221405029297
q4_2020,1,robust_local_cqr,weather_outage,up,177,0.7570621468926554,0.14293785310734464,11.597393989562988,20.359477996826172
q4_2020,1,robust_risk_mondrian,clean,down,171,0.6140350877192983,0.28596491228070176,11.650078773498535,36.02745056152344
q4_2020,1,robust_risk_mondrian,clean,up,177,0.768361581920904,0.13163841807909604,11.686421394348145,20.359460830688477
q4_2020,1,robust_risk_mondrian,combined_outage,down,171,0.5847953216374269,0.31520467836257315,15.305052757263184,40.97908020019531
q4_2020,1,robust_risk_mondrian,combined_outage,up,177,0.7796610169491526,0.12033898305084745,13.462915420532227,19.31810760498047
q4_2020,1,robust_risk_mondrian,irradiance_outage,down,171,0.6783625730994152,0.22163742690058486,13.151214599609375,33.8439826965332
q4_2020,1,robust_risk_mondrian,irradiance_outage,up,177,0.7853107344632768,0.1146892655367232,12.372036933898926,19.480148315429688
q4_2020,1,robust_risk_mondrian,recent_power_outage,down,171,0.631578947368421,0.268421052631579,14.62237548828125,38.33430862426758
q4_2020,1,robust_risk_mondrian,recent_power_outage,up,177,0.847457627118644,0.05254237288135599,13.498022079467773,20.56007194519043
q4_2020,1,robust_risk_mondrian,weather_outage,down,171,0.5497076023391813,0.35029239766081877,11.233404159545898,37.50625228881836
q4_2020,1,robust_risk_mondrian,weather_outage,up,177,0.7796610169491526,0.12033898305084745,11.539083480834961,20.274730682373047
q4_2020,1,robust_rolling_cqr,clean,down,171,0.49122807017543857,0.40877192982456145,10.00783634185791,39.09308624267578
q4_2020,1,robust_rolling_cqr,clean,up,177,0.6666666666666666,0.2333333333333334,9.65272331237793,22.500625610351562
q4_2020,1,robust_rolling_cqr,combined_outage,down,171,0.5672514619883041,0.3327485380116959,14.544482231140137,43.5300178527832
q4_2020,1,robust_rolling_cqr,combined_outage,up,177,0.6497175141242938,0.25028248587570623,11.955029487609863,24.667863845825195
q4_2020,1,robust_rolling_cqr,irradiance_outage,down,171,0.5614035087719298,0.33859649122807023,11.182411193847656,36.757110595703125
q4_2020,1,robust_rolling_cqr,irradiance_outage,up,177,0.6666666666666666,0.2333333333333334,9.94420051574707,22.960451126098633
q4_2020,1,robust_rolling_cqr,recent_power_outage,down,171,0.631578947368421,0.268421052631579,14.608116149902344,37.668338775634766
q4_2020,1,robust_rolling_cqr,recent_power_outage,up,177,0.7966101694915254,0.10338983050847461,13.055583953857422,21.23649024963379
q4_2020,1,robust_rolling_cqr,weather_outage,down,171,0.47953216374269003,0.42046783625731,10.02089786529541,40.67617416381836
q4_2020,1,robust_rolling_cqr,weather_outage,up,177,0.6440677966101694,0.2559322033898306,9.859039306640625,22.528133392333984
q4_2020,4,clean_condition_cqr,clean,down,579,0.7616580310880829,0.13834196891191708,10.50596809387207,36.798824310302734
q4_2020,4,clean_condition_cqr,clean,up,584,0.7945205479452054,0.10547945205479459,11.169106483459473,21.475553512573242
q4_2020,4,clean_condition_cqr,combined_outage,down,579,1.0,0.0,28.315536499023438,28.315536499023438
q4_2020,4,clean_condition_cqr,combined_outage,up,584,0.976027397260274,0.0,37.19011688232422,38.04161071777344
q4_2020,4,clean_condition_cqr,irradiance_outage,down,579,0.8842832469775475,0.015716753022452568,12.908451080322266,27.0189266204834
q4_2020,4,clean_condition_cqr,irradiance_outage,up,584,0.8253424657534246,0.0746575342465754,14.850619316101074,23.15176773071289
q4_2020,4,clean_condition_cqr,recent_power_outage,down,579,1.0,0.0,30.76641845703125,30.76641845703125
q4_2020,4,clean_condition_cqr,recent_power_outage,up,584,0.9794520547945206,0.0,37.80009078979492,38.80583572387695
q4_2020,4,clean_condition_cqr,weather_outage,down,579,0.7012089810017271,0.1987910189982729,11.105916976928711,41.44081115722656
q4_2020,4,clean_condition_cqr,weather_outage,up,584,0.7191780821917808,0.1808219178082192,13.592972755432129,27.549856185913086
q4_2020,4,lgbm_condition_cqr,clean,down,579,0.6027633851468048,0.2972366148531952,12.491247177124023,26.216960906982422
q4_2020,4,lgbm_condition_cqr,clean,up,584,0.7277397260273972,0.1722602739726028,19.211910247802734,26.707677841186523
q4_2020,4,lgbm_condition_cqr,combined_outage,down,579,1.0,0.0,23.987274169921875,23.987274169921875
q4_2020,4,lgbm_condition_cqr,combined_outage,up,584,0.9811643835616438,0.0,32.97630310058594,33.337379455566406
q4_2020,4,lgbm_condition_cqr,irradiance_outage,down,579,0.8480138169257341,0.051986183074265946,14.31824779510498,19.2484073638916
q4_2020,4,lgbm_condition_cqr,irradiance_outage,up,584,0.8938356164383562,0.006164383561643838,21.350799560546875,23.61145782470703
q4_2020,4,lgbm_condition_cqr,recent_power_outage,down,579,1.0,0.0,22.57852554321289,22.57852554321289
q4_2020,4,lgbm_condition_cqr,recent_power_outage,up,584,0.9811643835616438,0.0,29.299924850463867,29.67133903503418
q4_2020,4,lgbm_condition_cqr,weather_outage,down,579,0.5595854922279793,0.34041450777202076,12.411375999450684,27.7914981842041
q4_2020,4,lgbm_condition_cqr,weather_outage,up,584,0.6815068493150684,0.21849315068493158,19.277191162109375,27.789546966552734
q4_2020,4,oracle_ramp_mondrian,clean,down,579,0.8842832469775475,0.015716753022452568,14.07938003540039,25.709001541137695
q4_2020,4,oracle_ramp_mondrian,clean,up,584,0.9263698630136986,0.0,13.60126781463623,17.868255615234375
q4_2020,4,oracle_ramp_mondrian,combined_outage,down,579,0.8411053540587219,0.058894645941278134,16.1474552154541,31.57442855834961
q4_2020,4,oracle_ramp_mondrian,combined_outage,up,584,0.8886986301369864,0.011301369863013666,14.047378540039062,17.877660751342773
q4_2020,4,oracle_ramp_mondrian,irradiance_outage,down,579,0.8877374784110535,0.012262521588946473,15.440030097961426,29.95326042175293
q4_2020,4,oracle_ramp_mondrian,irradiance_outage,up,584,0.9058219178082192,0.0,13.83439826965332,18.352025985717773
q4_2020,4,oracle_ramp_mondrian,recent_power_outage,down,579,0.8773747841105354,0.022625215889464645,14.7468900680542,26.793676376342773
q4_2020,4,oracle_ramp_mondrian,recent_power_outage,up,584,0.9092465753424658,0.0,14.246976852416992,18.50838851928711
q4_2020,4,oracle_ramp_mondrian,weather_outage,down,579,0.853195164075993,0.04680483592400697,13.37625789642334,27.773174285888672
q4_2020,4,oracle_ramp_mondrian,weather_outage,up,584,0.8835616438356164,0.016438356164383605,13.859474182128906,19.222673416137695
q4_2020,4,persistence_condition_cqr,clean,down,579,0.1692573402417962,0.7307426597582038,22.467300415039062,85.48384094238281
q4_2020,4,persistence_condition_cqr,clean,up,584,0.1678082191780822,0.7321917808219178,18.3625431060791,83.66606140136719
q4_2020,4,persistence_condition_cqr,combined_outage,down,579,0.5854922279792746,0.31450777202072544,40.53427505493164,89.81644439697266
q4_2020,4,persistence_condition_cqr,combined_outage,up,584,0.6541095890410958,0.24589041095890418,27.749338150024414,54.610435485839844
q4_2020,4,persistence_condition_cqr,irradiance_outage,down,579,0.1692573402417962,0.7307426597582038,22.467300415039062,85.48384094238281
q4_2020,4,persistence_condition_cqr,irradiance_outage,up,584,0.1678082191780822,0.7321917808219178,18.3625431060791,83.66606140136719
q4_2020,4,persistence_condition_cqr,recent_power_outage,down,579,0.5854922279792746,0.31450777202072544,40.53427505493164,89.81644439697266
q4_2020,4,persistence_condition_cqr,recent_power_outage,up,584,0.6541095890410958,0.24589041095890418,27.749338150024414,54.610435485839844
q4_2020,4,persistence_condition_cqr,weather_outage,down,579,0.1692573402417962,0.7307426597582038,22.467300415039062,85.48384094238281
q4_2020,4,persistence_condition_cqr,weather_outage,up,584,0.1678082191780822,0.7321917808219178,18.3625431060791,83.66606140136719
q4_2020,4,robust_condition_cqr,clean,down,579,0.7823834196891192,0.11761658031088085,10.442412376403809,28.314847946166992
q4_2020,4,robust_condition_cqr,clean,up,584,0.7756849315068494,0.12431506849315066,9.566564559936523,19.33497428894043
q4_2020,4,robust_condition_cqr,combined_outage,down,579,0.8255613126079447,0.07443868739205528,14.73869800567627,32.970497131347656
q4_2020,4,robust_condition_cqr,combined_outage,up,584,0.839041095890411,0.06095890410958904,12.35634708404541,18.521867752075195
q4_2020,4,robust_condition_cqr,irradiance_outage,down,579,0.8635578583765112,0.0364421416234888,12.900778770446777,30.932653427124023
q4_2020,4,robust_condition_cqr,irradiance_outage,up,584,0.8013698630136986,0.09863013698630141,10.94326114654541,19.540481567382812
q4_2020,4,robust_condition_cqr,recent_power_outage,down,579,0.8203799654576857,0.07962003454231437,12.370407104492188,28.330289840698242
q4_2020,4,robust_condition_cqr,recent_power_outage,up,584,0.7996575342465754,0.10034246575342465,11.61108684539795,19.578819274902344
q4_2020,4,robust_condition_cqr,weather_outage,down,579,0.7392055267702936,0.1607944732297064,10.52919864654541,30.553775787353516
q4_2020,4,robust_condition_cqr,weather_outage,up,584,0.7534246575342466,0.14657534246575343,10.788866996765137,21.576616287231445
q4_2020,4,robust_local_cqr,clean,down,579,0.8203799654576857,0.07962003454231437,11.497965812683105,27.25634765625
q4_2020,4,robust_local_cqr,clean,up,584,0.8732876712328768,0.02671232876712326,11.246657371520996,17.41108512878418
q4_2020,4,robust_local_cqr,combined_outage,down,579,0.842832469775475,0.05716753022452503,16.000764846801758,32.45174026489258
q4_2020,4,robust_local_cqr,combined_outage,up,584,0.9212328767123288,0.0,14.763993263244629,17.35332679748535
q4_2020,4,robust_local_cqr,irradiance_outage,down,579,0.8773747841105354,0.022625215889464645,13.87211799621582,29.86829376220703
q4_2020,4,robust_local_cqr,irradiance_outage,up,584,0.8664383561643836,0.03356164383561644,12.43458080291748,17.99542999267578
q4_2020,4,robust_local_cqr,recent_power_outage,down,579,0.8773747841105354,0.022625215889464645,14.635647773742676,27.89796257019043
q4_2020,4,robust_local_cqr,recent_power_outage,up,584,0.8818493150684932,0.018150684931506844,14.105037689208984,17.878387451171875
q4_2020,4,robust_local_cqr,weather_outage,down,579,0.8013816925734024,0.0986183074265976,11.914214134216309,29.093368530273438
q4_2020,4,robust_local_cqr,weather_outage,up,584,0.8595890410958904,0.04041095890410962,12.984359741210938,18.75757598876953
q4_2020,4,robust_risk_mondrian,clean,down,579,0.8238341968911918,0.07616580310880827,11.224000930786133,27.73880386352539
q4_2020,4,robust_risk_mondrian,clean,up,584,0.8236301369863014,0.07636986301369864,10.45887565612793,18.6186466217041
q4_2020,4,robust_risk_mondrian,combined_outage,down,579,0.8324697754749568,0.0675302245250432,15.19321060180664,32.57918930053711
q4_2020,4,robust_risk_mondrian,combined_outage,up,584,0.8253424657534246,0.0746575342465754,12.140973091125488,18.66283416748047
q4_2020,4,robust_risk_mondrian,irradiance_outage,down,579,0.8808290155440415,0.01917098445595855,14.203412055969238,30.93500328063965
q4_2020,4,robust_risk_mondrian,irradiance_outage,up,584,0.8595890410958904,0.04041095890410962,12.443262100219727,18.700115203857422
q4_2020,4,robust_risk_mondrian,recent_power_outage,down,579,0.846286701208981,0.05371329879101905,13.241859436035156,28.224611282348633
q4_2020,4,robust_risk_mondrian,recent_power_outage,up,584,0.8664383561643836,0.03356164383561644,12.910905838012695,18.67133903503418
q4_2020,4,robust_risk_mondrian,weather_outage,down,579,0.7962003454231433,0.10379965457685669,11.357902526855469,29.768802642822266
q4_2020,4,robust_risk_mondrian,weather_outage,up,584,0.803082191780822,0.09691780821917806,11.73521614074707,20.57449722290039
q4_2020,4,robust_rolling_cqr,clean,down,579,0.7789291882556131,0.12107081174438694,10.466955184936523,28.136991500854492
q4_2020,4,robust_rolling_cqr,clean,up,584,0.7791095890410958,0.12089041095890418,9.535152435302734,19.4373722076416
q4_2020,4,robust_rolling_cqr,combined_outage,down,579,0.8151986183074266,0.08480138169257345,14.506112098693848,31.572818756103516
q4_2020,4,robust_rolling_cqr,combined_outage,up,584,0.7431506849315068,0.1568493150684932,12.192402839660645,21.22469711303711
q4_2020,4,robust_rolling_cqr,irradiance_outage,down,579,0.8238341968911918,0.07616580310880827,12.504190444946289,30.94727897644043
q4_2020,4,robust_rolling_cqr,irradiance_outage,up,584,0.7654109589041096,0.13458904109589043,10.53258228302002,20.259624481201172
q4_2020,4,robust_rolling_cqr,recent_power_outage,down,579,0.8100172711571675,0.08998272884283254,12.806232452392578,27.30084228515625
q4_2020,4,robust_rolling_cqr,recent_power_outage,up,584,0.8013698630136986,0.09863013698630141,12.167267799377441,20.25387191772461
q4_2020,4,robust_rolling_cqr,weather_outage,down,579,0.7461139896373057,0.15388601036269434,10.796420097351074,29.98491096496582
q4_2020,4,robust_rolling_cqr,weather_outage,up,584,0.7602739726027398,0.13972602739726026,11.02149772644043,21.340999603271484
